Variable Name,Min Date,Max Date,Number of Samples
SAL,01/07/2009 12:55:00,10/08/2009 09:43:00,2.000
WQ_DIAG_OXY_OXY_SAT,01/07/2009 12:55:00,10/08/2009 09:43:00,2.000
WQ_OXY_OXY,01/07/2009 12:55:00,10/08/2009 09:43:00,2.000
WQ_CAR_PH,01/07/2009 12:55:00,10/08/2009 09:43:00,2.000
TEMP,01/07/2009 12:55:00,10/08/2009 09:43:00,2.000
Flow,25/01/2007 00:00:00,12/03/2019 00:00:00,4388.000
minFlow,24/01/2007 00:00:00,12/03/2019 00:00:00,4393.000
Flow_ML,25/01/2007 00:00:00,12/03/2019 00:00:00,4388.000
Level,25/01/2007 00:00:00,12/03/2019 00:00:00,4388.000
