Date,Depth (m),Vx (m/s),Vy (m/s),Salinity (psu),Temperature (C),Oxygen (mg/L),Oxygen Saturation (%),TSS (mg/L),Turbidity (NTU),Light (W/m2),PAR (W/m2),
15-03-2017 00:00:00,0.00,0.0000,0.0000,7.0458,23.4559,7.5899,0.0000,0.0000,0.0000,0.0000,0.0000,
15-03-2017 00:00:00,-0.25,0.0000,0.0000,7.0458,23.4559,7.5899,0.0000,0.0000,0.0000,0.0000,0.0000,
15-03-2017 00:00:00,-0.50,0.0000,0.0000,7.0458,23.4559,7.5899,0.0000,0.0000,0.0000,0.0000,0.0000,
15-03-2017 00:00:00,-0.75,0.0000,0.0000,7.0458,23.4559,7.5899,0.0000,0.0000,0.0000,0.0000,0.0000,
15-03-2017 00:00:00,-1.00,0.0000,0.0000,7.0458,23.4559,7.5899,0.0000,0.0000,0.0000,0.0000,0.0000,
15-03-2017 00:00:00,-1.25,0.0000,0.0000,7.0458,23.4559,7.5899,0.0000,0.0000,0.0000,0.0000,0.0000,
15-03-2017 00:00:00,-1.50,0.0000,0.0000,7.0458,23.4559,7.5899,0.0000,0.0000,0.0000,0.0000,0.0000,
15-03-2017 00:00:00,-1.75,0.0000,0.0000,7.0458,23.4559,7.5899,0.0000,0.0000,0.0000,0.0000,0.0000,
15-03-2017 00:00:00,-2.00,0.0000,0.0000,7.0458,23.4559,7.5899,0.0000,0.0000,0.0000,0.0000,0.0000,
15-03-2017 00:00:00,-2.25,0.0000,0.0000,7.0458,23.4559,7.5899,0.0000,0.0000,0.0000,0.0000,0.0000,
15-03-2017 00:00:00,-2.50,0.0000,0.0000,7.0458,23.4559,7.5899,0.0000,0.0000,0.0000,0.0000,0.0000,
15-03-2017 00:00:00,-2.75,0.0000,0.0000,7.0458,23.4559,7.5899,0.0000,0.0000,0.0000,0.0000,0.0000,
15-03-2017 00:00:00,-3.00,0.0000,0.0000,7.0458,23.4559,7.5899,0.0000,0.0000,0.0000,0.0000,0.0000,
15-03-2017 04:00:00,0.00,-0.0519,0.0052,7.0663,22.9732,7.5698,92.1601,23.7364,4.8897,0.0000,0.0000,
15-03-2017 04:00:00,-0.25,-0.0518,0.0052,7.0662,22.9849,7.5693,92.1744,23.7375,4.8904,0.0000,0.0000,
15-03-2017 04:00:00,-0.50,-0.0518,0.0052,7.0662,22.9849,7.5693,92.1744,23.7375,4.8904,0.0000,0.0000,
15-03-2017 04:00:00,-0.75,-0.0516,0.0056,7.0662,22.9909,7.5688,92.1783,23.7391,4.8914,0.0000,0.0000,
15-03-2017 04:00:00,-1.00,-0.0516,0.0056,7.0662,22.9909,7.5688,92.1783,23.7391,4.8914,0.0000,0.0000,
15-03-2017 04:00:00,-1.25,-0.0512,0.0061,7.0661,22.9948,7.5682,92.1784,23.7415,4.8927,0.0000,0.0000,
