Variable Name,Min Date,Max Date,Number of Samples
Cloud,16/11/2006 14:25:00,01/10/2019 12:05:00,650.000
SAL,16/11/2006 00:00:00,01/10/2019 12:08:33,5094.000
WQ_NIT_NIT,05/05/2008 08:30:00,06/05/2008 13:51:00,18.000
WQ_DIAG_TOT_TKN,05/05/2008 08:30:00,05/05/2008 08:30:00,2.000
WQ_DIAG_TOT_TN,16/04/2007 12:50:00,05/05/2008 08:30:00,4.000
WQ_NIT_AMM,18/09/2007 12:55:00,06/05/2008 13:51:00,57.000
WQ_DIAG_OXY_OXY_SAT,16/11/2006 00:00:00,01/10/2019 12:08:33,5113.000
WQ_OXY_OXY,16/11/2006 00:00:00,01/10/2019 12:08:33,5106.000
WQ_DIAG_TOT_TP,16/04/2007 12:50:00,05/05/2008 08:30:00,4.000
WQ_CAR_PH,16/11/2006 00:00:00,01/10/2019 12:08:33,5106.000
WQ_PHS_FRP,18/09/2007 12:55:00,06/05/2008 13:51:00,51.000
WQ_SIL_RSI,18/09/2007 12:55:00,06/05/2008 13:51:00,57.000
TEMP,16/11/2006 00:00:00,01/10/2019 12:08:33,5106.000
Wind_Dir,16/11/2006 14:25:00,01/10/2019 12:05:00,533.000
Wind_Speed,16/11/2006 14:25:00,01/10/2019 12:05:00,642.000
