Variable Name,Min Date,Max Date,Number of Samples
WQ_OGM_DOC,01/07/1997 09:45:00,13/01/2021 10:14:01,586.000
SAL,04/06/1997 09:30:00,13/01/2021 10:14:51,513.000
ON,01/10/2020 09:21:01,13/01/2021 10:14:01,16.000
WQ_OGM_DON,31/10/2006 09:14:00,16/09/2020 09:33:01,281.000
WQ_NIT_NIT,23/04/1996 09:30:00,25/11/2020 09:03:01,512.000
WQ_NIT_AMM,07/05/1996 09:45:00,06/01/2021 09:02:01,545.000
WQ_DIAG_OXY_OXY_SAT,19/09/2006 09:06:14,13/01/2021 10:14:51,289.000
WQ_OXY_OXY,19/09/2006 09:06:14,13/01/2021 10:14:51,289.000
WQ_DIAG_TOT_TP,23/04/1996 09:30:00,13/01/2021 10:14:01,653.000
WQ_CAR_PH,23/10/1986 09:16:00,13/01/2021 10:14:51,217.000
WQ_PHS_FRP,30/04/1996 09:35:00,13/01/2021 10:14:01,506.000
TEMP,23/10/1986 09:16:00,13/01/2021 10:14:51,584.000
WQ_DIAG_TOT_TSS,23/04/1996 09:30:00,13/01/2021 10:14:01,623.000
WQ_DIAG_TOT_TURBIDITY,23/10/1986 09:16:00,17/10/2006 09:08:56,8.000
WQ_OGM_POC,01/07/1997 09:45:00,13/01/2021 10:14:01,586.000
WQ_DIAG_TOT_TMN,22/07/1997 11:31:00,22/07/1997 11:31:00,1.000
WQ_DIAG_TOT_TKN,13/06/1996 10:00:00,03/10/2019 09:45:00,592.000
WQ_DIAG_TOT_TN,23/04/1996 09:30:00,03/10/2019 09:45:00,608.000
Na,22/07/1997 11:31:00,22/07/1997 11:31:00,1.000
WQ_SIL_RSI,23/04/1996 09:30:00,30/06/1998 09:25:00,109.000
Flow,01/05/1985 00:00:00,12/03/2019 00:00:00,10725.000
