Date,TN (mg/L) Surface MIN,TN (mg/L) Surface MEAN,TN (mg/L) Surface MEDIAN,TN (mg/L) Surface MAX,TN (mg/L) Bottom MIN,TN (mg/L) Bottom MEAN,TN (mg/L) Bottom MEDIAN,TN (mg/L) Bottom MAX,TP (mg/L) Surface MIN,TP (mg/L) Surface MEAN,TP (mg/L) Surface MEDIAN,TP (mg/L) Surface MAX,TP (mg/L) Bottom MIN,TP (mg/L) Bottom MEAN,TP (mg/L) Bottom MEDIAN,TP (mg/L) Bottom MAX,Oxygen (mg/L) Surface MIN,Oxygen (mg/L) Surface MEAN,Oxygen (mg/L) Surface MEDIAN,Oxygen (mg/L) Surface MAX,Oxygen (mg/L) Bottom MIN,Oxygen (mg/L) Bottom MEAN,Oxygen (mg/L) Bottom MEDIAN,Oxygen (mg/L) Bottom MAX,TCHLA (ug/L) Surface MIN,TCHLA (ug/L) Surface MEAN,TCHLA (ug/L) Surface MEDIAN,TCHLA (ug/L) Surface MAX,TCHLA (ug/L) Bottom MIN,TCHLA (ug/L) Bottom MEAN,TCHLA (ug/L) Bottom MEDIAN,TCHLA (ug/L) Bottom MAX,Turbidity (NTU) Surface MIN,Turbidity (NTU) Surface MEAN,Turbidity (NTU) Surface MEDIAN,Turbidity (NTU) Surface MAX,Turbidity (NTU) Bottom MIN,Turbidity (NTU) Bottom MEAN,Turbidity (NTU) Bottom MEDIAN,Turbidity (NTU) Bottom MAX,Temperature (C) Surface MIN,Temperature (C) Surface MEAN,Temperature (C) Surface MEDIAN,Temperature (C) Surface MAX,Temperature (C) Bottom MIN,Temperature (C) Bottom MEAN,Temperature (C) Bottom MEDIAN,Temperature (C) Bottom MAX,Salinity (psu) Surface MIN,Salinity (psu) Surface MEAN,Salinity (psu) Surface MEDIAN,Salinity (psu) Surface MAX,Salinity (psu) Bottom MIN,Salinity (psu) Bottom MEAN,Salinity (psu) Bottom MEDIAN,Salinity (psu) Bottom MAX,
15/03/2017 00:00:00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.1410,7.1098,7.7802,0.0000,7.1410,7.1098,7.7802,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,22.3059,22.3383,22.9948,0.0000,22.3059,22.3383,22.9948,0.0000,20.4944,22.1413,24.9418,0.0000,20.4944,22.1413,24.9418,
15/03/2017 04:00:04,0.0000,2.7110,2.6227,3.3719,0.0000,2.6111,2.4889,3.3381,0.0000,0.1695,0.1693,0.1929,0.0000,0.1672,0.1676,0.1924,0.0000,7.1982,7.1778,7.6548,0.0000,7.0079,6.9526,7.6389,0.0000,45.8764,45.8949,55.5776,0.0000,44.3551,44.4367,55.2368,0.0000,3.6169,3.2954,5.6180,0.0000,3.3099,2.8661,5.5714,0.0000,21.8043,21.7807,22.5428,0.0000,21.9949,22.0253,22.9081,0.0000,20.4288,22.1618,24.6928,0.0000,21.2664,22.9050,24.8804,
15/03/2017 08:00:00,0.0000,2.9684,2.9740,3.3145,0.0000,2.5588,2.4710,3.2723,0.0000,0.1731,0.1731,0.1913,0.0000,0.1657,0.1673,0.1899,0.0000,7.3556,7.3896,7.5855,0.0000,6.7946,6.7398,7.4774,0.0000,45.6172,45.4728,52.0712,0.0000,41.9216,42.2317,50.7882,0.0000,4.4511,4.4571,5.4340,0.0000,3.1795,2.8060,5.3719,0.0000,21.2940,21.2822,22.1313,0.0000,21.8545,21.8648,22.6861,0.0000,17.2415,17.7833,21.1844,0.0000,21.6306,23.0562,24.2921,
15/03/2017 12:00:00,0.0000,3.0048,3.0135,3.2648,0.0000,2.5618,2.4738,3.2583,0.0000,0.1748,0.1758,0.1879,0.0000,0.1652,0.1671,0.1848,0.0000,7.5135,7.5530,7.7023,0.0000,6.7303,6.6348,7.6869,0.0000,46.4957,46.6731,50.3366,0.0000,40.5147,40.3722,49.1780,0.0000,4.5573,4.5378,5.3357,0.0000,3.1927,2.8481,5.3321,0.0000,22.1628,22.1709,22.7536,0.0000,21.8428,21.8254,22.6669,0.0000,16.5750,16.8855,19.3522,0.0000,21.6439,23.2822,24.9687,
15/03/2017 16:00:03,0.0000,3.0074,3.0164,3.2120,0.0000,2.5356,2.4387,3.1769,0.0000,0.1760,0.1775,0.1844,0.0000,0.1632,0.1642,0.1797,0.0000,7.6719,7.7191,7.8230,0.0000,6.5874,6.4949,7.8230,0.0000,48.3562,48.9014,50.1730,0.0000,38.6324,38.3105,48.8665,0.0000,4.5628,4.5492,5.2234,0.0000,3.0890,2.7455,5.1818,0.0000,23.5297,23.5672,24.1542,0.0000,22.0124,21.8420,23.7798,0.0000,16.4592,16.8738,19.4713,0.0000,21.9720,23.5810,25.4983,
15/03/2017 20:00:04,0.0000,2.9709,2.9961,3.1425,0.0000,2.5570,2.4455,3.1357,0.0000,0.1736,0.1763,0.1801,0.0000,0.1628,0.1630,0.1783,0.0000,7.5749,7.6354,7.7628,0.0000,6.4565,6.2995,7.7628,0.0000,47.3125,48.2846,51.8780,0.0000,37.1366,36.3125,48.4101,0.0000,4.4689,4.4997,5.1650,0.0000,3.2206,2.8872,5.0802,0.0000,22.9899,23.1267,23.4901,0.0000,22.1921,22.0146,23.6622,0.0000,16.6879,16.9562,21.6489,0.0000,21.4001,23.1408,24.7981,
16/03/2017 00:00:02,0.0000,2.9871,2.9915,3.2201,0.0000,2.5111,2.4190,3.0951,0.0000,0.1737,0.1759,0.1788,0.0000,0.1602,0.1605,0.1751,0.0000,7.4904,7.5336,7.7625,0.0000,6.2208,6.1260,7.7625,0.0000,47.1830,47.2711,55.5354,0.0000,34.6486,34.2008,46.3668,0.0000,4.5328,4.4795,5.3472,0.0000,3.1101,2.7949,5.0439,0.0000,22.3676,22.4598,23.4149,0.0000,22.1077,21.9221,23.4149,0.0000,16.2610,16.9219,18.8861,0.0000,21.7714,23.3323,25.5520,
16/03/2017 04:00:01,0.0000,2.9405,2.9250,3.2624,0.0000,2.4701,2.3704,3.2262,0.0000,0.1721,0.1741,0.1782,0.0000,0.1567,0.1571,0.1751,0.0000,7.3159,7.3229,7.7614,0.0000,6.0954,6.0174,7.7614,0.0000,45.2342,44.5212,57.3558,0.0000,33.2428,32.7704,54.7750,0.0000,4.4024,4.2993,5.4340,0.0000,2.9705,2.5753,5.3584,0.0000,21.8542,21.9487,23.4121,0.0000,21.9990,21.8337,23.4121,0.0000,16.7195,17.6450,19.2650,0.0000,22.2200,23.9868,26.3563,
16/03/2017 08:00:00,0.0000,2.9003,2.8636,3.3210,0.0000,2.4630,2.3520,3.3029,0.0000,0.1700,0.1714,0.1782,0.0000,0.1546,0.1552,0.1751,0.0000,7.2353,7.2287,7.7611,0.0000,6.0227,5.8743,7.7611,0.0000,43.6544,42.2747,61.5922,0.0000,32.3723,30.9450,60.0582,0.0000,4.3104,4.1592,5.5428,0.0000,2.9655,2.5532,5.5135,0.0000,21.4000,21.4990,23.4104,0.0000,21.8990,21.8227,23.4104,0.0000,16.9144,18.0092,18.7842,0.0000,22.1507,23.9527,26.5417,
16/03/2017 12:00:00,0.0000,2.8627,2.8421,3.2578,0.0000,2.3706,2.2617,3.1968,0.0000,0.1694,0.1706,0.1733,0.0000,0.1426,0.1398,0.1706,0.0000,7.3650,7.3775,7.7879,0.0000,6.0337,5.9885,7.6140,0.0000,43.5015,42.8650,57.7552,0.0000,30.1883,28.6769,52.2696,0.0000,4.2088,4.0956,5.4294,0.0000,2.6515,2.2283,5.3051,0.0000,22.3282,22.3392,23.1365,0.0000,21.9475,21.8709,22.9063,0.0000,17.3413,18.2915,19.8616,0.0000,23.3916,25.2234,26.7822,
