Date,NIT (mg/L) Surface MIN,NIT (mg/L) Surface MEAN,NIT (mg/L) Surface MEDIAN,NIT (mg/L) Surface MAX,NIT (mg/L) Bottom MIN,NIT (mg/L) Bottom MEAN,NIT (mg/L) Bottom MEDIAN,NIT (mg/L) Bottom MAX,AMM (mg/L) Surface MIN,AMM (mg/L) Surface MEAN,AMM (mg/L) Surface MEDIAN,AMM (mg/L) Surface MAX,AMM (mg/L) Bottom MIN,AMM (mg/L) Bottom MEAN,AMM (mg/L) Bottom MEDIAN,AMM (mg/L) Bottom MAX,FRP (mg/L) Surface MIN,FRP (mg/L) Surface MEAN,FRP (mg/L) Surface MEDIAN,FRP (mg/L) Surface MAX,FRP (mg/L) Bottom MIN,FRP (mg/L) Bottom MEAN,FRP (mg/L) Bottom MEDIAN,FRP (mg/L) Bottom MAX,TCHLA (ug/L) Surface MIN,TCHLA (ug/L) Surface MEAN,TCHLA (ug/L) Surface MEDIAN,TCHLA (ug/L) Surface MAX,TCHLA (ug/L) Bottom MIN,TCHLA (ug/L) Bottom MEAN,TCHLA (ug/L) Bottom MEDIAN,TCHLA (ug/L) Bottom MAX,Turbidity (NTU) Surface MIN,Turbidity (NTU) Surface MEAN,Turbidity (NTU) Surface MEDIAN,Turbidity (NTU) Surface MAX,Turbidity (NTU) Bottom MIN,Turbidity (NTU) Bottom MEAN,Turbidity (NTU) Bottom MEDIAN,Turbidity (NTU) Bottom MAX,Temperature (C) Surface MIN,Temperature (C) Surface MEAN,Temperature (C) Surface MEDIAN,Temperature (C) Surface MAX,Temperature (C) Bottom MIN,Temperature (C) Bottom MEAN,Temperature (C) Bottom MEDIAN,Temperature (C) Bottom MAX,Salinity (psu) Surface MIN,Salinity (psu) Surface MEAN,Salinity (psu) Surface MEDIAN,Salinity (psu) Surface MAX,Salinity (psu) Bottom MIN,Salinity (psu) Bottom MEAN,Salinity (psu) Bottom MEDIAN,Salinity (psu) Bottom MAX,TN (mg/L) Surface MIN,TN (mg/L) Surface MEAN,TN (mg/L) Surface MEDIAN,TN (mg/L) Surface MAX,TN (mg/L) Bottom MIN,TN (mg/L) Bottom MEAN,TN (mg/L) Bottom MEDIAN,TN (mg/L) Bottom MAX,TP (mg/L) Surface MIN,TP (mg/L) Surface MEAN,TP (mg/L) Surface MEDIAN,TP (mg/L) Surface MAX,TP (mg/L) Bottom MIN,TP (mg/L) Bottom MEAN,TP (mg/L) Bottom MEDIAN,TP (mg/L) Bottom MAX,Oxygen (mg/L) Surface MIN,Oxygen (mg/L) Surface MEAN,Oxygen (mg/L) Surface MEDIAN,Oxygen (mg/L) Surface MAX,Oxygen (mg/L) Bottom MIN,Oxygen (mg/L) Bottom MEAN,Oxygen (mg/L) Bottom MEDIAN,Oxygen (mg/L) Bottom MAX,
15/03/2015 00:00:00,0.0000,0.0260,0.0203,0.0869,0.0000,0.0260,0.0203,0.0869,0.0000,0.0227,0.0225,0.0332,0.0000,0.0227,0.0225,0.0332,0.0000,0.0167,0.0173,0.0231,0.0000,0.0167,0.0173,0.0231,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,24.4213,24.4867,24.7313,0.0000,24.4213,24.4867,24.7313,0.0000,36.2417,36.3573,36.5491,0.0000,36.2417,36.3573,36.5491,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.2803,6.3024,6.5335,0.0000,6.2803,6.3024,6.5335,
15/03/2015 04:00:00,0.0000,0.0247,0.0201,0.0826,0.0000,0.0247,0.0197,0.0832,0.0000,0.0232,0.0230,0.0329,0.0000,0.0232,0.0229,0.0331,0.0000,0.0180,0.0186,0.0259,0.0000,0.0179,0.0186,0.0244,0.0000,4.7951,4.4067,11.1213,0.0000,4.7334,4.3674,11.0865,0.0000,1.2478,1.0668,2.3055,0.0000,1.2191,1.0549,2.2876,0.0000,24.2725,24.3047,24.5910,0.0000,24.3193,24.3762,24.6166,0.0000,36.2477,36.3173,36.4543,0.0000,36.2802,36.3548,36.5487,0.0000,0.4725,0.4594,0.7523,0.0000,0.4682,0.4583,0.7542,0.0000,0.0353,0.0356,0.0568,0.0000,0.0347,0.0355,0.0516,0.0000,6.2747,6.2858,6.4570,0.0000,6.2583,6.2749,6.4236,
15/03/2015 08:00:01,0.0010,0.0247,0.0199,0.0727,0.0010,0.0250,0.0198,0.0754,0.0013,0.0235,0.0231,0.0332,0.0013,0.0237,0.0235,0.0333,0.0012,0.0180,0.0187,0.0213,0.0012,0.0178,0.0187,0.0213,0.0000,4.6839,4.2736,10.0518,0.0000,4.6461,4.2557,10.2707,0.0000,1.2305,1.0729,2.2117,0.0000,1.2071,1.0620,2.2043,1.4923,24.1875,24.2627,24.5191,1.4923,24.2076,24.2755,24.5463,2.2526,36.2754,36.3420,36.5258,2.2526,36.2814,36.3415,36.5476,0.0000,0.4693,0.4578,0.7328,0.0000,0.4684,0.4587,0.7341,0.0000,0.0349,0.0357,0.0456,0.0000,0.0345,0.0357,0.0456,0.3953,6.2805,6.2845,6.4410,0.3953,6.2685,6.2712,6.4410,
15/03/2015 12:00:02,0.0054,0.0220,0.0196,0.0650,0.0054,0.0228,0.0194,0.0666,0.0088,0.0224,0.0225,0.0299,0.0088,0.0228,0.0227,0.0304,0.0092,0.0169,0.0181,0.0207,0.0092,0.0170,0.0184,0.0207,0.0000,4.3956,4.2206,9.6094,0.0000,4.4387,4.1970,9.5709,0.0000,1.1481,1.0638,2.0141,0.0000,1.1472,1.0605,2.0195,12.4176,24.3188,24.3354,24.6293,12.4176,24.2961,24.3050,24.6373,17.2546,36.3379,36.3573,36.5489,17.2546,36.3356,36.3502,36.5474,0.0000,0.4454,0.4354,0.6903,0.0000,0.4507,0.4409,0.6945,0.0000,0.0327,0.0343,0.0441,0.0000,0.0329,0.0347,0.0445,3.1093,6.3632,6.3490,6.6938,3.1093,6.3302,6.3039,6.6938,
15/03/2015 16:00:04,0.0020,0.0185,0.0187,0.0512,0.0020,0.0202,0.0184,0.0605,0.0111,0.0209,0.0213,0.0258,0.0110,0.0216,0.0217,0.0300,0.0100,0.0158,0.0167,0.0198,0.0100,0.0161,0.0172,0.0203,0.0000,4.2199,4.1366,8.6324,0.0000,4.3111,4.1537,9.2220,0.0000,1.0771,1.0516,1.7675,0.0000,1.1018,1.0523,1.7693,24.3381,24.6060,24.5930,24.9479,24.1252,24.4746,24.4885,24.9577,36.2135,36.3812,36.3788,36.5585,36.2118,36.3736,36.3662,36.5563,0.0000,0.4211,0.4143,0.6147,0.0000,0.4336,0.4222,0.6736,0.0000,0.0305,0.0318,0.0417,0.0000,0.0312,0.0329,0.0438,6.2823,6.4290,6.3975,6.7303,5.9770,6.3598,6.3080,6.7303,
15/03/2015 20:00:02,0.0003,0.0178,0.0186,0.0443,0.0003,0.0194,0.0181,0.0597,0.0096,0.0208,0.0214,0.0249,0.0096,0.0216,0.0219,0.0311,0.0099,0.0155,0.0164,0.0193,0.0099,0.0155,0.0161,0.0205,2.4706,4.1608,4.1111,8.0031,1.7066,4.1403,3.8526,8.8888,0.7783,1.0507,1.0462,1.6296,0.7684,1.0689,1.0425,1.6695,24.2009,24.5068,24.5162,24.7892,24.1343,24.4792,24.4955,24.8073,36.2397,36.3890,36.3804,36.5635,36.2391,36.3965,36.3837,36.5625,0.3269,0.4165,0.4133,0.5890,0.3095,0.4208,0.4040,0.6711,0.0190,0.0300,0.0315,0.0414,0.0190,0.0299,0.0306,0.0434,6.2424,6.4128,6.3848,6.7304,5.5563,6.3432,6.3204,6.7297,
16/03/2015 00:00:02,0.0001,0.0193,0.0190,0.0639,0.0001,0.0194,0.0180,0.0638,0.0112,0.0215,0.0219,0.0314,0.0112,0.0221,0.0225,0.0314,0.0107,0.0162,0.0169,0.0193,0.0108,0.0158,0.0161,0.0202,2.4364,4.3818,4.1435,11.3341,1.8043,4.1525,3.8169,11.2620,0.7805,1.0943,1.0591,1.8560,0.7789,1.0805,1.0394,1.8527,23.7732,24.3758,24.3771,24.6627,23.7732,24.3763,24.3549,24.6835,35.9409,36.3762,36.3753,36.5595,35.9398,36.3937,36.3867,36.5595,0.3297,0.4320,0.4220,0.7736,0.3120,0.4239,0.4030,0.7723,0.0195,0.0314,0.0322,0.0487,0.0196,0.0303,0.0303,0.0486,6.1680,6.3589,6.3333,6.6584,5.4908,6.3088,6.3000,6.6569,
16/03/2015 04:00:01,0.0001,0.0216,0.0194,0.0725,0.0001,0.0201,0.0181,0.0725,0.0128,0.0225,0.0223,0.0356,0.0128,0.0228,0.0229,0.0356,0.0121,0.0170,0.0176,0.0201,0.0113,0.0164,0.0167,0.0202,2.5779,4.7759,4.2267,11.8922,1.9355,4.3904,3.8741,11.8209,0.8338,1.1597,1.0810,1.8787,0.7883,1.1253,1.0441,1.8775,22.9751,24.2619,24.3054,24.5712,22.9751,24.2738,24.2970,24.6478,35.5106,36.3518,36.3650,36.5239,35.5537,36.3714,36.3778,36.5270,0.3427,0.4569,0.4336,0.8292,0.3159,0.4405,0.4135,0.8283,0.0219,0.0335,0.0332,0.0525,0.0203,0.0319,0.0313,0.0524,6.1111,6.3063,6.2789,6.5937,5.6366,6.2694,6.2557,6.5921,
16/03/2015 08:00:02,0.0001,0.0222,0.0196,0.0720,0.0000,0.0200,0.0183,0.0720,0.0141,0.0233,0.0227,0.0364,0.0141,0.0233,0.0231,0.0364,0.0112,0.0173,0.0176,0.0202,0.0112,0.0165,0.0167,0.0202,2.4823,4.7662,4.1600,11.5603,2.3128,4.3142,3.7313,11.4918,0.7959,1.1612,1.0762,1.8552,0.7966,1.1218,1.0338,1.8280,23.0601,24.1635,24.2359,24.4971,23.0601,24.1741,24.2386,24.5602,35.6175,36.3435,36.3608,36.5489,35.7448,36.3699,36.3780,36.5475,0.3356,0.4619,0.4360,0.8283,0.3357,0.4405,0.4131,0.8273,0.0202,0.0338,0.0332,0.0525,0.0202,0.0319,0.0312,0.0524,6.1151,6.2618,6.2357,6.5354,5.8275,6.2390,6.2217,6.5354,
16/03/2015 12:00:02,0.0001,0.0196,0.0188,0.0661,0.0001,0.0180,0.0178,0.0659,0.0107,0.0220,0.0220,0.0337,0.0105,0.0224,0.0228,0.0337,0.0106,0.0166,0.0171,0.0198,0.0106,0.0159,0.0160,0.0198,2.4740,4.5860,4.1640,11.6004,2.4002,4.1554,3.7144,11.4952,0.7800,1.1064,1.0580,1.7850,0.7797,1.0897,1.0153,1.7802,23.8107,24.3154,24.3349,24.5746,23.8107,24.2460,24.2543,24.5770,36.0265,36.3692,36.3698,36.5522,36.0272,36.3845,36.3832,36.5505,0.3305,0.4421,0.4279,0.8026,0.3305,0.4275,0.4047,0.7999,0.0194,0.0323,0.0325,0.0514,0.0194,0.0307,0.0302,0.0512,6.1970,6.3096,6.2896,6.6303,5.7697,6.2574,6.2502,6.6346,
