Variable Name,Min Date,Max Date,Number of Samples
WQ_OGM_DOC,01/07/1997 13:50:00,27/04/2011 13:17:00,440.000
SAL,04/06/1997 13:17:00,27/04/2011 13:17:49,381.000
WQ_OGM_DON,31/10/2006 13:53:00,27/04/2011 13:17:00,117.000
WQ_NIT_NIT,12/06/1987 12:00:00,27/04/2011 13:17:00,585.000
WQ_DIAG_TOT_TKN,13/06/1996 12:20:00,27/04/2011 13:17:00,484.000
WQ_DIAG_TOT_TN,12/06/1987 12:00:00,27/04/2011 13:17:00,627.000
WQ_NIT_AMM,12/06/1987 12:00:00,27/04/2011 13:17:00,545.000
WQ_DIAG_OXY_OXY_SAT,22/07/2004 11:30:00,27/04/2011 13:17:49,120.000
WQ_OXY_OXY,02/11/1998 10:05:00,27/04/2011 13:17:49,125.000
WQ_DIAG_TOT_TP,12/06/1987 12:00:00,27/04/2011 13:17:00,621.000
WQ_CAR_PH,19/08/1996 14:43:00,27/04/2011 13:17:49,129.000
WQ_PHS_FRP,12/06/1987 12:00:00,27/04/2011 13:17:00,598.000
TEMP,03/12/1996 13:45:00,27/04/2011 13:17:49,445.000
WQ_DIAG_TOT_TSS,23/04/1996 11:48:00,27/04/2011 13:17:00,486.000
WQ_DIAG_TOT_TURBIDITY,19/08/1996 14:43:00,17/10/2006 11:48:44,4.000
WQ_OGM_POC,01/07/1997 13:50:00,27/04/2011 13:17:00,440.000
WQ_SIL_RSI,23/04/1996 11:48:00,30/06/1998 10:40:00,117.000
Flow,01/01/1988 00:00:00,30/11/2010 00:00:00,7180.000
minFlow,01/01/1988 00:00:00,30/11/2010 00:00:00,7182.000
Flow_ML,01/01/1988 00:00:00,30/11/2010 00:00:00,7180.000
Level,01/01/1988 00:00:00,30/11/2010 00:00:00,7180.000
