Site Code,Full Name,Name,Region,Type,Period,Year,mm,dd,ID,area,num_cells,num_outputs,SAL Surf,SAL Bottom,TEMP Surf,TEMP Bottom,WQ_DIAG_TOT_TN Surf,WQ_DIAG_TOT_TN Bottom,WQ_DIAG_TOT_TP Surf,WQ_DIAG_TOT_TP Bottom,WQ_NIT_AMM Surf,WQ_NIT_AMM Bottom,WQ_NIT_NIT Surf,WQ_NIT_NIT Bottom,WQ_PHS_FRP Surf,WQ_PHS_FRP Bottom,WQ_TRC_AGE Surf,WQ_TRC_AGE Bottom,WQ_OXY_OXY Surf,WQ_OXY_OXY Bottom,WQ_PHY_GRN Surf,WQ_PHY_GRN Bottom,WQ_PHY_BGA Surf,WQ_PHY_BGA Bottom,WQ_PHY_CRYPT Surf,WQ_PHY_CRYPT Bottom,WQ_PHY_DIATOM Surf,WQ_PHY_DIATOM Bottom,WQ_PHY_DINO Surf,WQ_PHY_DINO Bottom,WQ_PHY_DIATOM Surf,WQ_PHY_DIATOM Bottom,WQ_DIAG_MAC_GPP Surf,WQ_DIAG_MAC_GPP Bottom,WQ_DIAG_NCS_D_TAUB Surf,WQ_DIAG_NCS_D_TAUB Bottom,WQ_DIAG_OXY_ATM_OXY_FLUX Surf,WQ_DIAG_OXY_ATM_OXY_FLUX Bottom,WQ_DIAG_OXY_SAT Surf,WQ_DIAG_OXY_SAT Bottom,WQ_DIAG_MAC_MAC Surf,WQ_DIAG_MAC_MAC Bottom,WQ_DIAG_OXY_SED_OXY Surf,WQ_DIAG_OXY_SED_OXY Bottom,WQ_DIAG_PHY_GPP Surf,WQ_DIAG_PHY_GPP Bottom,WQ_DIAG_PHY_NCP Surf,WQ_DIAG_PHY_NCP Bottom,WQ_DIAG_PHY_TPHYS Surf,WQ_DIAG_PHY_TPHYS Bottom,WQ_DIAG_PHY_MPB Surf,WQ_DIAG_PHY_MPB Bottom,WQ_DIAG_PHY_BPP Surf,WQ_DIAG_PHY_BPP Bottom,WQ_DIAG_TOT_TSS Surf,WQ_DIAG_TOT_TSS Bottom,WQ_DIAG_TOT_TURBIDITY Surf,WQ_DIAG_TOT_TURBIDITY Bottom,WQ_DIAG_TOT_LIGHT Surf,WQ_DIAG_TOT_LIGHT Bottom,WQ_DIAG_TOT_PAR Surf,WQ_DIAG_TOT_PAR Bottom,sal_strat,sal_strat_area,lowoxygen_area,hypoxia_area,temp_surface_avg,temp_surface_max,sal_strat_history,lowoxygen_frequency,hypoxia_frequency,anoxia_frequency,
NS_LH,Leach Highway (Upper Canning; 9),Leach Highway,UC,Nearshore,1,2013,10,02,NS_LH,402291.4950,136.0000,,0.82711,1.51857,16.98860,18.13988,1.06296,0.90933,0.07778,0.07501,0.02767,0.02861,0.22638,0.15960,0.01614,0.01754,7.86951,12.73535,8.87365,7.47458,0.23104,0.21801,0.38059,0.44366,15.36691,22.31992,0.22182,0.20550,0.64591,0.74301,0.22182,0.20550,0.00000,0.00000,0.00000,0.00171,0.00000,1.81071,92.51359,79.75745,0.00000,0.00000,0.00000,-0.96275,-6.40922,-5.50580,-7.25593,-6.85135,70.18564,99.65801,0.00000,520.32370,0.00000,25.90262,13.51355,11.92086,3.84643,3.51025,238.56304,88.25775,107.35337,39.71599,0.6915,0.0000,0.9738,0.0000,16.0717,18.8356,0.6669,0.0000,0.0000,0.0000,
NS_LH,Leach Highway (Upper Canning; 9),Leach Highway,UC,Nearshore,2,2013,10,31,NS_LH,402291.4950,136.0000,,10.97068,13.21488,26.91991,29.16747,0.59518,0.56518,0.05592,0.05427,0.00569,0.02588,0.00046,0.00122,0.01793,0.02070,51.23054,56.05035,4.55266,2.88329,0.83804,0.50123,0.39852,0.25534,31.71285,29.48143,0.73970,0.44626,2.64387,2.37137,0.73970,0.44626,0.00000,0.00000,0.00000,0.00100,0.00000,19.80996,60.96408,40.56267,0.00000,0.00000,0.00000,-1.50466,-7.66436,-7.86996,-11.54513,-12.05516,151.31591,137.74672,0.00000,700.99164,0.00000,61.14592,4.60426,4.38980,1.22835,1.20423,339.34391,197.70995,152.70476,88.96948,2.2442,0.0000,95.9209,16.1475,21.9056,28.9410,0.0000,9.0029,0.0000,0.0000,
NS_LH,Leach Highway (Upper Canning; 9),Leach Highway,UC,Nearshore,FM1,2013,11,14,NS_LH,402291.4950,136.0000,,15.10480,17.14661,28.13142,30.65321,0.59995,0.58179,0.07517,0.07668,0.01147,0.04337,0.00049,0.00360,0.03367,0.03956,60.34191,61.99293,4.39926,2.87421,0.67734,0.52503,0.20456,0.20066,45.39957,39.86269,0.57717,0.47341,2.38712,2.35166,0.57717,0.47341,0.00000,0.00000,0.00000,0.00222,0.00000,27.68697,61.59635,42.22373,0.00000,0.00000,0.00000,-1.64444,-16.64515,-13.88712,-22.44574,-20.09025,205.11988,180.86481,0.00000,727.75642,0.00000,66.26762,4.27656,4.09747,1.05404,1.04432,368.17089,210.77499,165.67690,94.84875,2.0418,0.0000,83.6575,18.0524,26.4914,29.9392,0.0000,18.5060,1.1670,0.0000,
NS_LH,Leach Highway (Upper Canning; 9),Leach Highway,UC,Nearshore,3,2013,11,29,NS_LH,402291.4950,136.0000,,21.66038,22.64746,27.62873,28.49881,0.53326,0.51652,0.07472,0.07241,0.00812,0.01811,0.00028,0.00053,0.03920,0.03946,62.35223,62.20859,4.71901,3.73515,0.40138,0.37323,0.20014,0.20007,41.32518,38.81144,0.54148,0.52466,1.09826,1.15843,0.54148,0.52466,0.00000,0.00000,0.00000,0.00152,0.00000,36.33353,67.92997,54.72600,0.00000,0.00000,0.00000,-1.63429,-11.08790,-9.66500,-16.12212,-14.77559,181.49892,171.06514,0.00000,742.96628,0.00000,59.05769,3.88213,3.73469,0.95745,0.93372,375.39192,217.23888,168.92636,97.75749,0.9871,0.0000,55.5918,1.7426,26.9750,30.0088,0.0000,9.0029,0.0000,0.0000,
NS_LH,Leach Highway (Upper Canning; 9),Leach Highway,UC,Nearshore,4,2014,01,08,NS_LH,402291.4950,136.0000,,26.09149,26.73964,29.69299,30.37986,0.60066,0.59264,0.10236,0.10224,0.00899,0.01940,0.00030,0.00082,0.06325,0.06476,79.23257,79.35066,4.14246,3.46659,0.34171,0.31571,0.20016,0.20007,38.52256,36.86980,0.57820,0.56839,0.63890,0.60528,0.57820,0.56839,0.00000,0.00000,0.00000,0.00152,0.00000,30.20436,63.23714,53.66464,0.00000,0.00000,0.00000,-1.82808,-11.60966,-8.75474,-17.23368,-14.41181,167.82382,160.60291,0.00000,757.47980,0.00000,64.95156,3.06025,2.95630,0.71496,0.69927,378.54135,238.59199,170.34361,107.36639,0.6482,0.0000,68.0703,1.6533,28.8700,31.4831,0.0000,10.3367,0.0000,0.0000,
NS_LH,Leach Highway (Upper Canning; 9),Leach Highway,UC,Nearshore,5,2014,01,29,NS_LH,402291.4950,136.0000,,28.05474,28.12221,27.87067,27.96584,0.67547,0.67172,0.12713,0.12659,0.00974,0.00984,0.00006,0.00005,0.08241,0.08219,93.12047,93.01462,4.55115,4.51211,0.29835,0.29770,0.20010,0.20007,40.55877,40.20894,0.72257,0.72854,0.54146,0.53944,0.72257,0.72854,0.00000,0.00000,0.00000,0.00654,0.00000,35.61480,68.17665,67.71968,0.00000,0.00000,0.00000,-1.73756,-10.71855,-8.43717,-15.85327,-13.56637,176.32051,174.80951,0.00000,745.62932,0.00000,56.98777,2.89460,2.87758,0.65662,0.65448,369.08576,234.21429,166.08859,105.39643,0.0675,0.0000,16.4793,0.0000,29.3760,33.0199,0.0000,8.6695,0.0000,0.0000,
NS_LH,Leach Highway (Upper Canning; 9),Leach Highway,UC,Nearshore,FM2,2014,02,19,NS_LH,402291.4950,136.0000,,29.34365,29.58879,27.47241,27.60320,0.69104,0.68113,0.13060,0.12820,0.01042,0.01081,0.00011,0.00007,0.08273,0.08153,97.91888,97.78627,4.14401,4.00646,0.25010,0.24180,0.20009,0.20005,40.53961,39.39263,0.63304,0.63567,0.47456,0.46372,0.63304,0.63567,0.00000,0.00000,0.00000,0.00245,0.00000,43.40082,62.08073,60.21356,0.00000,0.00000,0.00000,-1.59961,-10.74688,-6.53565,-15.76204,-11.43102,175.39355,170.47271,0.00000,741.33717,0.00000,54.06955,3.02697,2.95035,0.70339,0.68810,346.90487,225.20991,156.10719,101.34446,0.2451,0.0000,49.8078,0.1985,27.0900,29.5776,0.0000,5.0016,0.0000,0.0000,
NS_LH,Leach Highway (Upper Canning; 9),Leach Highway,UC,Nearshore,6,2014,03,02,NS_LH,402291.4950,136.0000,,30.93804,31.10303,26.77689,26.91471,0.69987,0.69101,0.13298,0.13075,0.00923,0.01086,0.00012,0.00005,0.08547,0.08434,103.44714,103.11031,4.39571,4.19655,0.24350,0.23240,0.20011,0.20006,38.74052,37.65138,0.62493,0.61495,0.46319,0.46087,0.62493,0.61495,0.00000,0.00000,0.00000,0.00333,0.00000,12.54433,65.67990,62.88288,0.00000,0.00000,0.00000,-1.54888,-10.30407,-6.11540,-14.86093,-10.53396,167.78905,163.09830,0.00000,739.73785,0.00000,51.16287,2.90417,2.84175,0.67093,0.66066,326.44299,213.40477,146.89935,96.03215,0.1650,0.0000,22.2592,0.0000,26.8873,29.3565,0.0000,3.5011,0.0000,0.0000,
NS_LH,Leach Highway (Upper Canning; 9),Leach Highway,UC,Nearshore,7,2014,03,28,NS_LH,402291.4950,136.0000,,31.13537,31.21423,23.11716,23.17093,0.52650,0.52273,0.04705,0.04584,0.00796,0.00708,0.00011,0.00004,0.00802,0.00725,12.06425,12.09079,4.59178,4.56066,0.75695,0.74603,0.20022,0.20016,2.62150,2.61858,7.30587,7.22044,1.98815,2.06475,7.30587,7.22044,0.00000,0.00000,0.00000,0.00271,0.00000,11.10306,64.45839,64.11032,0.00000,0.00000,0.00000,-1.20222,-1.77557,-0.48667,-2.81945,-1.49889,53.58904,53.39377,0.00000,299.24186,0.00000,37.36663,4.54491,4.52860,1.37101,1.36829,250.80923,162.33924,112.86416,73.05266,0.0789,0.0000,0.0000,0.0000,23.6855,26.1887,0.0000,0.0000,0.0000,0.0000,
NS_LH,Leach Highway (Upper Canning; 9),Leach Highway,UC,Nearshore,8,2014,04,28,NS_LH,402291.4950,136.0000,,30.40632,31.39365,18.74585,19.44918,0.53119,0.53065,0.04840,0.04934,0.02458,0.03429,0.00137,0.00176,0.01416,0.01623,40.23021,41.21525,3.27568,2.45847,0.58435,0.54709,0.20007,0.20006,9.34181,8.53850,5.88020,5.58535,1.91769,1.80502,5.88020,5.58535,0.00000,0.00000,0.00000,0.00199,0.00000,29.18019,42.25387,32.29990,0.00000,0.00000,0.00000,-0.66109,-4.09953,-3.36239,-5.06720,-4.36334,74.66503,69.34820,0.00000,572.41595,0.00000,29.20657,3.42479,3.35850,0.96847,0.96579,142.38493,97.28848,64.07322,43.77982,0.9873,0.0000,100.0000,24.5119,20.8618,24.7621,0.0000,18.0057,0.1667,0.0000,
