Date,Depth (m),Vx (m/s),Vy (m/s),Salinity (psu),Temperature (C),Oxygen (mg/L),Oxygen Saturation (%),TSS (mg/L),Turbidity (NTU),Light (W/m2),PAR (W/m2),
15-03-2016 00:00:00,0.00,0.0000,0.0000,18.3326,26.1805,2.5085,0.0000,0.0000,0.0000,0.0000,0.0000,
15-03-2016 00:00:00,-0.25,0.0000,0.0000,18.3326,26.1805,2.5085,0.0000,0.0000,0.0000,0.0000,0.0000,
15-03-2016 00:00:00,-0.50,0.0000,0.0000,18.3326,26.1805,2.5085,0.0000,0.0000,0.0000,0.0000,0.0000,
15-03-2016 00:00:00,-0.75,0.0000,0.0000,18.3326,26.1805,2.5085,0.0000,0.0000,0.0000,0.0000,0.0000,
15-03-2016 00:00:00,-1.00,0.0000,0.0000,18.3326,26.1805,2.5085,0.0000,0.0000,0.0000,0.0000,0.0000,
15-03-2016 04:00:01,0.00,0.0068,-0.0452,16.8160,25.3896,2.8397,38.2070,22.3116,4.6103,0.0000,0.0000,
15-03-2016 04:00:01,-0.25,0.0051,-0.0340,16.8946,25.4408,2.8252,38.0641,22.3084,4.6089,0.0000,0.0000,
15-03-2016 04:00:01,-0.50,-0.0003,-0.0198,16.9930,25.4924,2.8068,37.8708,22.3001,4.6069,0.0000,0.0000,
15-03-2016 04:00:01,-0.75,-0.0088,-0.0031,17.1129,25.5475,2.7827,37.6087,22.2266,4.6013,0.0000,0.0000,
15-03-2016 04:00:01,-1.00,-0.0203,0.0159,17.2590,25.6100,2.7506,37.2467,22.0018,4.5873,0.0000,0.0000,
15-03-2016 08:00:02,0.00,0.0071,-0.0185,14.6214,24.1777,3.2475,42.2228,22.0352,4.6326,105.8366,47.6265,
15-03-2016 08:00:02,-0.25,0.0034,-0.0101,14.6593,24.2089,3.2405,42.1652,22.0346,4.6320,33.1442,14.9149,
15-03-2016 08:00:02,-0.50,-0.0015,0.0017,14.7354,24.2579,3.2231,41.9939,22.0090,4.6296,4.7829,2.1523,
15-03-2016 08:00:02,-0.75,-0.0044,0.0143,15.0074,24.4151,3.1309,40.9631,21.7467,4.6114,0.5522,0.2485,
15-03-2016 08:00:02,-1.00,-0.0022,0.0251,15.6370,24.7731,2.8983,38.3106,21.0312,4.5630,0.0515,0.0232,
15-03-2016 12:00:03,0.00,0.0165,0.0169,15.1631,26.3640,3.6846,49.9652,21.7843,4.5881,805.3533,362.4090,
15-03-2016 12:00:03,-0.25,0.0122,0.0223,15.1733,26.3522,3.6950,50.0978,21.7740,4.5862,310.4080,139.6836,
15-03-2016 12:00:03,-0.50,0.0074,0.0294,15.2010,26.2961,3.6860,49.9346,21.7360,4.5816,32.6371,14.6867,
15-03-2016 12:00:03,-0.75,0.0020,0.0385,15.2488,26.1889,3.6547,49.4312,21.6659,4.5741,4.5630,2.0533,
15-03-2016 12:00:03,-1.00,0.0003,0.0440,15.4802,25.7780,3.4313,46.1462,21.1190,4.5323,1.1168,0.5025,
15-03-2016 16:00:03,0.00,0.0129,0.0097,15.2888,28.7728,4.7049,66.5520,20.9117,4.4658,553.6204,249.1292,
15-03-2016 16:00:03,-0.25,0.0077,0.0137,15.3050,28.7778,4.7104,66.6420,20.8896,4.4627,251.2497,113.0624,
15-03-2016 16:00:03,-0.50,0.0031,0.0190,15.3364,28.7287,4.6831,66.2144,20.8345,4.4567,30.2731,13.6229,
15-03-2016 16:00:03,-0.75,-0.0001,0.0274,15.4055,28.5458,4.5747,64.5062,20.6979,4.4441,10.6918,4.8113,
15-03-2016 16:00:03,-1.00,0.0009,0.0344,15.5865,27.9660,4.1881,58.6039,20.2308,4.4121,1.6320,0.7344,
15-03-2016 16:00:03,-1.25,0.0051,0.0404,15.8501,27.0937,3.5965,49.6099,19.5202,4.3660,0.3283,0.1477,
15-03-2016 20:00:01,0.00,-0.0044,-0.0585,14.1794,27.5881,4.8558,66.8949,21.0302,4.5456,2.1959,0.9882,
15-03-2016 20:00:01,-0.25,-0.0080,-0.0492,14.3661,27.7150,4.7818,66.0863,20.9087,4.5282,0.9813,0.4416,
15-03-2016 20:00:01,-0.50,-0.0106,-0.0394,14.6292,27.7818,4.6547,64.4993,20.7175,4.5034,0.1086,0.0489,
15-03-2016 20:00:01,-0.75,-0.0108,-0.0284,15.0717,27.7077,4.4033,61.0881,20.3631,4.4612,0.0368,0.0166,
15-03-2016 20:00:01,-1.00,-0.0080,-0.0184,15.6573,27.4322,3.9068,54.1419,19.6923,4.4006,0.0053,0.0024,
15-03-2016 20:00:01,-1.25,-0.0032,-0.0090,16.3392,27.0212,3.2458,44.8216,18.8091,4.3274,0.0009,0.0004,
16-03-2016 00:00:03,0.00,0.0005,-0.0481,13.9000,25.5383,4.3110,57.2022,20.5494,4.5525,0.0000,0.0000,
16-03-2016 00:00:03,-0.25,-0.0031,-0.0411,13.9878,25.6860,4.2634,56.7465,20.5010,4.5464,0.0000,0.0000,
16-03-2016 00:00:03,-0.50,-0.0075,-0.0331,14.1527,25.8604,4.1811,55.8726,20.3916,4.5342,0.0000,0.0000,
16-03-2016 00:00:03,-0.75,-0.0127,-0.0237,14.4123,26.0675,4.0561,54.4840,20.2069,4.5144,0.0000,0.0000,
16-03-2016 00:00:03,-1.00,-0.0100,-0.0156,15.1862,26.2968,3.6540,49.4676,19.4644,4.4461,0.0000,0.0000,
16-03-2016 04:00:02,0.00,0.0078,-0.0385,14.3612,24.8083,3.8956,51.1528,19.6793,4.5017,0.0000,0.0000,
16-03-2016 04:00:02,-0.25,0.0049,-0.0344,14.3706,24.8407,3.8866,51.0678,19.6693,4.5008,0.0000,0.0000,
16-03-2016 04:00:02,-0.50,-0.0021,-0.0275,14.3940,24.8819,3.8717,50.9156,19.6465,4.4988,0.0000,0.0000,
16-03-2016 04:00:02,-0.75,-0.0121,-0.0187,14.4458,24.9402,3.8421,50.5947,19.5640,4.4927,0.0000,0.0000,
16-03-2016 04:00:02,-1.00,-0.0239,-0.0087,14.5506,25.0294,3.7838,49.9370,19.3464,4.4775,0.0000,0.0000,
16-03-2016 08:00:02,0.00,0.0137,-0.0050,14.6992,24.4152,3.7072,48.4292,18.8718,4.4532,85.2890,38.3801,
16-03-2016 08:00:02,-0.25,0.0086,-0.0018,14.6995,24.4257,3.7062,48.4254,18.8696,4.4530,24.9814,11.2416,
16-03-2016 08:00:02,-0.50,0.0015,0.0021,14.6998,24.4328,3.7057,48.4247,18.8675,4.4528,4.1735,1.8781,
16-03-2016 08:00:02,-0.75,-0.0076,0.0068,14.7013,24.4393,3.7043,48.4129,18.8080,4.4492,0.5879,0.2646,
16-03-2016 12:00:03,0.00,0.0180,0.0118,15.0566,25.5483,3.8744,51.7565,18.2793,4.4097,787.1508,354.2178,
16-03-2016 12:00:03,-0.25,0.0145,0.0133,15.0558,25.4930,3.8572,51.4758,18.2713,4.4095,269.8131,121.4159,
16-03-2016 12:00:03,-0.50,0.0073,0.0167,15.0571,25.4394,3.8375,51.1641,18.2565,4.4086,36.6220,16.4799,
16-03-2016 12:00:03,-0.75,-0.0025,0.0215,15.0643,25.3838,3.8033,50.6601,18.2046,4.4052,4.0222,1.8100,
16-03-2016 12:00:03,-1.00,-0.0126,0.0264,15.0905,25.3143,3.7145,49.4238,18.0137,4.3922,1.0044,0.4520,
16-03-2016 16:00:03,0.00,0.0245,0.0397,15.0793,27.5915,4.7664,65.9984,18.0450,4.3954,673.9007,303.2553,
16-03-2016 16:00:03,-0.25,0.0181,0.0363,15.0756,27.6239,4.8024,66.5322,18.0589,4.3962,271.8958,122.3531,
16-03-2016 16:00:03,-0.50,0.0098,0.0329,15.0751,27.6379,4.8158,66.7332,18.0590,4.3960,28.6589,12.8965,
16-03-2016 16:00:03,-0.75,-0.0012,0.0294,15.0792,27.6265,4.7978,66.4723,18.0399,4.3946,5.8708,2.6419,
16-03-2016 16:00:03,-1.00,-0.0062,0.0259,15.1816,27.4252,4.4806,61.9098,17.7225,4.3675,1.0832,0.4875,
16-03-2016 20:00:04,0.00,0.0107,-0.0322,15.2205,26.8729,4.6679,63.8843,17.6223,4.3637,2.2875,1.0294,
16-03-2016 20:00:04,-0.25,0.0064,-0.0268,15.2227,26.8818,4.6662,63.8721,17.6183,4.3631,0.9406,0.4233,
16-03-2016 20:00:04,-0.50,0.0009,-0.0209,15.2268,26.8908,4.6618,63.8238,17.6105,4.3621,0.0957,0.0431,
