id,ctrd_x,ctrd_y,cfl_dt_min,cfl_dt_mean
        5120,  0.4021794E+06,  0.6469910E+07,     6.996,  4991.727
        5121,  0.4021871E+06,  0.6469918E+07,     9.950,  4990.412
        5122,  0.4021836E+06,  0.6469914E+07,     7.591,  4986.703
        5123,  0.4021973E+06,  0.6469758E+07,     1.533,  4923.977
        5124,  0.4021997E+06,  0.6469764E+07,     1.187,  4920.035
        5125,  0.4022002E+06,  0.6469760E+07,     1.427,  4921.577
        5126,  0.4021989E+06,  0.6469752E+07,     1.246,  4918.735
        5127,  0.4022009E+06,  0.6469754E+07,     1.167,  4918.649
        5128,  0.4022027E+06,  0.6469804E+07,     1.662,  4888.878
        5129,  0.4021991E+06,  0.6469810E+07,     1.716,  4911.240
        5130,  0.4022094E+06,  0.6469799E+07,     1.414,   329.704
        5131,  0.4022070E+06,  0.6469806E+07,     1.436,   504.878
        5132,  0.4022104E+06,  0.6469804E+07,     1.344,   326.322
        5133,  0.4022141E+06,  0.6469793E+07,     1.194,  1607.055
        5134,  0.4022154E+06,  0.6469798E+07,     1.001,   328.035
        5135,  0.4022080E+06,  0.6469777E+07,     1.208,  4914.439
        5136,  0.4022056E+06,  0.6469774E+07,     1.433,  4917.311
        5137,  0.4022112E+06,  0.6469781E+07,     1.123,   349.082
        5138,  0.4022133E+06,  0.6469788E+07,     1.121,  2708.589
        5139,  0.4022136E+06,  0.6469783E+07,     1.281,   350.056
        5140,  0.4022094E+06,  0.6469774E+07,     1.070,  4905.074
        5141,  0.4022142E+06,  0.6469779E+07,     1.035,   348.740
        5142,  0.4022138E+06,  0.6469775E+07,     1.348,  4898.963
        5143,  0.4022046E+06,  0.6469769E+07,     1.168,  4907.594
        5144,  0.4022049E+06,  0.6469765E+07,     1.195,  4907.516
        5145,  0.4022092E+06,  0.6469770E+07,     1.387,  4900.369
        5146,  0.4022181E+06,  0.6469792E+07,     1.311,  2251.020
        5147,  0.4022183E+06,  0.6469788E+07,     1.257,  4833.604
        5148,  0.4022014E+06,  0.6469748E+07,     1.010,  4915.142
        5149,  0.4022024E+06,  0.6469751E+07,     0.588,  4914.475
        5150,  0.4022032E+06,  0.6469746E+07,     0.921,  4898.435
        5151,  0.4022043E+06,  0.6469749E+07,     0.568,  4902.105
        5152,  0.4018168E+06,  0.6470278E+07,    38.632,  4996.615
        5153,  0.4017234E+06,  0.6470321E+07,     3.842,  2341.206
        5154,  0.4017591E+06,  0.6470308E+07,     8.348,  4918.359
        5155,  0.4017419E+06,  0.6470322E+07,     9.574,  4905.182
        5156,  0.4016952E+06,  0.6470350E+07,     3.752,  2073.052
        5157,  0.4017280E+06,  0.6470337E+07,     8.155,  4906.272
        5158,  0.4017172E+06,  0.6470351E+07,     8.822,  4901.154
        5159,  0.4016654E+06,  0.6470378E+07,     3.937,  2009.096
        5160,  0.4016914E+06,  0.6470377E+07,     8.695,  4899.601
        5161,  0.4015969E+06,  0.6470290E+07,    33.183,  4998.987
        5162,  0.4015800E+06,  0.6470289E+07,    27.466,  4999.233
        5163,  0.4016087E+06,  0.6470312E+07,     2.595,     4.049
        5164,  0.4015905E+06,  0.6470311E+07,     2.813,     3.914
        5165,  0.4016205E+06,  0.6470335E+07,     2.403,     3.294
        5166,  0.4016011E+06,  0.6470334E+07,     1.900,     2.479
        5167,  0.4016323E+06,  0.6470357E+07,     3.084,     5.020
        5168,  0.4016116E+06,  0.6470357E+07,     2.006,     2.695
        5169,  0.4016441E+06,  0.6470380E+07,     4.393,  1839.837
        5170,  0.4016221E+06,  0.6470379E+07,     2.552,     4.817
        5171,  0.4016654E+06,  0.6470404E+07,    12.789,  4949.436
        5172,  0.4016327E+06,  0.6470402E+07,     3.260,  1840.201
        5173,  0.4016465E+06,  0.6470411E+07,     6.662,  4818.316
        5174,  0.4018033E+06,  0.6470300E+07,    24.083,  4996.660
        5175,  0.4017745E+06,  0.6470328E+07,    30.404,  4994.660
        5176,  0.4017946E+06,  0.6470316E+07,    39.258,  4997.257
        5177,  0.4018170E+06,  0.6470306E+07,    33.252,  4998.949
        5178,  0.4023296E+06,  0.6469552E+07,     2.888,  4923.301
        5179,  0.4023306E+06,  0.6469562E+07,     2.075,  4899.481
        5180,  0.4023339E+06,  0.6469558E+07,     1.608,  4914.640
        5181,  0.4023350E+06,  0.6469543E+07,     2.641,  4909.293
        5182,  0.4023352E+06,  0.6469549E+07,     2.498,  4909.665
        5183,  0.4023431E+06,  0.6469506E+07,    15.367,  4994.318
        5184,  0.4023498E+06,  0.6469517E+07,    12.936,  4986.370
        5185,  0.4023522E+06,  0.6469509E+07,    12.347,  4993.899
        5186,  0.4023472E+06,  0.6469498E+07,    13.051,  4997.193
        5187,  0.4023475E+06,  0.6469524E+07,    14.461,  4984.678
        5188,  0.4023398E+06,  0.6469533E+07,     7.083,  4969.726
        5189,  0.4023471E+06,  0.6469531E+07,     6.546,  4965.369
        5190,  0.4023588E+06,  0.6469519E+07,    12.783,  4992.222
        5191,  0.4023531E+06,  0.6469529E+07,    12.487,  4982.487
        5192,  0.4023590E+06,  0.6469527E+07,    10.245,  4982.823
        5193,  0.4023418E+06,  0.6469543E+07,     1.829,  4906.256
        5194,  0.4023454E+06,  0.6469538E+07,     2.807,  4913.435
        5195,  0.4023351E+06,  0.6469611E+07,     1.677,     5.170
        5196,  0.4023387E+06,  0.6469602E+07,     1.513,     4.736
        5197,  0.4023408E+06,  0.6469623E+07,     1.727,     5.298
        5198,  0.4023445E+06,  0.6469614E+07,     1.515,     4.738
        5199,  0.4023335E+06,  0.6469572E+07,     0.961,  4553.887
        5200,  0.4023371E+06,  0.6469563E+07,     1.553,  4865.839
        5201,  0.4023369E+06,  0.6469569E+07,     1.308,  4556.212
        5202,  0.4023361E+06,  0.6469583E+07,     1.075,     4.333
        5203,  0.4023366E+06,  0.6469575E+07,     1.039,  1751.760
        5204,  0.4023421E+06,  0.6469594E+07,     1.105,     3.417
        5205,  0.4023428E+06,  0.6469586E+07,     1.501,     5.951
        5206,  0.4023481E+06,  0.6469605E+07,     1.176,     3.615
        5207,  0.4023491E+06,  0.6469597E+07,     1.475,     4.601
        5208,  0.4022970E+06,  0.6469652E+07,     1.753,     7.120
        5209,  0.4022927E+06,  0.6469662E+07,     2.148,  4486.790
        5210,  0.4023103E+06,  0.6469645E+07,     1.745,     7.043
        5211,  0.4023061E+06,  0.6469655E+07,     2.171,  4597.390
        5212,  0.4023237E+06,  0.6469639E+07,     1.730,     6.954
        5213,  0.4023196E+06,  0.6469648E+07,     2.189,  4640.025
        5214,  0.4023370E+06,  0.6469632E+07,     1.709,     6.833
        5215,  0.4023331E+06,  0.6469641E+07,     2.205,  4669.133
        5216,  0.4023504E+06,  0.6469625E+07,     1.667,     6.671
        5217,  0.4023466E+06,  0.6469634E+07,     2.204,  4690.516
        5218,  0.4022984E+06,  0.6469673E+07,     2.818,  4615.511
        5219,  0.4023018E+06,  0.6469665E+07,     1.736,  4597.239
        5220,  0.4022156E+06,  0.6469732E+07,     0.826,  4804.694
        5221,  0.4022110E+06,  0.6469734E+07,     0.922,  4750.750
        5222,  0.4022149E+06,  0.6469734E+07,     0.827,  4773.338
        5223,  0.4022214E+06,  0.6469732E+07,     1.085,  4838.276
        5224,  0.4022178E+06,  0.6469734E+07,     0.932,  4795.493
        5225,  0.4022072E+06,  0.6469737E+07,     0.763,  4890.514
        5226,  0.4022113E+06,  0.6469737E+07,     0.860,  4827.394
        5227,  0.4022086E+06,  0.6469738E+07,     0.640,  4894.050
        5228,  0.4022042E+06,  0.6469739E+07,     0.761,  4887.027
        5229,  0.4022066E+06,  0.6469739E+07,     0.518,  4893.450
        5230,  0.4022022E+06,  0.6469741E+07,     0.761,  4741.251
        5231,  0.4022046E+06,  0.6469741E+07,     0.491,  4809.212
        5232,  0.4022027E+06,  0.6469743E+07,     0.511,  4807.957
        5233,  0.4022545E+06,  0.6469720E+07,     1.525,  4896.681
        5234,  0.4022498E+06,  0.6469725E+07,     1.757,  4896.588
        5235,  0.4022625E+06,  0.6469722E+07,     1.514,   322.533
        5236,  0.4022583E+06,  0.6469724E+07,     1.458,   823.078
        5237,  0.4022787E+06,  0.6469702E+07,     1.838,  4819.971
        5238,  0.4022764E+06,  0.6469709E+07,     1.968,   597.033
        5239,  0.4022880E+06,  0.6469699E+07,     1.840,  1068.842
        5240,  0.4022857E+06,  0.6469705E+07,     1.742,  2442.565
        5241,  0.4022746E+06,  0.6469715E+07,     1.689,   410.287
        5242,  0.4022683E+06,  0.6469721E+07,     1.592,   310.659
        5243,  0.4022736E+06,  0.6469720E+07,     1.584,   310.882
        5244,  0.4022834E+06,  0.6469711E+07,     1.504,  4648.842
        5245,  0.4022815E+06,  0.6469716E+07,     1.585,   488.150
        5246,  0.4022617E+06,  0.6469727E+07,     1.403,   484.653
        5247,  0.4022713E+06,  0.6469724E+07,     1.444,   310.677
        5248,  0.4022661E+06,  0.6469730E+07,     1.316,   481.921
        5249,  0.4022280E+06,  0.6469731E+07,     1.219,  4897.673
        5250,  0.4022228E+06,  0.6469736E+07,     0.895,  4854.414
        5251,  0.4022258E+06,  0.6469736E+07,     1.082,  4895.622
        5252,  0.4022359E+06,  0.6469730E+07,     1.163,  4898.923
        5253,  0.4022326E+06,  0.6469733E+07,     1.527,  4898.238
        5254,  0.4022449E+06,  0.6469730E+07,     1.068,  1163.748
        5255,  0.4022369E+06,  0.6469733E+07,     1.086,  4366.467
        5256,  0.4022421E+06,  0.6469734E+07,     1.314,  1104.290
        5257,  0.4022535E+06,  0.6469729E+07,     1.320,   646.406
        5258,  0.4022500E+06,  0.6469732E+07,     1.363,   613.306
        5259,  0.4022062E+06,  0.6469747E+07,     0.525,  4794.631
        5260,  0.4022051E+06,  0.6469744E+07,     0.803,  4718.609
        5261,  0.4022964E+06,  0.6469681E+07,     2.103,   325.295
        5262,  0.4022920E+06,  0.6469691E+07,     2.012,   313.427
        5263,  0.4022979E+06,  0.6469687E+07,     1.933,   311.934
        5264,  0.4023076E+06,  0.6469675E+07,     2.139,  1141.227
        5265,  0.4023031E+06,  0.6469683E+07,     2.121,   324.211
        5266,  0.4022952E+06,  0.6469701E+07,     1.928,   312.960
        5267,  0.4022987E+06,  0.6469693E+07,     1.566,   310.217
        5268,  0.4021966E+06,  0.6469817E+07,     1.463,  4914.341
        5269,  0.4021961E+06,  0.6469824E+07,     2.078,  4923.084
        5270,  0.4022033E+06,  0.6469812E+07,     1.532,  4910.904
        5271,  0.4022013E+06,  0.6469817E+07,     1.760,  4911.969
        5272,  0.4021958E+06,  0.6469830E+07,     1.721,  4929.575
        5273,  0.4021904E+06,  0.6469837E+07,     1.952,  4943.453
        5274,  0.4021963E+06,  0.6469836E+07,     2.247,  4933.890
        5275,  0.4022009E+06,  0.6469823E+07,     1.544,  4915.005
        5276,  0.4022009E+06,  0.6469829E+07,     1.751,  4914.003
        5277,  0.4021908E+06,  0.6469842E+07,     2.391,  4960.028
        5278,  0.4022028E+06,  0.6469927E+07,    11.566,  4994.535
        5279,  0.4022107E+06,  0.6469931E+07,    11.728,  4993.815
        5280,  0.4021957E+06,  0.6469919E+07,     8.315,  4995.385
        5281,  0.4022058E+06,  0.6469921E+07,     8.100,  4993.838
        5282,  0.4021992E+06,  0.6469917E+07,     7.486,  4996.243
        5283,  0.4022029E+06,  0.6469917E+07,     8.000,  4995.069
        5284,  0.4021912E+06,  0.6469911E+07,     7.322,  4990.889
        5285,  0.4021945E+06,  0.6469914E+07,     8.886,  4995.804
        5286,  0.4022184E+06,  0.6469935E+07,    14.349,  4995.431
        5287,  0.4022252E+06,  0.6469946E+07,    17.228,  4997.638
        5288,  0.4022265E+06,  0.6469937E+07,    14.389,  4997.143
        5289,  0.4022137E+06,  0.6469924E+07,    11.091,  4995.104
        5290,  0.4022226E+06,  0.6469924E+07,     9.317,  4996.363
        5291,  0.4022183E+06,  0.6469922E+07,     8.478,  4996.318
        5292,  0.4022359E+06,  0.6469945E+07,    13.653,  4998.656
        5293,  0.4021735E+06,  0.6469873E+07,     3.496,  4965.572
        5294,  0.4021743E+06,  0.6469868E+07,     1.410,  4930.107
        5295,  0.4021729E+06,  0.6469893E+07,     7.117,  4997.410
        5296,  0.4021745E+06,  0.6469900E+07,     6.566,  4998.268
        5297,  0.4021752E+06,  0.6469896E+07,     6.903,  4998.114
        5298,  0.4021753E+06,  0.6469887E+07,     6.870,  4998.938
        5299,  0.4021766E+06,  0.6469893E+07,     5.808,  4998.219
        5300,  0.4021777E+06,  0.6469890E+07,     4.822,  4998.912
        5301,  0.4021746E+06,  0.6469884E+07,     7.673,  4998.339
        5302,  0.4021741E+06,  0.6469878E+07,     5.134,  4997.675
        5303,  0.4021760E+06,  0.6469880E+07,     5.044,  4997.776
        5304,  0.4021786E+06,  0.6469888E+07,     4.236,  4997.917
        5305,  0.4021788E+06,  0.6469885E+07,     5.316,  4997.300
        5306,  0.4021776E+06,  0.6469873E+07,     2.056,  4964.744
        5307,  0.4021773E+06,  0.6469877E+07,     6.520,  4996.011
        5308,  0.4021808E+06,  0.6469902E+07,     6.612,  4998.447
        5309,  0.4021782E+06,  0.6469899E+07,     6.780,  4998.759
        5310,  0.4021802E+06,  0.6469863E+07,     1.621,  4930.053
        5311,  0.4021784E+06,  0.6469868E+07,     2.394,  4965.423
        5312,  0.4021868E+06,  0.6469859E+07,     1.985,  4963.168
        5313,  0.4021844E+06,  0.6469863E+07,     2.503,  4973.199
        5314,  0.4021896E+06,  0.6469855E+07,     2.110,  4962.985
        5315,  0.4021915E+06,  0.6469848E+07,     2.015,  4962.268
        5316,  0.4021926E+06,  0.6469851E+07,     2.179,  4967.608
        5317,  0.4021906E+06,  0.6469861E+07,     3.048,  4978.590
        5318,  0.4021933E+06,  0.6469858E+07,     2.532,  4974.639
        5319,  0.4021966E+06,  0.6469841E+07,     1.804,  4960.084
        5320,  0.4021952E+06,  0.6469848E+07,     2.242,  4968.002
        5321,  0.4021978E+06,  0.6469845E+07,     2.028,  4963.604
        5322,  0.4021840E+06,  0.6469906E+07,     8.354,  4998.378
        5323,  0.4021877E+06,  0.6469908E+07,     7.335,  4992.720
        5324,  0.4021878E+06,  0.6469904E+07,     5.420,  4998.705
        5325,  0.4021842E+06,  0.6469899E+07,     6.287,  4998.696
        5326,  0.4021870E+06,  0.6469900E+07,     6.112,  4998.719
        5327,  0.4021947E+06,  0.6469909E+07,     6.259,  4996.482
        5328,  0.4021925E+06,  0.6469904E+07,     6.567,  4998.508
        5329,  0.4021949E+06,  0.6469906E+07,     5.308,  4998.196
        5330,  0.4022038E+06,  0.6469756E+07,     1.004,  4848.714
        5331,  0.4022055E+06,  0.6469762E+07,     1.054,  4905.767
        5332,  0.4022058E+06,  0.6469758E+07,     1.126,  4845.733
        5333,  0.4022053E+06,  0.6469752E+07,     1.097,  4891.634
        5334,  0.4022063E+06,  0.6469755E+07,     0.501,  4842.999
        5335,  0.4022095E+06,  0.6469766E+07,     1.104,  4902.883
        5336,  0.4022100E+06,  0.6469762E+07,     1.236,  4901.883
        5337,  0.4022108E+06,  0.6469808E+07,     1.270,   309.031
        5338,  0.4022092E+06,  0.6469814E+07,     1.451,   310.434
        5339,  0.4022164E+06,  0.6469803E+07,     1.259,   308.517
        5340,  0.4022155E+06,  0.6469810E+07,     1.195,   308.214
        5341,  0.4022180E+06,  0.6469807E+07,     1.143,   307.950
        5342,  0.4022194E+06,  0.6469797E+07,     1.332,  1443.121
        5343,  0.4022202E+06,  0.6469804E+07,     1.072,   308.071
        5344,  0.4022222E+06,  0.6469800E+07,     1.031,   327.249
        5345,  0.4022227E+06,  0.6469793E+07,     1.419,  1719.739
        5346,  0.4022186E+06,  0.6469784E+07,     1.135,  4830.710
        5347,  0.4022183E+06,  0.6469780E+07,     1.322,  4899.925
        5348,  0.4022228E+06,  0.6469790E+07,     0.965,  4904.330
        5349,  0.4022224E+06,  0.6469784E+07,     1.151,  4900.374
        5350,  0.4022136E+06,  0.6469770E+07,     1.082,  4904.790
        5351,  0.4022179E+06,  0.6469775E+07,     1.079,  4903.321
        5352,  0.4022179E+06,  0.6469771E+07,     1.325,  4915.993
        5353,  0.4022138E+06,  0.6469767E+07,     1.181,  4908.402
        5354,  0.4022221E+06,  0.6469779E+07,     1.078,  4903.444
        5355,  0.4022220E+06,  0.6469776E+07,     1.239,  4915.447
        5356,  0.4022255E+06,  0.6469796E+07,     1.026,  1212.904
        5357,  0.4022269E+06,  0.6469790E+07,     1.144,  4671.416
        5358,  0.4022279E+06,  0.6469794E+07,     1.106,  1273.229
        5359,  0.4022072E+06,  0.6469750E+07,     1.068,  4894.480
        5360,  0.4022080E+06,  0.6469753E+07,     0.500,  4883.255
        5361,  0.4022091E+06,  0.6469748E+07,     0.958,  4566.472
        5362,  0.4022098E+06,  0.6469751E+07,     0.423,  4881.506
        5363,  0.4022105E+06,  0.6469751E+07,     0.405,  4614.409
        5364,  0.4017573E+06,  0.6470342E+07,    43.914,  4994.179
        5365,  0.4017357E+06,  0.6470353E+07,    22.195,  4984.781
        5366,  0.4017809E+06,  0.6470350E+07,    40.465,  4995.528
        5367,  0.4017595E+06,  0.6470362E+07,    27.260,  4995.009
        5368,  0.4017134E+06,  0.6470378E+07,     9.021,  4888.681
        5369,  0.4017380E+06,  0.6470372E+07,    35.026,  4982.080
        5370,  0.4016913E+06,  0.6470403E+07,    12.697,  4946.017
        5371,  0.4017157E+06,  0.6470398E+07,    34.061,  4978.120
        5372,  0.4016619E+06,  0.6470424E+07,    32.269,  4988.604
        5373,  0.4016950E+06,  0.6470425E+07,    38.423,  4988.191
        5374,  0.4016721E+06,  0.6470436E+07,    31.902,  4990.319
        5375,  0.4015736E+06,  0.6470311E+07,    32.446,  4999.063
        5376,  0.4015564E+06,  0.6470309E+07,    26.449,  4999.328
        5377,  0.4015829E+06,  0.6470333E+07,     2.538,     3.833
        5378,  0.4015643E+06,  0.6470331E+07,     2.758,     3.893
        5379,  0.4015921E+06,  0.6470356E+07,     2.413,     3.324
        5380,  0.4015723E+06,  0.6470353E+07,     1.887,     2.518
        5381,  0.4016014E+06,  0.6470378E+07,     3.201,     5.668
        5382,  0.4015803E+06,  0.6470375E+07,     2.004,     2.829
        5383,  0.4016107E+06,  0.6470401E+07,     4.481,  1845.994
        5384,  0.4015882E+06,  0.6470397E+07,     2.554,     5.493
        5385,  0.4016291E+06,  0.6470421E+07,     4.967,  4815.276
        5386,  0.4015962E+06,  0.6470419E+07,     3.418,  3642.941
        5387,  0.4016149E+06,  0.6470429E+07,     5.564,  4884.795
        5388,  0.4016532E+06,  0.6470442E+07,    35.705,  4985.112
        5389,  0.4016287E+06,  0.6470438E+07,     8.763,  4900.558
        5390,  0.4018010E+06,  0.6470337E+07,    32.822,  4997.795
        5391,  0.4017856E+06,  0.6470370E+07,    30.536,  4997.206
        5392,  0.4023396E+06,  0.6469555E+07,     2.017,  4889.743
        5393,  0.4023436E+06,  0.6469563E+07,     1.286,  4779.851
        5394,  0.4023450E+06,  0.6469557E+07,     1.277,  4773.243
        5395,  0.4023421E+06,  0.6469549E+07,     1.962,  4879.641
        5396,  0.4023491E+06,  0.6469542E+07,     2.149,  4891.057
        5397,  0.4023475E+06,  0.6469551E+07,     1.569,  4863.216
        5398,  0.4023513E+06,  0.6469547E+07,     1.605,  4854.709
        5399,  0.4023563E+06,  0.6469501E+07,    15.948,  4995.915
        5400,  0.4023613E+06,  0.6469511E+07,    14.682,  4994.181
        5401,  0.4023647E+06,  0.6469504E+07,    11.924,  4996.187
        5402,  0.4023612E+06,  0.6469493E+07,    12.919,  4998.210
        5403,  0.4023679E+06,  0.6469521E+07,    12.202,  4993.066
        5404,  0.4023703E+06,  0.6469514E+07,    10.459,  4995.016
        5405,  0.4023586E+06,  0.6469534E+07,     2.946,  4907.200
        5406,  0.4023549E+06,  0.6469542E+07,     2.189,  4887.430
        5407,  0.4023680E+06,  0.6469528E+07,     5.502,  4972.072
        5408,  0.4023642E+06,  0.6469537E+07,     2.155,  4915.992
        5409,  0.4023685E+06,  0.6469534E+07,     2.904,  4939.742
        5410,  0.4023764E+06,  0.6469522E+07,     8.225,  4994.258
        5411,  0.4023749E+06,  0.6469528E+07,     5.851,  4973.288
        5412,  0.4023541E+06,  0.6469616E+07,     1.242,     3.802
        5413,  0.4023553E+06,  0.6469608E+07,     1.479,     4.609
        5414,  0.4023601E+06,  0.6469628E+07,     1.519,  3277.414
        5415,  0.4023616E+06,  0.6469619E+07,     1.550,     6.359
        5416,  0.4023434E+06,  0.6469569E+07,     1.423,  3498.400
        5417,  0.4023432E+06,  0.6469577E+07,     1.121,  1752.509
        5418,  0.4023502E+06,  0.6469564E+07,     1.257,  2027.911
        5419,  0.4023503E+06,  0.6469572E+07,     1.131,  2028.290
        5420,  0.4023497E+06,  0.6469588E+07,     1.098,     3.385
        5421,  0.4023502E+06,  0.6469580E+07,     1.561,     6.420
        5422,  0.4023563E+06,  0.6469599E+07,     1.168,     3.582
        5423,  0.4023569E+06,  0.6469591E+07,     1.493,     4.652
        5424,  0.4023628E+06,  0.6469610E+07,     1.232,     3.766
        5425,  0.4023637E+06,  0.6469602E+07,     1.497,     4.658
        5426,  0.4023154E+06,  0.6469658E+07,     1.940,  4640.343
        5427,  0.4023111E+06,  0.6469667E+07,     2.523,  4895.120
        5428,  0.4023291E+06,  0.6469651E+07,     1.864,  4668.273
        5429,  0.4023240E+06,  0.6469660E+07,     2.954,  4898.410
        5430,  0.4023427E+06,  0.6469644E+07,     1.962,  4714.398
        5431,  0.4023372E+06,  0.6469653E+07,     3.134,  4906.886
        5432,  0.4023563E+06,  0.6469637E+07,     2.101,  4691.654
        5433,  0.4023501E+06,  0.6469647E+07,     2.518,  4915.119
        5434,  0.4023556E+06,  0.6469644E+07,     2.495,  4915.026
        5435,  0.4023678E+06,  0.6469630E+07,     1.499,  3209.579
        5436,  0.4023624E+06,  0.6469640E+07,     2.064,  4911.001
        5437,  0.4023676E+06,  0.6469637E+07,     1.846,  4773.382
        5438,  0.4023140E+06,  0.6469679E+07,     2.148,  1141.029
        5439,  0.4023197E+06,  0.6469669E+07,     2.426,  4898.731
        5440,  0.4023198E+06,  0.6469676E+07,     2.212,  4900.210
        5441,  0.4022153E+06,  0.6469738E+07,     1.030,  4746.869
        5442,  0.4022192E+06,  0.6469738E+07,     0.906,  4772.787
        5443,  0.4022107E+06,  0.6469740E+07,     0.841,  4893.784
        5444,  0.4022148E+06,  0.6469741E+07,     1.055,  4812.033
        5445,  0.4022244E+06,  0.6469739E+07,     1.100,  4633.369
        5446,  0.4022188E+06,  0.6469741E+07,     0.798,  4652.284
        5447,  0.4022212E+06,  0.6469743E+07,     0.934,  4479.618
        5448,  0.4022070E+06,  0.6469742E+07,     0.798,  4892.911
        5449,  0.4022100E+06,  0.6469743E+07,     0.517,  4894.689
        5450,  0.4022081E+06,  0.6469745E+07,     0.504,  4798.012
        5451,  0.4022579E+06,  0.6469732E+07,     1.488,   477.119
        5452,  0.4022929E+06,  0.6469707E+07,     1.637,   871.848
        5453,  0.4022902E+06,  0.6469713E+07,     1.842,  1027.788
        5454,  0.4023021E+06,  0.6469703E+07,     1.591,   310.956
        5455,  0.4022998E+06,  0.6469710E+07,     1.691,   444.862
        5456,  0.4022805E+06,  0.6469722E+07,     1.398,   487.186
        5457,  0.4022755E+06,  0.6469728E+07,     1.340,   770.152
        5458,  0.4022795E+06,  0.6469727E+07,     1.464,  4896.143
        5459,  0.4022883E+06,  0.6469718E+07,     1.594,  4456.244
        5460,  0.4022867E+06,  0.6469723E+07,     1.533,  4626.358
        5461,  0.4022971E+06,  0.6469715E+07,     1.579,   581.664
        5462,  0.4022947E+06,  0.6469720E+07,     1.487,   707.978
        5463,  0.4022704E+06,  0.6469734E+07,     1.241,   769.539
        5464,  0.4022623E+06,  0.6469735E+07,     1.343,   310.200
        5465,  0.4022684E+06,  0.6469738E+07,     1.058,   679.964
        5466,  0.4022654E+06,  0.6469739E+07,     1.029,   309.262
        5467,  0.4022784E+06,  0.6469731E+07,     1.260,  4896.417
        5468,  0.4022756E+06,  0.6469736E+07,     1.616,  4896.525
        5469,  0.4022544E+06,  0.6469736E+07,     1.289,   310.031
        5470,  0.4022580E+06,  0.6469740E+07,     1.152,   308.927
        5471,  0.4022305E+06,  0.6469738E+07,     1.200,  4666.438
        5472,  0.4022269E+06,  0.6469742E+07,     1.104,  4447.826
        5473,  0.4022305E+06,  0.6469742E+07,     0.998,  4478.733
        5474,  0.4022359E+06,  0.6469738E+07,     1.362,  4138.090
        5475,  0.4022473E+06,  0.6469736E+07,     1.365,   311.879
        5476,  0.4022411E+06,  0.6469738E+07,     1.255,   561.221
        5477,  0.4022441E+06,  0.6469740E+07,     1.079,   310.267
        5478,  0.4022507E+06,  0.6469739E+07,     1.263,   309.404
        5479,  0.4022359E+06,  0.6469742E+07,     1.249,  2232.885
        5480,  0.4022412E+06,  0.6469742E+07,     1.044,   567.822
        5481,  0.4022123E+06,  0.6469749E+07,     0.461,  4619.462
        5482,  0.4022110E+06,  0.6469746E+07,     0.986,  4894.583
        5483,  0.4023095E+06,  0.6469687E+07,     2.023,   360.621
        5484,  0.4023056E+06,  0.6469695E+07,     1.776,   311.372
        5485,  0.4023203E+06,  0.6469682E+07,     2.301,  4900.960
        5486,  0.4023151E+06,  0.6469691E+07,     1.876,   361.282
        5487,  0.4023202E+06,  0.6469689E+07,     1.840,  4896.460
        5488,  0.4023081E+06,  0.6469705E+07,     1.746,   312.486
        5489,  0.4023111E+06,  0.6469699E+07,     1.571,   311.442
        5490,  0.4022073E+06,  0.6469819E+07,     1.358,  4872.704
        5491,  0.4022056E+06,  0.6469823E+07,     1.645,  4868.250
        5492,  0.4022095E+06,  0.6469821E+07,     1.055,  4713.024
        5493,  0.4022140E+06,  0.6469815E+07,     1.237,   308.893
        5494,  0.4022137E+06,  0.6469820E+07,     1.199,   447.759
        5495,  0.4022014E+06,  0.6469835E+07,     1.659,  4934.043
        5496,  0.4022019E+06,  0.6469839E+07,     2.153,  4943.317
        5497,  0.4022056E+06,  0.6469828E+07,     1.422,  4914.229
        5498,  0.4022064E+06,  0.6469833E+07,     1.627,  4922.137
        5499,  0.4022100E+06,  0.6469827E+07,     1.965,  4743.112
        5500,  0.4022083E+06,  0.6469917E+07,     6.413,  4993.952
        5501,  0.4022157E+06,  0.6469918E+07,     5.752,  4994.523
        5502,  0.4022114E+06,  0.6469916E+07,     6.765,  4992.970
        5503,  0.4022017E+06,  0.6469913E+07,     5.039,  4996.116
        5504,  0.4021982E+06,  0.6469908E+07,     6.804,  4997.796
        5505,  0.4022012E+06,  0.6469910E+07,     5.342,  4996.988
        5506,  0.4022085E+06,  0.6469912E+07,     5.853,  4993.427
        5507,  0.4022048E+06,  0.6469911E+07,     7.427,  4995.530
        5508,  0.4022306E+06,  0.6469926E+07,    13.286,  4997.437
        5509,  0.4022372E+06,  0.6469936E+07,    17.249,  4998.262
        5510,  0.4022372E+06,  0.6469927E+07,    12.927,  4998.554
        5511,  0.4022246E+06,  0.6469917E+07,     8.961,  4994.560
        5512,  0.4022355E+06,  0.6469921E+07,     9.894,  4998.250
        5513,  0.4022284E+06,  0.6469915E+07,     9.143,  4995.458
        5514,  0.4022332E+06,  0.6469916E+07,     8.691,  4998.077
        5515,  0.4022480E+06,  0.6469935E+07,    13.216,  4999.101
        5516,  0.4022191E+06,  0.6469913E+07,     9.282,  4991.960
        5517,  0.4022241E+06,  0.6469913E+07,     5.143,  4991.415
        5518,  0.4021813E+06,  0.6469872E+07,     6.769,  4995.587
        5519,  0.4021826E+06,  0.6469868E+07,     2.037,  4972.666
        5520,  0.4021800E+06,  0.6469893E+07,     5.590,  4998.918
