id,ctrd_x,ctrd_y,cfl_dt_min,cfl_dt_mean
          39,  0.3913757E+06,  0.6463401E+07,     8.058,     9.427
          40,  0.3913894E+06,  0.6462606E+07,     5.560,     7.423
          41,  0.3913974E+06,  0.6462760E+07,     6.020,     7.588
          42,  0.3914441E+06,  0.6462629E+07,    14.039,    18.611
          43,  0.3914326E+06,  0.6462457E+07,    12.510,    17.081
          44,  0.3914054E+06,  0.6462915E+07,     6.249,     7.436
          45,  0.3914557E+06,  0.6462802E+07,    15.373,    19.299
          46,  0.3914134E+06,  0.6463070E+07,     6.576,     7.618
          47,  0.3914672E+06,  0.6462974E+07,    15.909,    19.117
          48,  0.3914214E+06,  0.6463225E+07,     7.345,     8.525
          49,  0.3914787E+06,  0.6463147E+07,    15.741,    18.599
          50,  0.3914295E+06,  0.6463380E+07,     8.507,    10.057
          51,  0.3914903E+06,  0.6463320E+07,    15.128,    17.970
          52,  0.3915018E+06,  0.6463492E+07,    13.955,    16.702
          53,  0.3914874E+06,  0.6462480E+07,    11.220,    15.428
          54,  0.3915024E+06,  0.6462671E+07,    11.091,    14.570
          55,  0.3915503E+06,  0.6462520E+07,    17.747,    24.025
          56,  0.3915305E+06,  0.6462315E+07,    16.520,    22.787
          57,  0.3915175E+06,  0.6462861E+07,    10.743,    13.343
          58,  0.3915701E+06,  0.6462724E+07,    19.147,    24.909
          59,  0.3915325E+06,  0.6463051E+07,    10.443,    12.542
          60,  0.3915899E+06,  0.6462928E+07,    19.727,    24.624
          61,  0.3915475E+06,  0.6463242E+07,    10.626,    12.665
          62,  0.3916097E+06,  0.6463132E+07,    19.712,    23.988
          63,  0.3915626E+06,  0.6463432E+07,    11.254,    13.530
          64,  0.3916295E+06,  0.6463337E+07,    19.485,    23.554
          65,  0.3916493E+06,  0.6463541E+07,    18.938,    22.909
          66,  0.3915935E+06,  0.6462355E+07,    12.861,    17.705
          67,  0.3916180E+06,  0.6462573E+07,    13.140,    17.556
          68,  0.3916824E+06,  0.6462432E+07,    24.989,    33.756
          69,  0.3916576E+06,  0.6462207E+07,    24.683,    33.783
          70,  0.3916426E+06,  0.6462791E+07,    13.245,    16.944
          71,  0.3917071E+06,  0.6462657E+07,    24.707,    32.501
          72,  0.3916671E+06,  0.6463009E+07,    13.137,    16.241
          73,  0.3917318E+06,  0.6462882E+07,    23.975,    30.527
          74,  0.3916917E+06,  0.6463227E+07,    13.275,    16.124
          75,  0.3917566E+06,  0.6463107E+07,    23.047,    28.539
          76,  0.3917162E+06,  0.6463446E+07,    13.863,    16.805
          77,  0.3917813E+06,  0.6463332E+07,    22.427,    27.394
          78,  0.3918060E+06,  0.6463557E+07,    22.277,    27.135
          79,  0.3917465E+06,  0.6462284E+07,    18.128,    24.943
          80,  0.3917714E+06,  0.6462515E+07,    17.571,    23.679
          81,  0.3918359E+06,  0.6462363E+07,    25.500,    34.804
          82,  0.3918119E+06,  0.6462131E+07,    25.763,    35.553
          83,  0.3917963E+06,  0.6462747E+07,    16.963,    22.113
          84,  0.3918598E+06,  0.6462595E+07,    24.903,    33.281
          85,  0.3918212E+06,  0.6462979E+07,    16.053,    20.290
          86,  0.3918837E+06,  0.6462827E+07,    24.061,    31.307
          87,  0.3918462E+06,  0.6463211E+07,    15.315,    18.955
          88,  0.3919076E+06,  0.6463059E+07,    23.142,    29.368
          89,  0.3918711E+06,  0.6463443E+07,    15.058,    18.523
          90,  0.3919315E+06,  0.6463291E+07,    22.588,    28.290
          91,  0.3919554E+06,  0.6463523E+07,    22.747,    28.401
          92,  0.3919013E+06,  0.6462210E+07,    19.101,    26.723
          93,  0.3919242E+06,  0.6462442E+07,    18.576,    25.518
          94,  0.3919883E+06,  0.6462288E+07,    26.631,    37.411
          95,  0.3919652E+06,  0.6462051E+07,    26.347,    37.427
          96,  0.3919471E+06,  0.6462674E+07,    17.982,    23.988
          97,  0.3920114E+06,  0.6462525E+07,    26.567,    36.571
          98,  0.3919701E+06,  0.6462906E+07,    17.142,    22.299
          99,  0.3920345E+06,  0.6462761E+07,    26.361,    35.496
         100,  0.3919930E+06,  0.6463139E+07,    16.451,    21.059
         101,  0.3920576E+06,  0.6462998E+07,    26.161,    34.659
         102,  0.3920159E+06,  0.6463371E+07,    16.173,    20.628
         103,  0.3920807E+06,  0.6463234E+07,    26.222,    34.556
         104,  0.3921038E+06,  0.6463471E+07,    26.510,    34.951
         105,  0.3920521E+06,  0.6462130E+07,    18.872,    27.111
         106,  0.3920754E+06,  0.6462371E+07,    18.480,    26.064
         107,  0.3921397E+06,  0.6462215E+07,    28.890,    41.697
         108,  0.3921155E+06,  0.6461967E+07,    28.237,    41.207
         109,  0.3920987E+06,  0.6462612E+07,    18.175,    24.938
         110,  0.3921639E+06,  0.6462463E+07,    29.180,    41.330
         111,  0.3921220E+06,  0.6462852E+07,    17.757,    23.978
         112,  0.3921880E+06,  0.6462711E+07,    29.360,    40.958
         113,  0.3921453E+06,  0.6463093E+07,    17.521,    23.572
         114,  0.3922122E+06,  0.6462959E+07,    29.569,    41.099
         115,  0.3921685E+06,  0.6463334E+07,    17.585,    23.762
         116,  0.3922364E+06,  0.6463207E+07,    29.828,    41.768
         117,  0.3922605E+06,  0.6463455E+07,    29.813,    42.028
         118,  0.3922031E+06,  0.6462052E+07,    18.918,    27.625
         119,  0.3922282E+06,  0.6462307E+07,    18.680,    26.840
         120,  0.3922980E+06,  0.6462158E+07,    30.990,    45.137
         121,  0.3922743E+06,  0.6461904E+07,    31.219,    45.874
         122,  0.3922532E+06,  0.6462563E+07,    18.601,    26.123
         123,  0.3923217E+06,  0.6462412E+07,    30.618,    44.008
         124,  0.3922783E+06,  0.6462818E+07,    18.488,    25.818
         125,  0.3923454E+06,  0.6462667E+07,    30.381,    43.408
         126,  0.3923033E+06,  0.6463073E+07,    18.551,    26.140
         127,  0.3923691E+06,  0.6462921E+07,    30.399,    43.690
         128,  0.3923284E+06,  0.6463329E+07,    18.834,    26.871
         129,  0.3923929E+06,  0.6463176E+07,    30.600,    44.610
         130,  0.3924166E+06,  0.6463430E+07,    31.161,    45.795
         131,  0.3923691E+06,  0.6462010E+07,    20.790,    30.397
         132,  0.3923915E+06,  0.6462263E+07,    20.266,    29.331
         133,  0.3924629E+06,  0.6462115E+07,    30.643,    44.686
         134,  0.3924419E+06,  0.6461863E+07,    30.809,    45.119
         135,  0.3924139E+06,  0.6462517E+07,    19.991,    28.517
         136,  0.3924838E+06,  0.6462367E+07,    30.472,    44.230
         137,  0.3924363E+06,  0.6462770E+07,    19.654,    28.107
         138,  0.3925048E+06,  0.6462619E+07,    30.421,    44.260
         139,  0.3924586E+06,  0.6463023E+07,    19.404,    28.147
         140,  0.3925257E+06,  0.6462872E+07,    30.474,    44.770
         141,  0.3924810E+06,  0.6463277E+07,    19.321,    28.405
         142,  0.3925467E+06,  0.6463124E+07,    30.578,    45.492
         143,  0.3925676E+06,  0.6463376E+07,    31.072,    46.538
         144,  0.3925357E+06,  0.6461969E+07,    20.196,    29.517
         145,  0.3925552E+06,  0.6462220E+07,    19.834,    28.888
         146,  0.3926279E+06,  0.6462088E+07,    30.533,    44.815
         147,  0.3926098E+06,  0.6461841E+07,    30.492,    44.793
         148,  0.3925747E+06,  0.6462470E+07,    19.770,    28.629
         149,  0.3926460E+06,  0.6462334E+07,    30.593,    45.040
         150,  0.3925942E+06,  0.6462721E+07,    19.567,    28.571
         151,  0.3926640E+06,  0.6462580E+07,    30.665,    45.557
         152,  0.3926137E+06,  0.6462972E+07,    19.321,    28.616
         153,  0.3926821E+06,  0.6462827E+07,    30.639,    46.013
         154,  0.3926332E+06,  0.6463222E+07,    19.220,    28.743
         155,  0.3927002E+06,  0.6463073E+07,    30.460,    46.179
         156,  0.3927183E+06,  0.6463320E+07,    30.539,    46.514
         157,  0.3927021E+06,  0.6461960E+07,    19.665,    28.990
         158,  0.3927187E+06,  0.6462202E+07,    19.432,    28.678
         159,  0.3927928E+06,  0.6462094E+07,    28.731,    42.888
         160,  0.3927776E+06,  0.6461860E+07,    28.025,    41.825
         161,  0.3927353E+06,  0.6462444E+07,    19.518,    28.794
         162,  0.3928080E+06,  0.6462328E+07,    29.353,    44.086
         163,  0.3927519E+06,  0.6462686E+07,    19.396,    28.924
         164,  0.3928232E+06,  0.6462561E+07,    29.769,    45.210
         165,  0.3927686E+06,  0.6462928E+07,    19.135,    28.882
         166,  0.3928384E+06,  0.6462795E+07,    29.833,    45.716
         167,  0.3927852E+06,  0.6463170E+07,    19.024,    28.857
         168,  0.3928536E+06,  0.6463029E+07,    29.493,    45.419
         169,  0.3928688E+06,  0.6463263E+07,    29.146,    44.993
         170,  0.3928684E+06,  0.6461993E+07,    19.855,    29.704
         171,  0.3928822E+06,  0.6462219E+07,    19.600,    29.358
         172,  0.3929577E+06,  0.6462118E+07,    27.046,    40.987
         173,  0.3929454E+06,  0.6461900E+07,    26.431,    40.081
         174,  0.3928959E+06,  0.6462445E+07,    19.695,    29.488
         175,  0.3929700E+06,  0.6462336E+07,    27.543,    41.891
         176,  0.3929097E+06,  0.6462670E+07,    19.534,    29.534
         177,  0.3929824E+06,  0.6462554E+07,    27.845,    42.693
         178,  0.3929235E+06,  0.6462896E+07,    19.173,    29.226
         179,  0.3929947E+06,  0.6462771E+07,    27.810,    42.826
         180,  0.3929372E+06,  0.6463122E+07,    18.986,    28.939
         181,  0.3930070E+06,  0.6462989E+07,    27.395,    42.159
         182,  0.3930194E+06,  0.6463207E+07,    27.021,    41.608
         183,  0.3930347E+06,  0.6462025E+07,    14.721,    22.126
         184,  0.3930456E+06,  0.6462235E+07,    15.262,    22.860
         185,  0.3931068E+06,  0.6462171E+07,    19.941,    29.866
         186,  0.3930942E+06,  0.6461975E+07,    18.405,    27.749
         187,  0.3930565E+06,  0.6462445E+07,    16.128,    24.078
         188,  0.3931194E+06,  0.6462367E+07,    22.067,    33.008
         189,  0.3930674E+06,  0.6462654E+07,    16.794,    25.273
         190,  0.3931320E+06,  0.6462563E+07,    23.735,    35.734
         191,  0.3930783E+06,  0.6462864E+07,    17.226,    26.006
         192,  0.3931446E+06,  0.6462758E+07,    24.496,    36.998
         193,  0.3930892E+06,  0.6463074E+07,    17.825,    26.766
         194,  0.3931572E+06,  0.6462954E+07,    24.259,    36.451
         195,  0.3931698E+06,  0.6463150E+07,    23.364,    35.006
         196,  0.3931663E+06,  0.6462120E+07,    13.593,    20.067
         197,  0.3931806E+06,  0.6462302E+07,    14.239,    20.864
         198,  0.3932391E+06,  0.6462255E+07,    15.755,    22.872
         199,  0.3932228E+06,  0.6462087E+07,    14.470,    21.189
         200,  0.3931949E+06,  0.6462485E+07,    15.238,    22.224
         201,  0.3932553E+06,  0.6462423E+07,    17.752,    25.689
         202,  0.3932092E+06,  0.6462667E+07,    16.050,    23.561
         203,  0.3932716E+06,  0.6462591E+07,    19.417,    28.237
         204,  0.3932235E+06,  0.6462849E+07,    16.565,    24.295
         205,  0.3932878E+06,  0.6462758E+07,    20.276,    29.511
         206,  0.3932379E+06,  0.6463031E+07,    17.264,    25.108
         207,  0.3933041E+06,  0.6462926E+07,    20.222,    29.236
         208,  0.3933203E+06,  0.6463094E+07,    19.579,    28.201
         209,  0.3932956E+06,  0.6462222E+07,    15.639,    22.423
         210,  0.3933138E+06,  0.6462375E+07,    16.353,    23.237
         211,  0.3933814E+06,  0.6462323E+07,    15.674,    22.064
         212,  0.3933635E+06,  0.6462180E+07,    14.999,    21.280
         213,  0.3933320E+06,  0.6462529E+07,    16.905,    23.884
         214,  0.3933993E+06,  0.6462466E+07,    16.387,    22.945
         215,  0.3933502E+06,  0.6462682E+07,    17.169,    24.355
         216,  0.3934172E+06,  0.6462609E+07,    16.936,    23.763
         217,  0.3933684E+06,  0.6462836E+07,    17.096,    24.207
         218,  0.3934351E+06,  0.6462752E+07,    17.143,    24.043
         219,  0.3933866E+06,  0.6462989E+07,    17.276,    24.296
         220,  0.3934530E+06,  0.6462895E+07,    16.992,    23.723
         221,  0.3934709E+06,  0.6463038E+07,    16.598,    23.138
         222,  0.3934493E+06,  0.6462281E+07,    18.355,    25.682
         223,  0.3934669E+06,  0.6462413E+07,    18.421,    25.521
         224,  0.3935420E+06,  0.6462340E+07,    15.109,    20.810
         225,  0.3935261E+06,  0.6462212E+07,    15.149,    21.013
         226,  0.3934845E+06,  0.6462546E+07,    18.803,    25.849
         227,  0.3935580E+06,  0.6462469E+07,    15.011,    20.519
         228,  0.3935021E+06,  0.6462678E+07,    18.531,    25.501
         229,  0.3935739E+06,  0.6462597E+07,    14.946,    20.410
         230,  0.3935198E+06,  0.6462811E+07,    17.933,    24.655
         231,  0.3935898E+06,  0.6462725E+07,    14.839,    20.238
         232,  0.3935374E+06,  0.6462943E+07,    17.694,    24.263
         233,  0.3936057E+06,  0.6462853E+07,    14.708,    20.036
         234,  0.3936216E+06,  0.6462982E+07,    14.771,    20.147
         235,  0.3936189E+06,  0.6462272E+07,    15.999,    22.038
         236,  0.3936331E+06,  0.6462396E+07,    13.480,    18.383
         237,  0.3936903E+06,  0.6462338E+07,    13.275,    18.040
         238,  0.3936772E+06,  0.6462204E+07,    15.499,    21.196
         239,  0.3936473E+06,  0.6462520E+07,    12.613,    17.061
         240,  0.3937002E+06,  0.6462458E+07,    13.001,    17.539
         241,  0.3936615E+06,  0.6462644E+07,    12.475,    16.844
         242,  0.3937116E+06,  0.6462573E+07,    13.337,    17.944
         243,  0.3936757E+06,  0.6462768E+07,    11.738,    15.825
         244,  0.3937226E+06,  0.6462692E+07,    13.240,    17.774
         245,  0.3936899E+06,  0.6462892E+07,    12.112,    16.333
         246,  0.3937338E+06,  0.6462811E+07,    13.615,    18.239
         247,  0.3937460E+06,  0.6462940E+07,    14.948,    20.101
         248,  0.3937486E+06,  0.6462271E+07,    13.613,    18.588
         249,  0.3937575E+06,  0.6462401E+07,    14.452,    19.566
         250,  0.3938583E+06,  0.6462340E+07,    13.485,    18.239
         251,  0.3938563E+06,  0.6462205E+07,    15.007,    20.368
         252,  0.3937646E+06,  0.6462511E+07,    14.724,    19.877
         253,  0.3938570E+06,  0.6462461E+07,    14.416,    19.436
         254,  0.3937728E+06,  0.6462621E+07,    13.588,    18.282
         255,  0.3937808E+06,  0.6462735E+07,    12.501,    16.648
         256,  0.3938442E+06,  0.6462694E+07,    10.985,    14.594
         257,  0.3937900E+06,  0.6462859E+07,    11.137,    14.848
         258,  0.3938487E+06,  0.6462797E+07,    11.948,    15.883
         259,  0.3938541E+06,  0.6462910E+07,    12.871,    17.155
         260,  0.3939660E+06,  0.6462274E+07,    24.974,    33.981
         261,  0.3939578E+06,  0.6462401E+07,    21.288,    28.806
         262,  0.3940639E+06,  0.6462365E+07,    14.257,    19.296
         263,  0.3940810E+06,  0.6462236E+07,    14.383,    19.499
         264,  0.3940467E+06,  0.6462494E+07,    15.429,    20.849
         265,  0.3939121E+06,  0.6462756E+07,    13.815,    18.246
         266,  0.3939128E+06,  0.6462847E+07,    12.501,    16.518
         267,  0.3939792E+06,  0.6462816E+07,     8.489,    11.182
         268,  0.3939850E+06,  0.6462736E+07,     8.308,    10.935
         269,  0.3939735E+06,  0.6462897E+07,     9.617,    12.682
         270,  0.3941789E+06,  0.6462327E+07,    23.824,    32.446
         271,  0.3941528E+06,  0.6462457E+07,    22.006,    29.880
         272,  0.3942629E+06,  0.6462434E+07,    14.318,    19.433
         273,  0.3942961E+06,  0.6462308E+07,    14.334,    19.465
         274,  0.3942296E+06,  0.6462559E+07,    15.546,    21.092
         275,  0.3940521E+06,  0.6462797E+07,    14.788,    19.296
         276,  0.3940400E+06,  0.6462866E+07,    13.244,    17.270
         277,  0.3941094E+06,  0.6462860E+07,     6.839,     8.816
         278,  0.3941283E+06,  0.6462795E+07,     6.852,     8.832
         279,  0.3940905E+06,  0.6462925E+07,     7.758,    10.003
         280,  0.3943800E+06,  0.6462415E+07,    22.715,    30.912
         281,  0.3943397E+06,  0.6462536E+07,    21.237,    28.845
         282,  0.3944492E+06,  0.6462531E+07,    13.189,    17.814
         283,  0.3944937E+06,  0.6462419E+07,    13.091,    17.687
         284,  0.3944048E+06,  0.6462643E+07,    14.282,    19.289
         285,  0.3941856E+06,  0.6462859E+07,    13.157,    16.798
         286,  0.3941600E+06,  0.6462918E+07,    11.650,    14.861
         287,  0.3942332E+06,  0.6462922E+07,     5.516,     6.914
         288,  0.3942623E+06,  0.6462873E+07,     5.543,     6.948
         289,  0.3942042E+06,  0.6462971E+07,     6.223,     7.803
         290,  0.3945629E+06,  0.6462536E+07,    22.442,    30.179
         291,  0.3945143E+06,  0.6462639E+07,    20.940,    28.103
         292,  0.3946228E+06,  0.6462651E+07,    11.494,    15.186
         293,  0.3946749E+06,  0.6462557E+07,    11.437,    15.115
         294,  0.3945707E+06,  0.6462745E+07,    12.462,    16.464
         295,  0.3943099E+06,  0.6462937E+07,    14.096,    17.676
         296,  0.3942774E+06,  0.6462974E+07,    12.446,    15.601
         297,  0.3943466E+06,  0.6463000E+07,     4.543,     5.609
         298,  0.3943846E+06,  0.6462969E+07,     4.593,     5.667
         299,  0.3943087E+06,  0.6463031E+07,     5.184,     6.402
         300,  0.3947348E+06,  0.6462672E+07,    24.376,    32.031
         301,  0.3946792E+06,  0.6462757E+07,    22.768,    29.840
         302,  0.3947856E+06,  0.6462785E+07,    11.163,    14.346
         303,  0.3948529E+06,  0.6462700E+07,    11.228,    14.434
         304,  0.3947183E+06,  0.6462870E+07,    12.081,    15.518
         305,  0.3944213E+06,  0.6463033E+07,    13.968,    17.463
         306,  0.3943779E+06,  0.6463057E+07,    12.322,    15.418
         307,  0.3944488E+06,  0.6463093E+07,     5.317,     6.612
         308,  0.3945031E+06,  0.6463070E+07,     5.113,     6.355
         309,  0.3943946E+06,  0.6463116E+07,     6.025,     7.497
         310,  0.3949037E+06,  0.6462812E+07,    21.026,    27.008
         311,  0.3948247E+06,  0.6462898E+07,    19.397,    24.821
         312,  0.3949280E+06,  0.6462938E+07,    12.140,    15.291
         313,  0.3950182E+06,  0.6462855E+07,    12.251,    15.447
         314,  0.3948378E+06,  0.6463021E+07,    13.234,    16.652
         315,  0.3945306E+06,  0.6463131E+07,    11.432,    14.422
         316,  0.3944655E+06,  0.6463153E+07,    10.574,    13.376
         317,  0.3945431E+06,  0.6463193E+07,     7.806,     9.896
         318,  0.3946230E+06,  0.6463169E+07,     7.120,     9.009
         319,  0.3944632E+06,  0.6463217E+07,     8.730,    11.086
         320,  0.3950425E+06,  0.6462980E+07,    20.816,    26.353
         321,  0.3949410E+06,  0.6463060E+07,    18.550,    23.376
         322,  0.3950027E+06,  0.6463112E+07,    13.096,    16.389
         323,  0.3951458E+06,  0.6463039E+07,    14.553,    18.209
         324,  0.3948596E+06,  0.6463184E+07,    13.538,    16.919
         325,  0.3946355E+06,  0.6463231E+07,    11.085,    14.110
         326,  0.3945408E+06,  0.6463257E+07,    10.786,    13.860
         327,  0.3946392E+06,  0.6463284E+07,    10.323,    13.227
         328,  0.3947559E+06,  0.6463243E+07,     8.540,    10.865
         329,  0.3945224E+06,  0.6463324E+07,    12.414,    16.017
         330,  0.3951060E+06,  0.6463171E+07,    10.386,    13.023
         331,  0.3949213E+06,  0.6463236E+07,     9.893,    12.343
         332,  0.3950344E+06,  0.6463253E+07,    18.031,    22.351
         333,  0.3952098E+06,  0.6463194E+07,    18.088,    22.414
         334,  0.3947595E+06,  0.6463296E+07,     8.638,    10.937
         335,  0.3948589E+06,  0.6463312E+07,    14.936,    18.636
         336,  0.3946208E+06,  0.6463350E+07,     9.833,    12.713
         337,  0.3947064E+06,  0.6463366E+07,    15.915,    20.240
         338,  0.3945540E+06,  0.6463419E+07,    17.827,    22.951
         339,  0.3951382E+06,  0.6463276E+07,    11.493,    14.263
         340,  0.3949720E+06,  0.6463329E+07,    10.880,    13.403
         341,  0.3950476E+06,  0.6463387E+07,    14.285,    17.480
         342,  0.3952072E+06,  0.6463347E+07,    14.209,    17.438
         343,  0.3948058E+06,  0.6463382E+07,     9.013,    11.248
         344,  0.3948880E+06,  0.6463427E+07,    14.544,    17.844
         345,  0.3946396E+06,  0.6463435E+07,     8.341,    10.710
         346,  0.3947284E+06,  0.6463467E+07,    15.208,    19.033
         347,  0.3945687E+06,  0.6463508E+07,    19.282,    24.520
         348,  0.3951166E+06,  0.6463458E+07,    14.706,    18.146
         349,  0.3949636E+06,  0.6463486E+07,    12.817,    15.640
         350,  0.3950127E+06,  0.6463552E+07,    11.914,    14.512
         351,  0.3951560E+06,  0.6463536E+07,    11.781,    14.423
         352,  0.3948106E+06,  0.6463513E+07,    11.338,    13.981
         353,  0.3948694E+06,  0.6463569E+07,    12.199,    14.844
         354,  0.3946575E+06,  0.6463541E+07,    10.053,    12.760
         355,  0.3947262E+06,  0.6463586E+07,    12.919,    15.990
         356,  0.3945829E+06,  0.6463602E+07,    16.362,    20.552
         357,  0.3950521E+06,  0.6463630E+07,    14.360,    17.764
         358,  0.3949186E+06,  0.6463635E+07,    12.444,    15.168
         359,  0.3949440E+06,  0.6463707E+07,    10.035,    12.269
         360,  0.3950665E+06,  0.6463710E+07,     9.956,    12.263
         361,  0.3947851E+06,  0.6463641E+07,    10.966,    13.457
         362,  0.3948216E+06,  0.6463704E+07,    10.208,    12.422
         363,  0.3946516E+06,  0.6463647E+07,     9.740,    12.273
         364,  0.3946992E+06,  0.6463701E+07,    10.774,    13.294
         365,  0.3945768E+06,  0.6463698E+07,    13.646,    17.057
         366,  0.3949585E+06,  0.6463788E+07,    16.351,    20.382
         367,  0.3948471E+06,  0.6463776E+07,    13.876,    17.001
         368,  0.3948641E+06,  0.6463858E+07,     9.392,    11.555
         369,  0.3949666E+06,  0.6463880E+07,     9.532,    11.821
         370,  0.3947357E+06,  0.6463764E+07,    11.922,    14.683
         371,  0.3947617E+06,  0.6463836E+07,     9.299,    11.385
         372,  0.3946244E+06,  0.6463751E+07,    10.261,    12.974
         373,  0.3946593E+06,  0.6463814E+07,     9.525,    11.843
         374,  0.3945569E+06,  0.6463792E+07,    12.209,    15.401
         375,  0.3948722E+06,  0.6463951E+07,    17.078,    21.416
         376,  0.3947788E+06,  0.6463919E+07,    15.836,    19.536
         377,  0.3947883E+06,  0.6464018E+07,     9.396,    11.606
         378,  0.3948794E+06,  0.6464047E+07,     9.708,    12.071
         379,  0.3946852E+06,  0.6463887E+07,    13.681,    17.022
         380,  0.3946973E+06,  0.6463989E+07,     9.423,    11.634
         381,  0.3945918E+06,  0.6463855E+07,    11.853,    15.229
         382,  0.3946063E+06,  0.6463960E+07,     9.831,    12.418
         383,  0.3945153E+06,  0.6463932E+07,    10.145,    13.069
         384,  0.3947954E+06,  0.6464114E+07,    16.739,    21.051
         385,  0.3947069E+06,  0.6464088E+07,    16.884,    20.946
         386,  0.3947133E+06,  0.6464184E+07,     8.624,    10.685
         387,  0.3947985E+06,  0.6464206E+07,     8.881,    11.065
         388,  0.3946184E+06,  0.6464063E+07,    17.753,    22.318
         389,  0.3946280E+06,  0.6464162E+07,     8.716,    10.817
         390,  0.3945299E+06,  0.6464037E+07,    19.292,    25.201
         391,  0.3945428E+06,  0.6464140E+07,     9.146,    11.644
         392,  0.3944576E+06,  0.6464117E+07,     9.465,    12.308
         393,  0.3947163E+06,  0.6464276E+07,    16.457,    20.784
         394,  0.3946344E+06,  0.6464257E+07,    16.648,    20.748
         395,  0.3946375E+06,  0.6464349E+07,     7.757,     9.644
         396,  0.3947160E+06,  0.6464364E+07,     7.998,    10.014
         397,  0.3945524E+06,  0.6464239E+07,    17.500,    22.064
         398,  0.3945591E+06,  0.6464334E+07,     7.811,     9.688
         399,  0.3944705E+06,  0.6464220E+07,    18.960,    24.730
         400,  0.3944807E+06,  0.6464319E+07,     8.116,    10.243
         401,  0.3944023E+06,  0.6464304E+07,     8.356,    10.704
         402,  0.3946372E+06,  0.6464438E+07,    16.382,    20.840
         403,  0.3945623E+06,  0.6464426E+07,    16.516,    20.682
         404,  0.3945667E+06,  0.6464517E+07,     6.986,     8.731
         405,  0.3946379E+06,  0.6464525E+07,     7.224,     9.108
         406,  0.3944874E+06,  0.6464415E+07,    17.191,    21.638
         407,  0.3944955E+06,  0.6464508E+07,     6.982,     8.664
         408,  0.3944125E+06,  0.6464403E+07,    18.409,    23.731
         409,  0.3944243E+06,  0.6464500E+07,     7.172,     8.989
         410,  0.3943531E+06,  0.6464492E+07,     7.342,     9.294
         411,  0.3945674E+06,  0.6464604E+07,    18.514,    23.778
         412,  0.3944999E+06,  0.6464599E+07,    18.349,    23.148
         413,  0.3945162E+06,  0.6464690E+07,     7.059,     8.903
         414,  0.3945856E+06,  0.6464694E+07,     7.328,     9.331
         415,  0.3944324E+06,  0.6464594E+07,    18.702,    23.605
         416,  0.3944468E+06,  0.6464687E+07,     6.933,     8.663
         417,  0.3943649E+06,  0.6464589E+07,    19.617,    25.214
         418,  0.3943773E+06,  0.6464684E+07,     7.004,     8.819
         419,  0.3943079E+06,  0.6464681E+07,     7.082,     8.995
         420,  0.3945345E+06,  0.6464780E+07,    17.751,    23.016
         421,  0.3944631E+06,  0.6464779E+07,    17.544,    22.302
         422,  0.3944973E+06,  0.6464871E+07,     7.535,     9.572
