Date,Depth (m),Vx (m/s),Vy (m/s),Salinity (psu),Temperature (C),Oxygen (mg/L),Oxygen Saturation (%),TSS (mg/L),Turbidity (NTU),Light (W/m2),PAR (W/m2),
15-03-2017 00:00:00,0.00,0.0000,0.0000,17.6799,21.8748,7.6233,0.0000,0.0000,0.0000,0.0000,0.0000,
15-03-2017 00:00:00,-0.25,0.0000,0.0000,17.6799,21.8748,7.6233,0.0000,0.0000,0.0000,0.0000,0.0000,
15-03-2017 00:00:00,-0.50,0.0000,0.0000,17.6799,21.8748,7.6233,0.0000,0.0000,0.0000,0.0000,0.0000,
15-03-2017 00:00:00,-0.75,0.0000,0.0000,17.6799,21.8748,7.6233,0.0000,0.0000,0.0000,0.0000,0.0000,
15-03-2017 00:00:00,-1.00,0.0000,0.0000,17.6799,21.8748,7.6233,0.0000,0.0000,0.0000,0.0000,0.0000,
15-03-2017 00:00:00,-1.25,0.0000,0.0000,17.6799,21.8748,7.6233,0.0000,0.0000,0.0000,0.0000,0.0000,
15-03-2017 00:00:00,-1.50,0.0000,0.0000,17.6799,21.8748,7.6233,0.0000,0.0000,0.0000,0.0000,0.0000,
15-03-2017 04:00:00,0.00,-0.0186,-0.0776,17.4919,21.5708,7.4229,93.5187,12.2445,2.1265,0.0000,0.0000,
15-03-2017 04:00:00,-0.25,-0.0188,-0.0770,17.4943,21.5848,7.4249,93.5692,12.2450,2.1275,0.0000,0.0000,
15-03-2017 04:00:00,-0.50,-0.0190,-0.0755,17.4991,21.6026,7.4283,93.6456,12.2460,2.1291,0.0000,0.0000,
15-03-2017 04:00:00,-0.75,-0.0190,-0.0727,17.5071,21.6254,7.4335,93.7558,12.2476,2.1317,0.0000,0.0000,
15-03-2017 04:00:00,-1.00,-0.0181,-0.0660,17.5209,21.6523,7.4418,93.9158,12.2480,2.1354,0.0000,0.0000,
15-03-2017 04:00:00,-1.25,-0.0164,-0.0578,17.5329,21.6740,7.4494,94.0558,12.2202,2.1374,0.0000,0.0000,
15-03-2017 04:00:00,-1.50,-0.0133,-0.0478,17.5385,21.6822,7.4541,94.1327,12.1279,2.1348,0.0000,0.0000,
15-03-2017 08:00:01,0.00,0.0014,-0.0482,17.2520,21.3115,7.1923,90.0456,11.8500,2.0074,83.3549,37.5097,
15-03-2017 08:00:01,-0.25,0.0018,-0.0479,17.2536,21.3255,7.1942,90.0942,11.8514,2.0088,54.4540,24.5043,
15-03-2017 08:00:01,-0.50,0.0023,-0.0470,17.2570,21.3414,7.1982,90.1736,11.8521,2.0118,34.0021,15.3010,
15-03-2017 08:00:01,-0.75,0.0033,-0.0444,17.2815,21.4012,7.2146,90.4949,11.8579,2.0236,20.6380,9.2871,
15-03-2017 08:00:01,-1.00,0.0054,-0.0366,17.3848,21.6284,7.2742,91.6877,11.8853,2.0665,13.1204,5.9042,
15-03-2017 08:00:01,-1.25,0.0069,-0.0272,17.4234,21.7032,7.3014,92.1796,11.7865,2.0800,8.3583,3.7612,
15-03-2017 12:00:00,0.00,-0.0219,-0.0119,17.2158,22.3433,7.4599,95.1956,11.7812,1.9909,838.1639,377.1738,
15-03-2017 12:00:00,-0.25,-0.0043,-0.0142,17.2309,22.3108,7.4613,95.1637,11.7439,1.9900,548.6726,246.9026,
15-03-2017 12:00:00,-0.50,0.0115,-0.0115,17.2830,22.2392,7.4831,95.3443,11.6577,1.9888,342.0629,153.9283,
15-03-2017 12:00:00,-0.75,0.0251,-0.0054,17.3627,22.1270,7.5185,95.6393,11.5218,1.9866,208.4330,93.7948,
15-03-2017 12:00:00,-1.00,0.0332,-0.0006,17.4381,21.9461,7.5383,95.6110,11.3060,1.9783,136.5451,61.4453,
15-03-2017 12:00:00,-1.25,0.0331,0.0007,17.4590,21.7776,7.5255,95.1609,10.9474,1.9618,88.0745,39.6335,
15-03-2017 16:00:00,0.00,-0.0129,-0.0638,16.9047,24.3224,7.9015,104.3568,12.8277,2.1628,706.0563,317.7253,
15-03-2017 16:00:00,-0.25,-0.0276,-0.0672,16.9172,23.8430,7.7485,101.4684,12.5875,2.1316,443.2004,199.4402,
15-03-2017 16:00:00,-0.50,-0.0382,-0.0663,16.9708,23.2468,7.5797,98.2224,12.2369,2.0846,262.5850,118.1633,
15-03-2017 16:00:00,-0.75,-0.0448,-0.0613,17.0611,22.6163,7.4200,95.0810,11.8108,2.0295,152.6380,68.6871,
15-03-2017 16:00:00,-1.00,-0.0457,-0.0511,17.1861,22.2972,7.3843,94.1348,11.4253,1.9972,97.2047,43.7421,
15-03-2017 16:00:00,-1.25,-0.0390,-0.0370,17.2525,22.1789,7.3875,94.0036,11.1429,1.9789,61.1567,27.5205,
15-03-2017 20:00:01,0.00,0.0120,0.0015,16.9054,22.3700,7.6803,97.8800,12.2769,2.1292,3.2441,1.4598,
15-03-2017 20:00:01,-0.25,0.0106,-0.0010,16.9003,22.6745,7.6641,98.2219,12.2956,2.1325,1.9996,0.8998,
15-03-2017 20:00:01,-0.50,0.0091,-0.0043,16.9393,22.6414,7.5556,96.7967,12.1622,2.1153,1.1999,0.5400,
15-03-2017 20:00:01,-0.75,0.0077,-0.0080,17.0226,22.4030,7.4257,94.7595,11.9196,2.0865,0.7146,0.3216,
