ISOTime,Flow,Sal,Temp,zeroes,TSS
1,21/03/2016,0.3102,0.5000,20.0000,0
1,22/03/2016,0.9508,0.5000,20.0000,0
1,23/03/2016,0.0836,0.5000,20.0000,0
1,24/03/2016,0.5694,0.5000,20.0000,0
1,25/03/2016,0.8265,0.5000,20.0000,0
1,26/03/2016,0.8491,0.5000,20.0000,0
1,27/03/2016,0.0996,0.5000,20.0000,0
1,28/03/2016,0.7653,0.5000,20.0000,0
1,29/03/2016,0.3559,0.5000,20.0000,0
1,30/03/2016,0.4368,0.5000,20.0000,0
1,31/03/2016,0.6366,0.5000,20.0000,0
1,01/04/2016,0.9071,0.5000,20.0000,0
1,02/04/2016,0.8588,0.5000,20.0000,0
1,03/04/2016,0.0714,0.5000,20.0000,0
1,04/04/2016,0.4456,0.5000,20.0000,0
1,05/04/2016,0.9498,0.5000,20.0000,0
1,06/04/2016,0.6661,0.5000,20.0000,0
1,07/04/2016,0.4633,0.5000,20.0000,0
1,08/04/2016,0.3360,0.5000,20.0000,0
1,09/04/2016,0.4557,0.5000,20.0000,0
1,10/04/2016,0.9787,0.5000,20.0000,0
1,11/04/2016,0.4381,0.5000,20.0000,0
1,12/04/2016,0.4558,0.5000,20.0000,0
1,13/04/2016,0.0359,0.5000,20.0000,0
1,14/04/2016,0.1494,0.5000,20.0000,0
1,15/04/2016,0.8350,0.5000,20.0000,0
1,16/04/2016,0.5910,0.5000,20.0000,0
1,17/04/2016,0.6084,0.5000,20.0000,0
1,18/04/2016,0.1669,0.5000,20.0000,0
1,19/04/2016,0.1287,0.5000,20.0000,0
1,20/04/2016,0.3527,0.5000,20.0000,0
1,21/04/2016,0.0556,0.5000,20.0000,0
1,22/04/2016,0.3401,0.5000,20.0000,0
1,23/04/2016,0.5605,0.5000,20.0000,0
1,24/04/2016,0.2431,0.5000,20.0000,0
1,25/04/2016,0.4290,0.5000,20.0000,0
1,26/04/2016,0.9817,0.5000,20.0000,0
1,27/04/2016,0.6417,0.5000,20.0000,0
1,28/04/2016,0.5680,0.5000,20.0000,0
1,29/04/2016,0.8109,0.5000,20.0000,0
1,30/04/2016,0.5694,0.5000,20.0000,0
1,01/05/2016,0.1016,0.5000,20.0000,0
1,02/05/2016,0.1998,0.5000,20.0000,0
1,03/05/2016,0.7172,0.5000,20.0000,0
1,04/05/2016,0.3041,0.5000,20.0000,0
1,05/05/2016,0.4946,0.5000,20.0000,0
1,06/05/2016,0.5725,0.5000,20.0000,0
1,07/05/2016,0.6087,0.5000,20.0000,0
1,08/05/2016,0.6784,0.5000,20.0000,0
1,09/05/2016,0.0795,0.5000,20.0000,0
1,10/05/2016,0.9597,0.5000,20.0000,0
1,11/05/2016,0.7523,0.5000,20.0000,0
1,12/05/2016,0.1328,0.5000,20.0000,0
1,13/05/2016,0.7051,0.5000,20.0000,0
1,14/05/2016,0.4372,0.5000,20.0000,0
1,15/05/2016,0.1202,0.5000,20.0000,0
1,16/05/2016,0.3813,0.5000,20.0000,0
1,17/05/2016,0.6932,0.5000,20.0000,0
1,18/05/2016,0.5401,0.5000,20.0000,0
1,19/05/2016,0.8830,0.5000,20.0000,0
1,20/05/2016,0.8461,0.5000,20.0000,0
1,21/05/2016,0.1555,0.5000,20.0000,0
1,22/05/2016,0.2462,0.5000,20.0000,0
1,23/05/2016,0.1582,0.5000,20.0000,0
1,24/05/2016,0.2652,0.5000,20.0000,0
1,25/05/2016,0.0666,0.5000,20.0000,0
1,26/05/2016,0.5142,0.5000,20.0000,0
1,27/05/2016,0.0573,0.5000,20.0000,0
1,28/05/2016,0.9498,0.5000,20.0000,0
1,29/05/2016,0.2791,0.5000,20.0000,0
1,30/05/2016,0.7128,0.5000,20.0000,0
1,31/05/2016,0.3803,0.5000,20.0000,0
1,01/06/2016,0.3009,0.5000,20.0000,0
1,02/06/2016,0.4724,0.5000,20.0000,0
1,03/06/2016,0.1257,0.5000,20.0000,0
1,04/06/2016,0.3059,0.5000,20.0000,0
1,05/06/2016,0.7584,0.5000,20.0000,0
1,06/06/2016,0.9842,0.5000,20.0000,0
1,07/06/2016,0.3019,0.5000,20.0000,0
1,08/06/2016,0.2864,0.5000,20.0000,0
1,09/06/2016,0.0764,0.5000,20.0000,0
1,10/06/2016,0.0758,0.5000,20.0000,0
1,11/06/2016,0.0835,0.5000,20.0000,0
1,12/06/2016,0.0053,0.5000,20.0000,0
1,13/06/2016,0.2981,0.5000,20.0000,0
1,14/06/2016,0.0640,0.5000,20.0000,0
1,15/06/2016,0.4393,0.5000,20.0000,0
1,16/06/2016,0.5615,0.5000,20.0000,0
1,17/06/2016,0.6723,0.5000,20.0000,0
1,18/06/2016,0.9371,0.5000,20.0000,0
1,19/06/2016,0.8062,0.5000,20.0000,0
1,20/06/2016,0.1174,0.5000,20.0000,0
1,21/06/2016,0.4541,0.5000,20.0000,0
1,22/06/2016,0.8959,0.5000,20.0000,0
1,23/06/2016,0.3859,0.5000,20.0000,0
1,24/06/2016,0.9524,0.5000,20.0000,0
1,25/06/2016,0.4254,0.5000,20.0000,0
1,26/06/2016,0.5557,0.5000,20.0000,0
1,27/06/2016,0.1371,0.5000,20.0000,0
1,28/06/2016,0.5781,0.5000,20.0000,0
1,29/06/2016,0.2815,0.5000,20.0000,0
1,30/06/2016,0.1430,0.5000,20.0000,0
1,01/07/2016,0.4430,0.5000,20.0000,0
1,02/07/2016,0.4116,0.5000,20.0000,0
1,03/07/2016,0.6497,0.5000,20.0000,0
1,04/07/2016,0.8554,0.5000,20.0000,0
1,05/07/2016,0.0892,0.5000,20.0000,0
1,06/07/2016,0.7763,0.5000,20.0000,0
1,07/07/2016,0.8545,0.5000,20.0000,0
1,08/07/2016,0.9362,0.5000,20.0000,0
1,09/07/2016,0.9737,0.5000,20.0000,0
1,10/07/2016,0.0876,0.5000,20.0000,0
1,11/07/2016,0.8719,0.5000,20.0000,0
1,12/07/2016,0.1870,0.5000,20.0000,0
1,13/07/2016,0.4421,0.5000,20.0000,0
1,14/07/2016,0.7671,0.5000,20.0000,0
1,15/07/2016,0.9161,0.5000,20.0000,0
1,16/07/2016,0.1483,0.5000,20.0000,0
1,17/07/2016,0.4951,0.5000,20.0000,0
1,18/07/2016,0.0164,0.5000,20.0000,0
1,19/07/2016,0.0945,0.5000,20.0000,0
1,20/07/2016,0.7244,0.5000,20.0000,0
1,21/07/2016,0.1199,0.5000,20.0000,0
1,22/07/2016,0.2969,0.5000,20.0000,0
1,23/07/2016,0.0651,0.5000,20.0000,0
1,24/07/2016,0.0420,0.5000,20.0000,0
1,25/07/2016,0.7123,0.5000,20.0000,0
1,26/07/2016,0.9565,0.5000,20.0000,0
1,27/07/2016,0.0576,0.5000,20.0000,0
1,28/07/2016,0.0823,0.5000,20.0000,0
1,29/07/2016,0.9515,0.5000,20.0000,0
1,30/07/2016,0.9231,0.5000,20.0000,0
1,31/07/2016,0.5365,0.5000,20.0000,0
1,01/08/2016,0.1794,0.5000,20.0000,0
1,02/08/2016,0.4476,0.5000,20.0000,0
1,03/08/2016,0.4526,0.5000,20.0000,0
1,04/08/2016,0.3983,0.5000,20.0000,0
1,05/08/2016,0.8394,0.5000,20.0000,0
1,06/08/2016,0.5779,0.5000,20.0000,0
1,07/08/2016,0.5309,0.5000,20.0000,0
1,08/08/2016,0.5576,0.5000,20.0000,0
1,09/08/2016,0.2759,0.5000,20.0000,0
1,10/08/2016,0.0085,0.5000,20.0000,0
1,11/08/2016,0.4887,0.5000,20.0000,0
1,12/08/2016,0.6462,0.5000,20.0000,0
1,13/08/2016,0.8050,0.5000,20.0000,0
1,14/08/2016,0.3274,0.5000,20.0000,0
1,15/08/2016,0.2323,0.5000,20.0000,0
1,16/08/2016,0.3496,0.5000,20.0000,0
1,17/08/2016,0.3878,0.5000,20.0000,0
1,18/08/2016,0.6405,0.5000,20.0000,0
1,19/08/2016,0.8259,0.5000,20.0000,0
1,20/08/2016,0.8253,0.5000,20.0000,0
1,21/08/2016,0.2113,0.5000,20.0000,0
1,22/08/2016,0.7850,0.5000,20.0000,0
1,23/08/2016,0.2775,0.5000,20.0000,0
1,24/08/2016,0.9185,0.5000,20.0000,0
1,25/08/2016,0.3116,0.5000,20.0000,0
1,26/08/2016,0.7198,0.5000,20.0000,0
1,27/08/2016,0.1800,0.5000,20.0000,0
1,28/08/2016,0.1018,0.5000,20.0000,0
1,29/08/2016,0.7945,0.5000,20.0000,0
1,30/08/2016,0.0442,0.5000,20.0000,0
1,31/08/2016,0.3025,0.5000,20.0000,0
1,01/09/2016,0.5625,0.5000,20.0000,0
1,02/09/2016,0.8349,0.5000,20.0000,0
1,03/09/2016,0.4760,0.5000,20.0000,0
1,04/09/2016,0.9127,0.5000,20.0000,0
1,05/09/2016,0.8371,0.5000,20.0000,0
1,06/09/2016,0.9170,0.5000,20.0000,0
1,07/09/2016,0.3324,0.5000,20.0000,0
1,08/09/2016,0.6543,0.5000,20.0000,0
1,09/09/2016,0.2280,0.5000,20.0000,0
1,10/09/2016,0.3034,0.5000,20.0000,0
1,11/09/2016,0.6023,0.5000,20.0000,0
1,12/09/2016,0.9371,0.5000,20.0000,0
1,13/09/2016,0.7826,0.5000,20.0000,0
1,14/09/2016,0.0716,0.5000,20.0000,0
1,15/09/2016,0.2482,0.5000,20.0000,0
1,16/09/2016,0.5539,0.5000,20.0000,0
1,17/09/2016,0.4080,0.5000,20.0000,0
1,18/09/2016,0.2840,0.5000,20.0000,0
1,19/09/2016,0.2078,0.5000,20.0000,0
1,20/09/2016,0.2885,0.5000,20.0000,0
1,21/09/2016,0.5190,0.5000,20.0000,0
1,22/09/2016,0.9719,0.5000,20.0000,0
1,23/09/2016,0.7960,0.5000,20.0000,0
1,24/09/2016,0.9194,0.5000,20.0000,0
1,25/09/2016,0.5814,0.5000,20.0000,0
1,26/09/2016,0.8962,0.5000,20.0000,0
1,27/09/2016,0.6870,0.5000,20.0000,0
1,28/09/2016,0.4738,0.5000,20.0000,0
1,29/09/2016,0.2475,0.5000,20.0000,0
1,30/09/2016,0.8300,0.5000,20.0000,0
1,01/10/2016,0.8567,0.5000,20.0000,0
1,02/10/2016,0.8445,0.5000,20.0000,0
1,03/10/2016,0.4427,0.5000,20.0000,0
1,04/10/2016,0.5737,0.5000,20.0000,0
1,05/10/2016,0.7901,0.5000,20.0000,0
1,06/10/2016,0.1953,0.5000,20.0000,0
1,07/10/2016,0.6847,0.5000,20.0000,0
1,08/10/2016,0.6221,0.5000,20.0000,0
1,09/10/2016,0.3390,0.5000,20.0000,0
1,10/10/2016,0.7992,0.5000,20.0000,0
1,11/10/2016,0.2574,0.5000,20.0000,0
1,12/10/2016,0.1676,0.5000,20.0000,0
1,13/10/2016,0.1143,0.5000,20.0000,0
1,14/10/2016,0.9972,0.5000,20.0000,0
1,15/10/2016,0.9128,0.5000,20.0000,0
1,16/10/2016,0.5890,0.5000,20.0000,0
1,17/10/2016,0.5263,0.5000,20.0000,0
1,18/10/2016,0.9565,0.5000,20.0000,0
1,19/10/2016,0.7069,0.5000,20.0000,0
1,20/10/2016,0.7181,0.5000,20.0000,0
1,21/10/2016,0.6018,0.5000,20.0000,0
1,22/10/2016,0.7034,0.5000,20.0000,0
1,23/10/2016,0.8735,0.5000,20.0000,0
1,24/10/2016,0.9822,0.5000,20.0000,0
1,25/10/2016,0.8635,0.5000,20.0000,0
1,26/10/2016,0.4858,0.5000,20.0000,0
1,27/10/2016,0.3856,0.5000,20.0000,0
1,28/10/2016,0.3934,0.5000,20.0000,0
1,29/10/2016,0.6140,0.5000,20.0000,0
1,30/10/2016,0.8075,0.5000,20.0000,0
1,31/10/2016,0.6594,0.5000,20.0000,0
1,01/11/2016,0.1939,0.5000,20.0000,0
1,02/11/2016,0.8401,0.5000,20.0000,0
1,03/11/2016,0.0745,0.5000,20.0000,0
1,04/11/2016,0.7521,0.5000,20.0000,0
1,05/11/2016,0.9540,0.5000,20.0000,0
1,06/11/2016,0.0773,0.5000,20.0000,0
1,07/11/2016,0.6529,0.5000,20.0000,0
1,08/11/2016,0.4856,0.5000,20.0000,0
1,09/11/2016,0.2961,0.5000,20.0000,0
1,10/11/2016,0.0009,0.5000,20.0000,0
1,11/11/2016,0.2467,0.5000,20.0000,0
1,12/11/2016,0.8787,0.5000,20.0000,0
1,13/11/2016,0.1676,0.5000,20.0000,0
1,14/11/2016,0.8616,0.5000,20.0000,0
1,15/11/2016,0.0258,0.5000,20.0000,0
1,16/11/2016,0.1612,0.5000,20.0000,0
1,17/11/2016,0.3453,0.5000,20.0000,0
1,18/11/2016,0.7263,0.5000,20.0000,0
1,19/11/2016,0.5227,0.5000,20.0000,0
1,20/11/2016,0.3691,0.5000,20.0000,0
1,21/11/2016,0.1620,0.5000,20.0000,0
1,22/11/2016,0.1548,0.5000,20.0000,0
1,23/11/2016,0.7677,0.5000,20.0000,0
1,24/11/2016,0.9704,0.5000,20.0000,0
1,25/11/2016,0.4663,0.5000,20.0000,0
1,26/11/2016,0.4149,0.5000,20.0000,0
1,27/11/2016,0.0428,0.5000,20.0000,0
1,28/11/2016,0.7709,0.5000,20.0000,0
1,29/11/2016,0.0172,0.5000,20.0000,0
1,30/11/2016,0.1454,0.5000,20.0000,0
1,01/12/2016,0.5554,0.5000,20.0000,0
1,02/12/2016,0.2976,0.5000,20.0000,0
1,03/12/2016,0.4279,0.5000,20.0000,0
1,04/12/2016,0.7425,0.5000,20.0000,0
1,05/12/2016,0.6564,0.5000,20.0000,0
1,06/12/2016,0.7747,0.5000,20.0000,0
1,07/12/2016,0.5735,0.5000,20.0000,0
1,08/12/2016,0.0095,0.5000,20.0000,0
1,09/12/2016,0.8124,0.5000,20.0000,0
1,10/12/2016,0.6210,0.5000,20.0000,0
1,11/12/2016,0.9516,0.5000,20.0000,0
1,12/12/2016,0.0492,0.5000,20.0000,0
1,13/12/2016,0.4544,0.5000,20.0000,0
1,14/12/2016,0.4672,0.5000,20.0000,0
1,15/12/2016,0.5372,0.5000,20.0000,0
1,16/12/2016,0.3231,0.5000,20.0000,0
1,17/12/2016,0.5128,0.5000,20.0000,0
1,18/12/2016,0.7175,0.5000,20.0000,0
1,19/12/2016,0.4546,0.5000,20.0000,0
1,20/12/2016,0.7705,0.5000,20.0000,0
1,21/12/2016,0.6008,0.5000,20.0000,0
1,22/12/2016,0.6080,0.5000,20.0000,0
1,23/12/2016,0.1012,0.5000,20.0000,0
1,24/12/2016,0.7286,0.5000,20.0000,0
1,25/12/2016,0.8254,0.5000,20.0000,0
1,26/12/2016,0.6744,0.5000,20.0000,0
1,27/12/2016,0.2420,0.5000,20.0000,0
1,28/12/2016,0.0555,0.5000,20.0000,0
1,29/12/2016,0.5806,0.5000,20.0000,0
1,30/12/2016,0.9317,0.5000,20.0000,0
1,31/12/2016,0.4619,0.5000,20.0000,0
1,01/01/2017,0.3649,0.5000,20.0000,0
1,02/01/2017,0.6686,0.5000,20.0000,0
1,03/01/2017,0.8508,0.5000,20.0000,0
1,04/01/2017,0.2585,0.5000,20.0000,0
1,05/01/2017,0.7377,0.5000,20.0000,0
1,06/01/2017,0.7523,0.5000,20.0000,0
1,07/01/2017,0.3261,0.5000,20.0000,0
1,08/01/2017,0.2165,0.5000,20.0000,0
1,09/01/2017,0.3415,0.5000,20.0000,0
1,10/01/2017,0.2188,0.5000,20.0000,0
1,11/01/2017,0.9884,0.5000,20.0000,0
1,12/01/2017,0.4047,0.5000,20.0000,0
1,13/01/2017,0.2814,0.5000,20.0000,0
1,14/01/2017,0.1931,0.5000,20.0000,0
1,15/01/2017,0.5480,0.5000,20.0000,0
1,16/01/2017,0.9280,0.5000,20.0000,0
1,17/01/2017,0.5731,0.5000,20.0000,0
1,18/01/2017,0.6662,0.5000,20.0000,0
1,19/01/2017,0.8679,0.5000,20.0000,0
1,20/01/2017,0.7974,0.5000,20.0000,0
1,21/01/2017,0.4522,0.5000,20.0000,0
1,22/01/2017,0.7228,0.5000,20.0000,0
1,23/01/2017,0.9359,0.5000,20.0000,0
1,24/01/2017,0.9751,0.5000,20.0000,0
1,25/01/2017,0.1288,0.5000,20.0000,0
1,26/01/2017,0.0351,0.5000,20.0000,0
1,27/01/2017,0.3523,0.5000,20.0000,0
1,28/01/2017,0.8703,0.5000,20.0000,0
1,29/01/2017,0.5856,0.5000,20.0000,0
1,30/01/2017,0.2178,0.5000,20.0000,0
1,31/01/2017,0.3464,0.5000,20.0000,0
1,01/02/2017,0.0943,0.5000,20.0000,0
1,02/02/2017,0.4055,0.5000,20.0000,0
1,03/02/2017,0.4354,0.5000,20.0000,0
1,04/02/2017,0.7069,0.5000,20.0000,0
1,05/02/2017,0.1742,0.5000,20.0000,0
1,06/02/2017,0.3271,0.5000,20.0000,0
1,07/02/2017,0.0315,0.5000,20.0000,0
1,08/02/2017,0.1792,0.5000,20.0000,0
1,09/02/2017,0.1754,0.5000,20.0000,0
1,10/02/2017,0.9859,0.5000,20.0000,0
1,11/02/2017,0.7087,0.5000,20.0000,0
1,12/02/2017,0.8639,0.5000,20.0000,0
1,13/02/2017,0.5549,0.5000,20.0000,0
1,14/02/2017,0.0536,0.5000,20.0000,0
1,15/02/2017,0.1710,0.5000,20.0000,0
1,16/02/2017,0.2918,0.5000,20.0000,0
1,17/02/2017,0.0425,0.5000,20.0000,0
1,18/02/2017,0.4270,0.5000,20.0000,0
1,19/02/2017,0.1693,0.5000,20.0000,0
1,20/02/2017,0.0920,0.5000,20.0000,0
1,21/02/2017,0.2375,0.5000,20.0000,0
1,22/02/2017,0.4889,0.5000,20.0000,0
1,23/02/2017,0.0215,0.5000,20.0000,0
1,24/02/2017,0.5020,0.5000,20.0000,0
1,25/02/2017,0.5900,0.5000,20.0000,0
1,26/02/2017,0.5395,0.5000,20.0000,0
1,27/02/2017,0.5791,0.5000,20.0000,0
1,28/02/2017,0.4307,0.5000,20.0000,0
1,01/03/2017,0.1410,0.5000,20.0000,0
1,02/03/2017,0.5943,0.5000,20.0000,0
1,03/03/2017,0.7958,0.5000,20.0000,0
1,04/03/2017,0.0426,0.5000,20.0000,0
1,05/03/2017,0.0216,0.5000,20.0000,0
1,06/03/2017,0.3244,0.5000,20.0000,0
1,07/03/2017,0.5011,0.5000,20.0000,0
1,08/03/2017,0.6256,0.5000,20.0000,0
1,09/03/2017,0.7919,0.5000,20.0000,0
1,10/03/2017,0.3759,0.5000,20.0000,0
1,11/03/2017,0.9975,0.5000,20.0000,0
1,12/03/2017,0.6328,0.5000,20.0000,0
1,13/03/2017,0.2823,0.5000,20.0000,0
1,14/03/2017,0.5279,0.5000,20.0000,0
1,15/03/2017,0.2870,0.5000,20.0000,0
1,16/03/2017,0.7640,0.5000,20.0000,0
1,17/03/2017,0.2546,0.5000,20.0000,0
1,18/03/2017,0.1537,0.5000,20.0000,0
1,19/03/2017,0.6313,0.5000,20.0000,0
1,20/03/2017,0.2648,0.5000,20.0000,0
1,21/03/2017,0.3967,0.5000,20.0000,0
1,22/03/2017,0.0606,0.5000,20.0000,0
1,23/03/2017,0.7538,0.5000,20.0000,0
1,24/03/2017,0.4238,0.5000,20.0000,0
1,25/03/2017,0.9359,0.5000,20.0000,0
1,26/03/2017,0.0646,0.5000,20.0000,0
1,27/03/2017,0.6703,0.5000,20.0000,0
1,28/03/2017,0.3338,0.5000,20.0000,0
1,29/03/2017,0.8134,0.5000,20.0000,0
1,30/03/2017,0.8299,0.5000,20.0000,0
1,31/03/2017,0.7926,0.5000,20.0000,0
1,01/04/2017,0.6244,0.5000,20.0000,0
1,02/04/2017,0.0040,0.5000,20.0000,0
1,03/04/2017,0.2886,0.5000,20.0000,0
1,04/04/2017,0.3579,0.5000,20.0000,0
1,05/04/2017,0.8654,0.5000,20.0000,0
1,06/04/2017,0.1179,0.5000,20.0000,0
1,07/04/2017,0.4820,0.5000,20.0000,0
1,08/04/2017,0.1987,0.5000,20.0000,0
1,09/04/2017,0.0686,0.5000,20.0000,0
1,10/04/2017,0.8163,0.5000,20.0000,0
1,11/04/2017,0.9927,0.5000,20.0000,0
1,12/04/2017,0.8532,0.5000,20.0000,0
1,13/04/2017,0.8110,0.5000,20.0000,0
1,14/04/2017,0.1040,0.5000,20.0000,0
1,15/04/2017,0.3167,0.5000,20.0000,0
1,16/04/2017,0.4467,0.5000,20.0000,0
1,17/04/2017,0.7212,0.5000,20.0000,0
1,18/04/2017,0.0303,0.5000,20.0000,0
1,19/04/2017,0.1872,0.5000,20.0000,0
1,20/04/2017,0.1126,0.5000,20.0000,0
1,21/04/2017,0.8999,0.5000,20.0000,0
1,22/04/2017,0.4193,0.5000,20.0000,0
1,23/04/2017,0.8367,0.5000,20.0000,0
1,24/04/2017,0.2168,0.5000,20.0000,0
1,25/04/2017,0.1266,0.5000,20.0000,0
1,26/04/2017,0.5470,0.5000,20.0000,0
1,27/04/2017,0.0271,0.5000,20.0000,0
1,28/04/2017,0.4615,0.5000,20.0000,0
1,29/04/2017,0.4225,0.5000,20.0000,0
1,30/04/2017,0.8371,0.5000,20.0000,0
1,01/05/2017,0.0150,0.5000,20.0000,0
1,02/05/2017,0.6749,0.5000,20.0000,0
1,03/05/2017,0.7124,0.5000,20.0000,0
1,04/05/2017,0.2909,0.5000,20.0000,0
1,05/05/2017,0.7546,0.5000,20.0000,0
1,06/05/2017,0.2552,0.5000,20.0000,0
1,07/05/2017,0.1669,0.5000,20.0000,0
1,08/05/2017,0.1963,0.5000,20.0000,0
1,09/05/2017,0.6082,0.5000,20.0000,0
1,10/05/2017,0.5912,0.5000,20.0000,0
1,11/05/2017,0.9368,0.5000,20.0000,0
1,12/05/2017,0.7785,0.5000,20.0000,0
1,13/05/2017,0.5989,0.5000,20.0000,0
1,14/05/2017,0.5609,0.5000,20.0000,0
1,15/05/2017,0.8369,0.5000,20.0000,0
1,16/05/2017,0.0066,0.5000,20.0000,0
1,17/05/2017,0.8626,0.5000,20.0000,0
1,18/05/2017,0.0113,0.5000,20.0000,0
1,19/05/2017,0.9550,0.5000,20.0000,0
1,20/05/2017,0.9772,0.5000,20.0000,0
1,21/05/2017,0.0532,0.5000,20.0000,0
1,22/05/2017,0.6657,0.5000,20.0000,0
1,23/05/2017,0.5316,0.5000,20.0000,0
1,24/05/2017,0.4431,0.5000,20.0000,0
1,25/05/2017,0.2842,0.5000,20.0000,0
1,26/05/2017,0.6862,0.5000,20.0000,0
1,27/05/2017,0.3968,0.5000,20.0000,0
1,28/05/2017,0.0196,0.5000,20.0000,0
1,29/05/2017,0.5365,0.5000,20.0000,0
1,30/05/2017,0.8830,0.5000,20.0000,0
1,31/05/2017,0.2095,0.5000,20.0000,0
1,01/06/2017,0.3743,0.5000,20.0000,0
1,02/06/2017,0.3130,0.5000,20.0000,0
1,03/06/2017,0.8400,0.5000,20.0000,0
1,04/06/2017,0.2467,0.5000,20.0000,0
1,05/06/2017,0.3616,0.5000,20.0000,0
1,06/06/2017,0.5884,0.5000,20.0000,0
1,07/06/2017,0.5402,0.5000,20.0000,0
1,08/06/2017,0.0878,0.5000,20.0000,0
1,09/06/2017,0.3671,0.5000,20.0000,0
1,10/06/2017,0.3038,0.5000,20.0000,0
1,11/06/2017,0.6124,0.5000,20.0000,0
1,12/06/2017,0.9413,0.5000,20.0000,0
1,13/06/2017,0.9904,0.5000,20.0000,0
1,14/06/2017,0.3803,0.5000,20.0000,0
1,15/06/2017,0.7559,0.5000,20.0000,0
1,16/06/2017,0.2508,0.5000,20.0000,0
1,17/06/2017,0.8371,0.5000,20.0000,0
1,18/06/2017,0.0354,0.5000,20.0000,0
1,19/06/2017,0.4849,0.5000,20.0000,0
