Date,Depth (m),Vx (m/s),Vy (m/s),Salinity (psu),Temperature (C),Oxygen (mg/L),Oxygen Saturation (%),TSS (mg/L),Turbidity (NTU),Light (W/m2),PAR (W/m2),
15-03-2016 00:00:00,0.00,0.0000,0.0000,37.6352,24.9564,6.3327,0.0000,0.0000,0.0000,0.0000,0.0000,
15-03-2016 00:00:00,-0.25,0.0000,0.0000,37.6352,24.9564,6.3327,0.0000,0.0000,0.0000,0.0000,0.0000,
15-03-2016 00:00:00,-0.50,0.0000,0.0000,37.6352,24.9564,6.3327,0.0000,0.0000,0.0000,0.0000,0.0000,
15-03-2016 00:00:00,-0.75,0.0000,0.0000,37.6352,24.9564,6.3327,0.0000,0.0000,0.0000,0.0000,0.0000,
15-03-2016 00:00:00,-1.00,0.0000,0.0000,37.6352,24.9564,6.3327,0.0000,0.0000,0.0000,0.0000,0.0000,
15-03-2016 00:00:00,-1.25,0.0000,0.0000,37.6352,24.9564,6.3327,0.0000,0.0000,0.0000,0.0000,0.0000,
15-03-2016 00:00:00,-1.50,0.0000,0.0000,37.6352,24.9564,6.3327,0.0000,0.0000,0.0000,0.0000,0.0000,
15-03-2016 00:00:00,-1.75,0.0000,0.0000,37.6352,24.9564,6.3327,0.0000,0.0000,0.0000,0.0000,0.0000,
15-03-2016 00:00:00,-2.00,0.0000,0.0000,37.6352,24.9564,6.3327,0.0000,0.0000,0.0000,0.0000,0.0000,
15-03-2016 00:00:00,-2.25,0.0000,0.0000,37.6352,24.9564,6.3327,0.0000,0.0000,0.0000,0.0000,0.0000,
15-03-2016 00:00:00,-2.50,0.0000,0.0000,37.6352,24.9564,6.3327,0.0000,0.0000,0.0000,0.0000,0.0000,
15-03-2016 00:00:00,-2.75,0.0000,0.0000,37.6352,24.9564,6.3327,0.0000,0.0000,0.0000,0.0000,0.0000,
15-03-2016 00:00:00,-3.00,0.0000,0.0000,37.6352,24.9564,6.3327,0.0000,0.0000,0.0000,0.0000,0.0000,
15-03-2016 00:00:00,-3.25,0.0000,0.0000,37.6352,24.9564,6.3327,0.0000,0.0000,0.0000,0.0000,0.0000,
15-03-2016 00:00:00,-3.50,0.0000,0.0000,37.6352,24.9564,6.3327,0.0000,0.0000,0.0000,0.0000,0.0000,
15-03-2016 00:00:00,-3.75,0.0000,0.0000,37.6352,24.9564,6.3327,0.0000,0.0000,0.0000,0.0000,0.0000,
15-03-2016 04:00:01,0.00,-0.0242,-0.0304,37.4881,24.9152,6.3504,95.3156,3.7478,0.5767,0.0000,0.0000,
15-03-2016 04:00:01,-0.25,-0.0242,-0.0298,37.4886,24.9252,6.3500,95.3272,3.7472,0.5767,0.0000,0.0000,
15-03-2016 04:00:01,-0.50,-0.0242,-0.0289,37.4894,24.9315,6.3496,95.3312,3.7462,0.5766,0.0000,0.0000,
15-03-2016 04:00:01,-0.75,-0.0242,-0.0289,37.4894,24.9315,6.3496,95.3312,3.7462,0.5766,0.0000,0.0000,
15-03-2016 04:00:01,-1.00,-0.0242,-0.0275,37.4905,24.9374,6.3489,95.3313,3.7448,0.5766,0.0000,0.0000,
15-03-2016 04:00:01,-1.25,-0.0241,-0.0239,37.4932,24.9464,6.3471,95.3194,3.7411,0.5764,0.0000,0.0000,
