Date,Depth (m),Vx (m/s),Vy (m/s),Salinity (psu),Temperature (C),Oxygen (mg/L),Oxygen Saturation (%),TSS (mg/L),Turbidity (NTU),Light (W/m2),PAR (W/m2),
15-03-2017 00:00:00,0.00,0.0000,0.0000,6.2271,21.3821,6.0200,0.0000,0.0000,0.0000,0.0000,0.0000,
15-03-2017 00:00:00,-0.25,0.0000,0.0000,6.2271,21.3821,6.0200,0.0000,0.0000,0.0000,0.0000,0.0000,
15-03-2017 00:00:00,-0.50,0.0000,0.0000,6.2271,21.3821,6.0200,0.0000,0.0000,0.0000,0.0000,0.0000,
15-03-2017 00:00:00,-0.75,0.0000,0.0000,6.2271,21.3821,6.0200,0.0000,0.0000,0.0000,0.0000,0.0000,
15-03-2017 00:00:00,-1.00,0.0000,0.0000,6.2271,21.3821,6.0200,0.0000,0.0000,0.0000,0.0000,0.0000,
15-03-2017 04:00:00,0.00,-0.0084,-0.0191,6.2286,20.5205,6.1152,70.6856,13.8154,2.3337,0.0000,0.0000,
15-03-2017 04:00:00,-0.25,-0.0093,-0.0195,6.2286,20.5348,6.1149,70.7012,13.8097,2.3324,0.0000,0.0000,
15-03-2017 04:00:00,-0.50,-0.0093,-0.0195,6.2286,20.5348,6.1149,70.7012,13.8097,2.3324,0.0000,0.0000,
15-03-2017 04:00:00,-0.75,-0.0101,-0.0192,6.2286,20.5423,6.1145,70.7067,13.8018,2.3305,0.0000,0.0000,
15-03-2017 04:00:00,-1.00,-0.0108,-0.0182,6.2286,20.5480,6.1139,70.7081,13.6340,2.3197,0.0000,0.0000,
15-03-2017 08:00:01,0.00,-0.0057,-0.0129,6.2288,19.6842,6.0352,68.6212,23.2717,5.5942,83.2739,37.4733,
15-03-2017 08:00:01,-0.25,-0.0061,-0.0124,6.2288,19.6964,6.0346,68.6314,23.2615,5.5916,35.0172,15.7577,
15-03-2017 08:00:01,-0.50,-0.0068,-0.0115,6.2288,19.7022,6.0338,68.6306,23.2470,5.5878,14.7290,6.6281,
15-03-2017 08:00:01,-0.75,-0.0068,-0.0115,6.2288,19.7022,6.0338,68.6306,23.2470,5.5878,14.7290,6.6281,
15-03-2017 12:00:00,0.00,0.0050,0.0239,6.2300,20.8707,6.4261,74.7888,19.4051,4.4087,837.5545,376.8995,
15-03-2017 12:00:00,-0.25,0.0118,0.0159,6.2287,20.7211,6.3309,73.4658,20.5179,4.7610,363.1054,163.3974,
15-03-2017 12:00:00,-0.50,0.0109,0.0124,6.2275,20.3808,6.1544,70.9435,21.7437,5.1940,154.2997,69.4349,
15-03-2017 12:00:00,-0.75,0.0109,0.0124,6.2275,20.3808,6.1544,70.9435,21.7437,5.1940,154.2997,69.4349,
15-03-2017 16:00:00,0.00,0.0037,-0.0082,6.2340,23.3891,6.9483,84.8480,17.3273,3.8185,705.7936,317.6071,
15-03-2017 16:00:00,-0.25,-0.0104,-0.0185,6.2305,23.0160,6.8370,82.9042,18.1505,4.0973,312.6185,140.6783,
15-03-2017 16:00:00,-0.50,-0.0153,-0.0229,6.2281,22.4647,6.6482,79.7778,18.1806,4.2340,138.7603,62.4422,
15-03-2017 16:00:00,-0.75,-0.0153,-0.0229,6.2281,22.4647,6.6482,79.7778,18.1806,4.2340,138.7603,62.4422,
15-03-2017 20:00:01,0.00,-0.0034,-0.0054,6.2329,22.3217,6.8469,81.9417,20.9039,5.2551,3.2421,1.4589,
15-03-2017 20:00:01,-0.25,-0.0046,-0.0071,6.2328,22.3832,6.8368,81.9169,20.8967,5.2597,1.5133,0.6810,
15-03-2017 20:00:01,-0.50,-0.0055,-0.0084,6.2298,22.5948,6.5501,78.7960,20.6447,5.2858,0.7112,0.3201,
15-03-2017 20:00:01,-0.75,-0.0048,-0.0088,6.2279,22.4286,6.1848,74.1670,20.0938,5.2513,0.3387,0.1524,
16-03-2017 00:00:00,0.00,0.0084,0.0126,6.2275,21.3654,6.3940,75.1300,19.5029,4.9719,0.0000,0.0000,
16-03-2017 00:00:00,-0.25,0.0083,0.0123,6.2274,21.3781,6.3911,75.1147,19.5161,4.9769,0.0000,0.0000,
16-03-2017 00:00:00,-0.50,0.0082,0.0120,6.2274,21.3833,6.3850,75.0502,19.5285,4.9827,0.0000,0.0000,
16-03-2017 00:00:00,-0.75,0.0079,0.0112,6.2273,21.3836,6.3701,74.8760,19.4378,4.9825,0.0000,0.0000,
16-03-2017 04:00:02,0.00,-0.0128,-0.0226,6.2277,20.3675,6.1965,71.4100,19.4454,5.0914,0.0000,0.0000,
16-03-2017 04:00:02,-0.25,-0.0117,-0.0219,6.2277,20.3847,6.1960,71.4285,19.4424,5.0905,0.0000,0.0000,
16-03-2017 04:00:02,-0.50,-0.0112,-0.0208,6.2276,20.3938,6.1954,71.4343,19.4369,5.0890,0.0000,0.0000,
16-03-2017 04:00:02,-0.75,-0.0108,-0.0190,6.2276,20.4007,6.1945,71.4339,19.3397,5.0793,0.0000,0.0000,
16-03-2017 08:00:01,0.00,0.0142,0.0236,6.2321,19.3762,6.2592,70.7354,19.4974,5.2253,62.6407,28.1883,
16-03-2017 08:00:01,-0.25,0.0142,0.0234,6.2321,19.3905,6.2583,70.7460,19.4925,5.2244,31.9431,14.3744,
16-03-2017 08:00:01,-0.50,0.0134,0.0231,6.2321,19.3965,6.2572,70.7414,19.4860,5.2234,16.2911,7.3310,
