Date,Depth (m),Vx (m/s),Vy (m/s),Salinity (psu),Temperature (C),Oxygen (mg/L),Oxygen Saturation (%),TSS (mg/L),Turbidity (NTU),Light (W/m2),PAR (W/m2),
15-03-2018 00:00:00,0.00,0.0000,0.0000,13.0758,24.9414,8.6631,0.0000,0.0000,0.0000,0.0000,0.0000,
15-03-2018 00:00:00,-0.25,0.0000,0.0000,13.0758,24.9414,8.6631,0.0000,0.0000,0.0000,0.0000,0.0000,
15-03-2018 00:00:00,-0.50,0.0000,0.0000,13.0758,24.9414,8.6631,0.0000,0.0000,0.0000,0.0000,0.0000,
15-03-2018 00:00:00,-0.75,0.0000,0.0000,13.0758,24.9414,8.6631,0.0000,0.0000,0.0000,0.0000,0.0000,
15-03-2018 00:00:00,-1.00,0.0000,0.0000,13.0758,24.9414,8.6631,0.0000,0.0000,0.0000,0.0000,0.0000,
15-03-2018 00:00:00,-1.25,0.0000,0.0000,13.0758,24.9414,8.6631,0.0000,0.0000,0.0000,0.0000,0.0000,
15-03-2018 00:00:00,-1.50,0.0000,0.0000,13.0758,24.9414,8.6631,0.0000,0.0000,0.0000,0.0000,0.0000,
15-03-2018 04:00:01,0.00,-0.0730,-0.0248,9.8750,24.0077,8.7623,110.5227,16.5542,3.6802,0.0000,0.0000,
15-03-2018 04:00:01,-0.25,-0.0528,-0.0165,10.0581,24.1005,8.7608,110.8089,16.5245,3.6670,0.0000,0.0000,
15-03-2018 04:00:01,-0.50,-0.0301,-0.0084,10.3741,24.2085,8.7589,111.2055,16.4810,3.6473,0.0000,0.0000,
15-03-2018 04:00:01,-0.75,-0.0047,-0.0005,10.8298,24.3325,8.7565,111.7181,16.4231,3.6209,0.0000,0.0000,
15-03-2018 04:00:01,-1.00,0.0129,0.0059,11.6322,24.4999,8.7121,112.0027,16.1635,3.5488,0.0000,0.0000,
15-03-2018 04:00:01,-1.25,0.0216,0.0097,12.2981,24.6410,8.4836,109.7497,15.5600,3.4564,0.0000,0.0000,
15-03-2018 04:00:01,-1.50,0.0202,0.0105,12.7948,24.7504,8.0422,104.5521,14.5624,3.3419,0.0000,0.0000,
15-03-2018 08:00:01,0.00,0.0144,0.0010,9.6713,23.4344,8.8752,110.6381,17.1020,3.8755,23.5542,10.5994,
15-03-2018 08:00:01,-0.25,0.0162,0.0026,9.6721,23.5593,8.8681,110.8063,17.0571,3.8635,14.7259,6.6266,
15-03-2018 08:00:01,-0.50,0.0187,0.0043,9.7412,23.7647,8.8422,110.9463,16.9010,3.8237,8.8871,3.9992,
15-03-2018 08:00:01,-0.75,0.0207,0.0059,10.0012,24.0194,8.7849,110.9088,16.5839,3.7515,5.2634,2.3685,
15-03-2018 08:00:01,-1.00,0.0212,0.0073,10.5647,24.2916,8.6718,110.3855,16.0461,3.6421,3.1072,1.3983,
15-03-2018 08:00:01,-1.25,0.0182,0.0082,11.3789,24.4641,7.8162,100.2499,14.5249,3.4673,2.4038,1.0817,
15-03-2018 12:00:00,0.00,-0.0336,-0.0049,9.7583,24.1414,8.9514,113.1098,17.2248,3.9174,520.7109,234.3199,
15-03-2018 12:00:00,-0.25,-0.0399,-0.0084,9.7620,24.1142,8.9508,113.0477,17.1582,3.9125,327.5783,147.4103,
15-03-2018 12:00:00,-0.50,-0.0428,-0.0104,9.8447,24.1101,8.8884,112.3041,16.9452,3.8821,192.8040,86.7618,
15-03-2018 12:00:00,-0.75,-0.0419,-0.0112,10.0196,24.1393,8.7560,110.7991,16.5748,3.8240,109.7471,49.3862,
15-03-2018 12:00:00,-1.00,-0.0321,-0.0105,10.4179,24.2803,8.4636,107.6187,15.8914,3.7093,69.0669,31.0801,
