Date,Depth (m),H (mAHD),Vx (m/s),Vy (m/s),D (m),Salinity (psu),Temperature (C),Water Age (days),Oxygen (mg/L),GRN (mmol/m^3),CRYPT (mmol/m^3),DIATOM (mmol/m^3),DINO (mmol/m^3),MAC (mmol/m^3),Sed Oxy Demand (mmol/m^3),Atmos Oxy Flux (mmol/m^3),Oxy Sat (%),Phy GPP (mmol/m^3),TPHYS (mmol/m^3),Phy MPB (mmol/m^3),Phy BPP (mmol/m^3),
08-03-2009 12:00:01,0,0.8193,0.0074,0.0212,1.9524,17.1779,26.3640,57.5804,4.1570,0.8098,12.6013,0.4136,2.4963,0.0000,0.0000,0.0000,57.0143,-31.0343,16.4977,0.0000,0.0000,
08-03-2009 12:00:01,-1.95,0.8193,0.0105,0.0203,1.9524,22.3091,29.4747,68.4136,3.9019,0.8825,28.6887,0.4497,4.5830,0.0000,-91.1320,33.2704,58.0552,-36.9271,34.7901,609.9139,132.6502,
09-03-2009 12:00:02,0,0.8976,0.0105,0.0233,2.0307,16.6198,27.3389,52.7319,3.9262,0.8961,16.5228,0.4396,2.7846,0.0000,0.0000,0.0000,54.5966,-40.6035,20.8178,0.0000,0.0000,
09-03-2009 12:00:02,-2.03,0.8976,0.0095,0.0181,2.0307,22.7379,29.5893,67.4978,4.9036,0.9508,46.2975,0.4739,4.8439,0.0000,-101.2596,20.4383,73.2697,-51.6755,52.7466,603.7569,124.0330,
13-03-2009 12:00:04,0,0.9682,0.0231,0.0527,2.1014,17.8795,27.1776,54.3640,5.2694,1.1064,45.9937,0.4175,3.4530,0.0000,0.0000,0.0000,73.5880,-106.1138,51.1333,0.0000,0.0000,
13-03-2009 12:00:04,-2.10,0.9682,0.0072,0.0147,2.1014,24.2665,30.4331,66.9313,7.2247,0.7165,57.9553,0.3178,3.6943,0.0000,-123.7538,18.3094,110.3728,-52.1988,62.8621,555.4246,124.6721,
26-03-2009 12:00:03,0,0.8324,0.0225,0.0474,1.9656,22.8813,28.7190,70.3258,5.9460,0.5726,71.3453,0.2066,2.4454,0.0000,0.0000,0.0000,87.6446,-5.4434,74.7317,0.0000,0.0000,
26-03-2009 12:00:03,-1.97,0.8324,0.0079,0.0192,1.9656,25.2556,30.7329,72.9077,3.3930,0.4144,56.0976,0.2016,2.1811,0.0000,-94.0432,6.0679,52.3705,-43.7089,59.0752,468.0803,122.6406,
27-03-2009 12:00:01,0,0.9169,0.0328,0.0612,2.0500,23.2115,29.1155,71.5799,5.7667,0.5091,63.5457,0.2002,2.1489,0.0000,0.0000,0.0000,85.7191,-2.7158,66.5720,0.0000,0.0000,
27-03-2009 12:00:01,-2.05,0.9169,0.0088,0.0213,2.0500,25.2661,30.6791,73.5601,3.6277,0.3931,53.1215,0.2022,2.0524,0.0000,-96.6901,9.3397,55.9467,-23.0960,55.9504,469.5872,123.1382,
28-03-2009 12:00:03,0,0.9837,0.0356,0.0734,2.1169,23.6817,29.3183,72.9740,5.4525,0.4452,55.5329,0.2011,2.0458,0.0000,0.0000,0.0000,81.5325,-3.9688,58.3962,0.0000,0.0000,
28-03-2009 12:00:03,-2.12,0.9837,0.0071,0.0194,2.1169,25.0932,30.5154,74.1249,3.8016,0.3741,50.4439,0.2023,1.9549,0.0000,-97.5716,14.3235,58.4190,-13.9023,53.1573,471.5856,122.9970,
29-03-2009 12:00:01,0,0.9269,0.0204,0.0539,2.0601,23.9052,28.5511,73.3129,5.6716,0.4065,54.0187,0.2059,2.0103,0.0000,0.0000,0.0000,83.8416,-10.6065,56.8120,0.0000,0.0000,
29-03-2009 12:00:01,-2.06,0.9269,0.0152,0.0261,2.0601,24.3062,29.1409,73.6584,5.0850,0.3866,52.3011,0.2046,1.9797,0.0000,-99.2234,20.6263,76.0774,-13.5321,55.0535,471.8366,109.0449,
31-03-2009 12:00:00,0,0.8702,0.0272,0.0677,2.0034,24.2090,27.4545,73.3824,7.1422,0.3429,52.3653,0.2070,1.7124,0.0000,0.0000,0.0000,103.8316,-18.6029,54.8015,0.0000,0.0000,
31-03-2009 12:00:00,-2.00,0.8702,0.0212,0.0299,2.0034,24.4825,27.7006,73.9420,6.3805,0.3301,50.0737,0.2045,1.7323,0.0000,-96.3692,-0.8110,93.2863,-18.7929,52.5230,464.5294,105.0985,
31-03-2009 12:00:04,0,0.8709,0.0356,0.0791,2.0040,21.2752,24.4476,15.7001,6.4949,1.4057,10.6787,7.4113,1.3683,0.0000,0.0000,0.0000,88.1489,-10.8692,21.0430,0.0000,0.0000,
31-03-2009 12:00:04,-2.00,0.8709,0.0107,0.0256,2.0040,23.1026,26.8993,15.7772,5.3254,1.1383,9.2728,5.7388,1.4858,0.0000,-84.9822,2.4469,76.2176,-14.9939,17.8023,221.6285,82.6726,
05-04-2009 12:00:04,0,0.7052,0.0153,0.0490,1.8384,23.0497,24.9260,20.7876,4.3306,1.4746,19.2897,6.6533,1.5236,0.0000,0.0000,0.0000,59.8776,-7.2057,29.1149,0.0000,0.0000,
05-04-2009 12:00:04,-1.84,0.7052,0.0186,0.0235,1.8384,23.0679,24.8687,20.7838,4.2312,1.4591,19.1252,6.5574,1.5777,0.0000,-66.2558,39.8875,58.4499,-3.1006,28.8780,295.6463,99.1641,
06-04-2009 12:00:00,0,0.7795,0.0068,0.0340,1.9126,23.1470,24.5141,21.8239,4.3019,1.3787,18.1948,6.1504,1.4410,0.0000,0.0000,0.0000,59.0829,-4.9980,27.3415,0.0000,0.0000,
06-04-2009 12:00:00,-1.91,0.7795,0.0155,0.0187,1.9126,23.2029,24.4685,21.8233,4.1666,1.3542,17.8235,6.0412,1.4929,0.0000,-63.8204,50.9656,57.1968,-0.8171,26.8737,310.1067,99.3262,
07-04-2009 12:00:01,0,0.9246,0.0117,0.0315,2.0578,23.2639,24.2254,22.8546,4.3243,1.2755,16.7792,5.6587,1.3489,0.0000,0.0000,0.0000,59.1270,-4.1626,25.2426,0.0000,0.0000,
07-04-2009 12:00:01,-2.06,0.9246,0.0110,0.0217,2.0578,23.4820,24.2357,22.8702,4.0615,1.2279,15.8659,5.5389,1.3866,0.0000,-61.9906,30.2792,55.6134,-0.1880,24.1844,323.9726,98.7773,
09-04-2009 12:00:00,0,1.1451,0.0165,0.0374,2.2783,23.5205,24.2174,24.8633,4.0610,1.1030,14.4766,4.8976,1.1348,0.0000,0.0000,0.0000,55.5997,-2.7992,21.7977,0.0000,0.0000,
09-04-2009 12:00:00,-2.28,1.1451,0.0071,0.0162,2.2783,24.4396,24.8577,24.9398,3.5301,0.9881,12.3599,4.7521,1.0883,0.0000,-60.9841,2.5718,49.1380,-0.5036,19.3592,348.1055,102.3550,
13-04-2009 12:00:02,0,1.1297,0.0282,0.0679,2.2629,23.8272,23.0205,28.8289,4.4009,0.9290,14.8684,3.8016,1.1682,0.0000,0.0000,0.0000,59.0791,-4.7723,20.9672,0.0000,0.0000,
13-04-2009 12:00:02,-2.26,1.1297,0.0129,0.0253,2.2629,26.1077,25.3854,28.9523,2.5519,0.7231,10.4723,3.5104,0.8795,0.0000,-53.7203,30.3482,36.1922,-6.2945,15.7634,388.2139,53.1035,
14-04-2009 12:00:03,0,1.1550,0.0360,0.0778,2.2881,23.9968,22.2661,29.7887,3.8668,0.8867,15.2473,3.5280,1.1000,0.0000,0.0000,0.0000,51.2531,-7.5747,20.9481,0.0000,0.0000,
14-04-2009 12:00:03,-2.29,1.1550,0.0130,0.0265,2.2881,25.7845,24.1072,29.9011,2.8035,0.7167,11.2539,3.2454,0.9191,0.0000,-51.2463,15.6414,38.8084,-11.9324,16.3141,379.6493,102.6834,
15-04-2009 12:00:00,0,1.0453,0.0335,0.0749,2.1784,24.1222,22.1109,30.7572,3.7851,0.8907,16.9181,3.4822,1.1137,0.0000,0.0000,0.0000,50.0641,-8.6259,22.5897,0.0000,0.0000,
15-04-2009 12:00:00,-2.18,1.0453,0.0125,0.0255,2.1784,25.6976,23.8494,30.8569,2.7319,0.7342,12.8392,3.1712,0.9651,0.0000,-49.5482,19.6822,37.6270,-12.6924,17.8884,384.7830,103.5427,
17-04-2009 12:00:00,0,0.9449,0.0300,0.0629,2.0781,24.3970,22.5272,32.7097,3.5110,0.8778,19.2008,3.4142,1.0993,0.0000,0.0000,0.0000,46.8681,-6.7125,24.7763,0.0000,0.0000,
