Date,Depth (m),H (mAHD),Vx (m/s),Vy (m/s),D (m),Salinity (psu),Temperature (C),Water Age (days),Oxygen (mg/L),GRN (mmol/m^3),CRYPT (mmol/m^3),DIATOM (mmol/m^3),DINO (mmol/m^3),MAC (mmol/m^3),Sed Oxy Demand (mmol/m^3),Atmos Oxy Flux (mmol/m^3),Oxy Sat (%),Phy GPP (mmol/m^3),TPHYS (mmol/m^3),Phy MPB (mmol/m^3),Phy BPP (mmol/m^3),
08-03-2009 12:00:01,0,0.8521,-0.0067,0.0096,5.1446,33.6371,27.2857,64.6258,4.4961,0.3220,11.2677,1.1234,0.2203,0.0000,0.0000,0.0000,68.7111,-5.1028,13.1300,0.0000,0.0000,
08-03-2009 12:00:01,-5.14,0.8521,0.0083,-0.0065,5.1446,33.6841,26.9010,63.0752,4.5475,0.3143,10.5154,1.0619,0.2291,0.0000,-34.9410,21.7108,69.0718,0.0000,12.3150,481.2023,107.3869,
09-03-2009 12:00:02,0,0.9155,0.0171,0.0210,5.2080,33.6292,27.4270,65.3272,4.4450,0.3147,11.2928,1.1057,0.2139,0.0000,0.0000,0.0000,68.0863,-4.9451,13.1240,0.0000,0.0000,
09-03-2009 12:00:02,-5.21,0.9155,-0.0009,-0.0064,5.2080,33.9148,27.0754,56.8170,4.4349,0.3130,9.0513,1.0045,0.2558,0.0000,-35.0459,12.6565,67.6456,-0.5850,10.8193,483.3655,109.1311,
13-03-2009 12:00:04,0,0.9830,-0.0109,0.0258,5.2755,33.6130,27.3050,67.9692,4.3433,0.3006,11.8126,1.0902,0.2091,0.0000,0.0000,0.0000,66.3885,-4.4372,13.6096,0.0000,0.0000,
13-03-2009 12:00:04,-5.28,0.9830,0.0035,-0.0057,5.2755,33.8704,27.1369,59.9299,3.9262,0.2921,9.5194,0.9628,0.2427,0.0000,-33.3984,20.7389,59.9325,-5.0373,11.2119,483.4043,109.6007,
26-03-2009 12:00:03,0,0.8470,-0.0063,0.0139,5.1395,33.7171,26.3066,71.2164,4.3003,0.2531,12.6859,0.9687,0.2014,0.0000,0.0000,0.0000,64.6824,-5.0292,14.3077,0.0000,0.0000,
26-03-2009 12:00:03,-5.14,0.8470,0.0066,-0.0039,5.1395,33.8333,26.0609,67.5446,4.1021,0.2482,11.2960,0.8895,0.2095,0.0000,-31.3478,15.3147,61.4879,-3.4714,12.8381,479.5439,98.9102,
27-03-2009 12:00:01,0,0.9377,0.0068,0.0223,5.2302,33.7189,26.5309,71.7861,4.3571,0.2486,12.5143,0.9489,0.2007,0.0000,0.0000,0.0000,65.7854,-3.3852,14.1119,0.0000,0.0000,
27-03-2009 12:00:01,-5.23,0.9377,0.0024,-0.0050,5.2302,33.8910,26.1139,65.7499,3.9334,0.2479,10.8910,0.8471,0.2142,0.0000,-30.8951,19.7154,59.0309,-5.9317,12.3952,480.7444,99.4919,
28-03-2009 12:00:03,0,1.0021,0.0117,0.0402,5.2946,33.7423,26.5325,71.5067,4.4387,0.2462,12.2132,0.9259,0.2017,0.0000,0.0000,0.0000,67.0278,-2.9153,13.7854,0.0000,0.0000,
28-03-2009 12:00:03,-5.29,1.0021,0.0011,-0.0055,5.2946,33.9137,26.1984,65.0297,3.8690,0.2467,10.6913,0.8210,0.2152,0.0000,-30.8660,22.5094,58.1537,-6.2305,12.1693,482.1905,100.4758,
29-03-2009 12:00:01,0,0.9537,-0.0138,0.0261,5.2462,33.7481,26.1733,71.6127,4.4222,0.2424,12.2747,0.8922,0.2043,0.0000,0.0000,0.0000,66.3798,-4.4394,13.8107,0.0000,0.0000,
29-03-2009 12:00:01,-5.25,0.9537,0.0078,-0.0140,5.2462,33.8930,26.0587,66.5317,4.0996,0.2442,10.8525,0.8157,0.2122,0.0000,-31.3340,38.2229,61.4684,-6.1182,12.3197,481.6061,93.1205,
31-03-2009 12:00:00,0,0.9135,0.0057,0.0289,5.2060,33.7646,25.1111,71.9720,4.3758,0.2379,12.9108,0.8369,0.2024,0.0000,0.0000,0.0000,64.5162,-4.2137,14.3856,0.0000,0.0000,
