Date,Depth (m),H (mAHD),Vx (m/s),Vy (m/s),D (m),Salinity (psu),Temperature (C),Water Age (days),Oxygen (mg/L),GRN (mmol/m^3),CRYPT (mmol/m^3),DIATOM (mmol/m^3),DINO (mmol/m^3),MAC (mmol/m^3),Sed Oxy Demand (mmol/m^3),Atmos Oxy Flux (mmol/m^3),Oxy Sat (%),Phy GPP (mmol/m^3),TPHYS (mmol/m^3),Phy MPB (mmol/m^3),Phy BPP (mmol/m^3),
08-03-2009 12:00:01,0,0.9486,-0.0368,-0.0355,17.2754,35.0635,25.1820,25.4438,6.3498,0.2672,2.5919,1.2364,0.3989,0.0000,0.0000,0.0000,94.4285,-4.2008,4.6887,0.0000,0.0000,
08-03-2009 12:00:01,-17.28,0.9486,0.0478,0.0252,17.2754,36.1135,22.3811,0.3731,6.8249,0.2001,0.2042,0.6836,0.3728,0.0000,-16.3542,3.6977,97.2557,-0.0520,1.6603,0.0010,0.0000,
09-03-2009 12:00:02,0,0.9575,-0.0173,-0.0330,17.2844,35.1341,25.1771,24.4669,6.3810,0.2698,2.6124,1.1774,0.3609,0.0000,0.0000,0.0000,94.9226,-4.1885,4.6153,0.0000,0.0000,
09-03-2009 12:00:02,-17.28,0.9575,0.0429,0.0236,17.2844,36.1288,22.3403,0.3914,6.8535,0.2001,0.2063,0.5577,0.3046,0.0000,-16.3248,1.9199,97.6021,-0.0483,1.4684,0.0010,0.0000,
13-03-2009 12:00:04,0,1.0200,-0.0041,-0.0047,17.3468,35.1441,25.0660,26.1953,6.2736,0.2655,2.6629,1.1050,0.3092,0.0000,0.0000,0.0000,93.1528,-3.1044,4.5381,0.0000,0.0000,
13-03-2009 12:00:04,-17.35,1.0200,0.0302,0.0071,17.3468,36.1297,22.4340,0.3309,6.3743,0.2001,0.2005,0.8762,0.4819,0.0000,-16.0587,4.0294,90.9286,-0.0573,1.9580,0.0010,0.0000,
26-03-2009 12:00:03,0,0.8455,-0.0157,-0.0315,17.1724,35.4190,24.1276,23.3768,6.2502,0.2151,1.4959,1.1427,0.3909,0.0000,0.0000,0.0000,91.4655,-1.5089,3.4386,0.0000,0.0000,
26-03-2009 12:00:03,-17.17,0.8455,0.0171,0.0060,17.1724,36.2350,21.9503,0.4230,6.3268,0.2001,0.2027,1.0061,0.5515,0.0000,-15.4331,3.5363,89.5319,-0.0556,2.1597,0.0010,0.0000,
27-03-2009 12:00:01,0,0.9656,0.0126,0.0132,17.2925,35.9094,23.1709,9.6107,6.2611,0.2167,0.7126,1.1351,0.4609,0.0000,0.0000,0.0000,90.3657,-1.9185,2.7186,0.0000,0.0000,
27-03-2009 12:00:01,-17.29,0.9656,0.0211,0.0071,17.2925,36.2349,21.9131,0.2579,6.2337,0.2001,0.2003,0.9457,0.5188,0.0000,-15.3122,5.1962,88.1557,-0.0513,2.0643,0.0010,0.0000,
