Date,Depth (m),H (mAHD),Vx (m/s),Vy (m/s),D (m),Salinity (psu),Temperature (C),Water Age (days),Oxygen (mg/L),GRN (mmol/m^3),CRYPT (mmol/m^3),DIATOM (mmol/m^3),DINO (mmol/m^3),MAC (mmol/m^3),Sed Oxy Demand (mmol/m^3),Atmos Oxy Flux (mmol/m^3),Oxy Sat (%),Phy GPP (mmol/m^3),TPHYS (mmol/m^3),Phy MPB (mmol/m^3),Phy BPP (mmol/m^3),
08-03-2009 12:00:01,0,0.8551,0.0042,-0.0111,9.6797,34.0108,26.7548,49.6410,5.7513,0.2953,5.6051,1.0170,0.3051,0.0000,0.0000,0.0000,87.3043,-1.0541,7.4179,0.0000,0.0000,
08-03-2009 12:00:01,-9.68,0.8551,0.0167,-0.0166,9.6797,35.1194,24.4655,22.4754,5.6780,0.2062,1.5237,1.0055,0.4928,0.0000,-18.0370,8.7053,83.4347,-0.9987,3.4272,0.0010,0.0002,
09-03-2009 12:00:02,0,0.9153,0.0147,-0.0123,9.7398,34.0286,26.8562,49.8093,5.7540,0.2920,5.5404,1.0223,0.2934,0.0000,0.0000,0.0000,87.5021,-0.9921,7.3438,0.0000,0.0000,
09-03-2009 12:00:02,-9.74,0.9153,0.0157,-0.0173,9.7398,35.1273,24.4149,22.6657,5.6549,0.2033,1.5329,0.9552,0.4787,0.0000,-17.9405,4.8931,83.0265,-0.9891,3.3692,0.0010,0.0002,
13-03-2009 12:00:04,0,0.9829,-0.0021,0.0017,9.8075,34.1314,26.7544,50.5927,5.8737,0.2777,5.0894,1.0911,0.2672,0.0000,0.0000,0.0000,89.2214,-1.1082,6.9217,0.0000,0.0000,
13-03-2009 12:00:04,-9.81,0.9829,0.0108,-0.0083,9.8075,35.0855,24.3606,25.1015,5.3962,0.2018,1.5931,0.7259,0.4014,0.0000,-17.5613,6.5627,79.1347,-1.0331,3.1214,0.0010,0.0002,
26-03-2009 12:00:03,0,0.8447,-0.0026,-0.0166,9.6692,34.1899,25.9793,54.0761,5.9526,0.2295,4.5688,0.8786,0.2025,0.0000,0.0000,0.0000,89.2830,-0.9695,6.0770,0.0000,0.0000,
26-03-2009 12:00:03,-9.67,0.8447,0.0087,-0.0077,9.6692,35.1257,23.9861,28.6911,5.0695,0.2017,1.3863,0.5913,0.3133,0.0000,-16.6627,4.6067,73.8809,-0.8824,2.6920,0.0010,0.0002,
27-03-2009 12:00:01,0,0.9365,0.0255,-0.0095,9.7611,34.1933,26.2243,54.5612,5.9955,0.2274,4.4439,0.8949,0.2003,0.0000,0.0000,0.0000,90.2993,-0.8445,5.9662,0.0000,0.0000,
27-03-2009 12:00:01,-9.76,0.9365,0.0101,-0.0049,9.7611,35.0829,24.0162,29.9845,4.9774,0.2016,1.4499,0.5726,0.3052,0.0000,-16.5826,5.5424,72.5589,-0.8900,2.7287,0.0010,0.0002,
28-03-2009 12:00:03,0,1.0010,0.0303,0.0167,9.8255,34.1985,26.1818,55.6726,6.0659,0.2311,4.6025,0.9448,0.2003,0.0000,0.0000,0.0000,91.2969,-1.0157,6.1785,0.0000,0.0000,
28-03-2009 12:00:03,-9.83,1.0010,0.0080,-0.0080,9.8255,35.0522,24.0034,31.0412,5.0254,0.2016,1.4319,0.5762,0.3001,0.0000,-16.6285,5.8877,73.2299,-0.8848,2.7092,0.0010,0.0002,
29-03-2009 12:00:01,0,0.9546,0.0068,-0.0037,9.7792,34.2049,25.8630,55.4445,6.0093,0.2304,4.7448,0.9158,0.2063,0.0000,0.0000,0.0000,89.9635,-1.1361,6.2943,0.0000,0.0000,
29-03-2009 12:00:01,-9.78,0.9546,0.0075,-0.0061,9.7792,35.0301,23.9663,31.8835,5.0794,0.2011,1.3602,0.5727,0.2941,0.0000,-16.6499,11.3160,73.9594,-0.7822,2.6275,0.0010,0.0002,
31-03-2009 12:00:00,0,0.9169,0.0362,-0.0001,9.7415,34.2659,25.0625,53.5544,5.9352,0.2187,4.2643,0.8389,0.2072,0.0000,0.0000,0.0000,87.6837,-1.0570,5.7262,0.0000,0.0000,
31-03-2009 12:00:00,-9.74,0.9169,0.0166,-0.0127,9.7415,35.0242,23.8777,32.4083,5.1638,0.2007,1.1267,0.5356,0.2826,0.0000,-16.6419,2.3259,75.0701,-0.6359,2.3451,0.0010,0.0002,
31-03-2009 12:00:04,0,0.9160,0.0357,0.0013,9.7406,34.0088,23.8935,16.2644,7.0886,0.3613,1.0642,4.4485,0.3221,0.0000,0.0000,0.0000,102.4823,-0.2733,6.3962,0.0000,0.0000,
31-03-2009 12:00:04,-9.74,0.9160,0.0138,-0.0086,9.7406,34.9558,22.6270,15.9688,5.4059,0.2134,0.7203,1.9254,0.6316,0.0000,-15.3782,-0.4614,76.8534,-0.6355,3.6892,0.0010,0.0001,
05-04-2009 12:00:04,0,0.7362,-0.0052,0.0063,9.5608,34.0703,23.1646,21.0897,6.7812,0.2871,0.9137,3.4562,0.3401,0.0000,0.0000,0.0000,96.8289,-0.8428,5.1972,0.0000,0.0000,
05-04-2009 12:00:04,-9.56,0.7362,0.0155,-0.0164,9.5608,35.0499,22.6864,15.4881,5.8238,0.2073,0.5102,1.7617,0.3711,0.0000,-15.8723,2.8277,82.9280,-0.5816,3.0489,0.0010,0.0001,
06-04-2009 12:00:00,0,0.7936,-0.0211,-0.0003,9.6182,34.1338,22.9575,21.8147,6.6960,0.2791,0.8925,3.3326,0.3541,0.0000,0.0000,0.0000,95.2993,-0.8856,5.0583,0.0000,0.0000,
06-04-2009 12:00:00,-9.62,0.7936,0.0157,-0.0165,9.6182,35.1399,22.5942,14.2278,5.9871,0.2071,0.4674,1.7226,0.3507,0.0000,-15.9139,5.2685,85.1576,-0.5408,2.9465,0.0010,0.0001,
07-04-2009 12:00:01,0,0.9306,-0.0203,-0.0061,9.7552,34.1488,22.7831,22.7852,6.7460,0.2724,0.8701,3.3099,0.3378,0.0000,0.0000,0.0000,95.7227,-0.8401,4.9903,0.0000,0.0000,
07-04-2009 12:00:01,-9.76,0.9306,0.0110,-0.0144,9.7552,35.1845,22.4952,13.8608,6.0498,0.2032,0.4400,1.6266,0.3446,0.0000,-15.8503,2.8581,85.9210,-0.5047,2.8130,0.0010,0.0001,
09-04-2009 12:00:00,0,1.1404,0.0009,-0.0050,9.9650,34.1525,22.9393,24.6353,6.8163,0.2594,0.8314,3.2499,0.3137,0.0000,0.0000,0.0000,96.9905,-0.7956,4.8545,0.0000,0.0000,
09-04-2009 12:00:00,-9.97,1.1404,0.0055,-0.0068,9.9650,35.1732,22.3520,14.7919,6.0085,0.2005,0.4055,1.4218,0.3304,0.0000,-15.6395,0.1579,85.1126,-0.4498,2.5570,0.0010,0.0001,
13-04-2009 12:00:02,0,1.1688,0.0205,-0.0001,9.9934,34.2323,22.9888,27.0436,6.4792,0.2491,0.8389,2.9398,0.3281,0.0000,0.0000,0.0000,92.3164,-0.6050,4.5559,0.0000,0.0000,
13-04-2009 12:00:02,-9.99,1.1688,0.0108,-0.0054,9.9934,35.1065,22.0606,17.2336,5.8820,0.2001,0.3486,1.1158,0.3050,0.0000,-15.1791,5.2576,82.8562,-0.1439,2.1685,0.0010,0.0001,
14-04-2009 12:00:03,0,1.1924,0.0262,-0.0029,10.0170,34.2742,22.6597,27.2432,6.5010,0.2339,0.7486,2.6855,0.2872,0.0000,0.0000,0.0000,92.1122,-0.8131,4.1516,0.0000,0.0000,
14-04-2009 12:00:03,-10.02,1.1924,0.0146,-0.0086,10.0170,35.0738,21.9917,18.0207,5.8606,0.2006,0.3271,1.0613,0.2954,0.0000,-15.0795,2.3502,82.4379,-0.4009,2.0834,0.0010,0.0001,
15-04-2009 12:00:00,0,1.0813,0.0230,-0.0088,9.9059,34.3098,22.4283,27.6136,6.4025,0.2347,0.7631,2.6350,0.2926,0.0000,0.0000,0.0000,90.3618,-1.0828,4.1216,0.0000,0.0000,
15-04-2009 12:00:00,-9.91,1.0813,0.0161,-0.0140,9.9059,35.0619,21.8994,18.4601,5.9557,0.2008,0.3160,1.0738,0.2932,0.0000,-15.0576,3.5261,83.6311,-0.4039,2.0829,0.0010,0.0001,
17-04-2009 12:00:00,0,0.9760,0.0223,-0.0078,9.8006,34.3046,22.5111,29.0980,6.3562,0.2395,0.7903,2.7653,0.2688,0.0000,0.0000,0.0000,89.8391,-1.0158,4.2601,0.0000,0.0000,
17-04-2009 12:00:00,-9.80,0.9760,0.0126,-0.0118,9.8006,35.0419,21.7760,19.4187,5.9492,0.2008,0.3383,1.0930,0.2880,0.0000,-14.9097,1.8916,83.3460,-0.4219,2.1191,0.0010,0.0001,
20-04-2009 12:00:00,0,0.9502,-0.0064,0.0035,9.7748,34.2678,22.3494,31.6050,6.2604,0.2434,0.8347,2.8798,0.2444,0.0000,0.0000,0.0000,88.2117,-1.1695,4.3989,0.0000,0.0000,
20-04-2009 12:00:00,-9.77,0.9502,0.0070,-0.0087,9.7748,35.0708,21.5519,19.8972,5.9171,0.2010,0.3222,1.0436,0.2690,0.0000,-14.6269,1.9400,82.5763,-0.4390,2.0350,0.0010,0.0002,
22-04-2009 12:00:01,0,0.9540,-0.0122,0.0141,9.7786,34.2388,22.2231,33.1493,6.2149,0.2490,0.8772,2.9960,0.2518,0.0000,0.0000,0.0000,87.3587,-1.2298,4.5704,0.0000,0.0000,
22-04-2009 12:00:01,-9.78,0.9540,-0.0010,-0.0114,9.7786,35.0514,21.5102,21.0409,5.7799,0.2006,0.3394,0.9967,0.2583,0.0000,-14.4596,8.4138,80.5920,-0.4139,1.9942,0.0010,0.0002,
23-04-2009 12:00:03,0,0.8535,0.0036,-0.0035,9.6781,34.3195,21.6483,32.5163,6.1203,0.2477,0.8294,2.6301,0.2510,0.0000,0.0000,0.0000,85.1853,-1.3774,4.1543,0.0000,0.0000,
23-04-2009 12:00:03,-9.68,0.8535,0.0039,-0.0096,9.6781,35.0033,21.5040,22.2386,5.6821,0.2004,0.3471,0.9582,0.2505,0.0000,-14.3646,3.1597,79.1968,-0.3575,1.9553,0.0010,0.0001,
26-04-2009 12:00:03,0,1.1057,0.0083,-0.0089,9.9303,34.3118,21.2464,34.5286,6.1005,0.2515,0.8597,2.7865,0.2204,0.0000,0.0000,0.0000,84.2912,-1.3661,4.3153,0.0000,0.0000,
26-04-2009 12:00:03,-9.93,1.1057,0.0069,-0.0119,9.9303,34.8350,21.2673,26.0226,5.7199,0.2011,0.3984,1.1606,0.2233,0.0000,-14.1389,1.9566,79.3056,-0.4762,2.1824,0.0010,0.0002,
27-04-2009 12:00:04,0,1.1603,0.0089,0.0046,9.9849,34.3251,21.2909,34.7117,6.0211,0.2541,0.8802,2.7447,0.2189,0.0000,0.0000,0.0000,83.2678,-1.2993,4.2951,0.0000,0.0000,
27-04-2009 12:00:04,-9.98,1.1603,0.0120,-0.0182,9.9849,34.8291,21.0392,26.5779,5.8315,0.2022,0.4436,1.3778,0.2146,0.0000,-13.9889,2.7712,80.5161,-0.5216,2.4371,0.0010,0.0002,
