Date,Depth (m),H (mAHD),Vx (m/s),Vy (m/s),D (m),Salinity (psu),Temperature (C),Water Age (days),Oxygen (mg/L),GRN (mmol/m^3),CRYPT (mmol/m^3),DIATOM (mmol/m^3),DINO (mmol/m^3),MAC (mmol/m^3),Sed Oxy Demand (mmol/m^3),Atmos Oxy Flux (mmol/m^3),Oxy Sat (%),Phy GPP (mmol/m^3),TPHYS (mmol/m^3),Phy MPB (mmol/m^3),Phy BPP (mmol/m^3),
08-03-2009 12:00:01,0,0.8548,0.1089,0.1316,14.9673,34.8511,25.4065,30.6521,6.2581,0.2688,2.9722,1.2280,0.3924,0.0000,0.0000,0.0000,93.3072,-3.0164,5.0554,0.0000,0.0000,
08-03-2009 12:00:01,-14.97,0.8548,0.0101,-0.0062,14.9673,35.7180,23.6776,10.3718,6.4860,0.2172,1.0244,0.9937,0.4494,0.0000,-17.7738,4.4640,94.3399,-0.2596,2.8817,0.0010,0.0001,
09-03-2009 12:00:02,0,0.9127,0.0910,0.0940,15.0252,34.8494,25.5773,31.2270,6.2713,0.2728,3.1283,1.2042,0.3596,0.0000,0.0000,0.0000,93.7756,-2.9945,5.1597,0.0000,0.0000,
09-03-2009 12:00:02,-15.03,0.9127,-0.0005,-0.0135,15.0252,35.8108,23.3837,8.7199,6.5262,0.2150,0.9263,0.8482,0.3885,0.0000,-17.4117,2.3729,94.4901,-0.2298,2.5754,0.0010,0.0001,
13-03-2009 12:00:04,0,0.9807,0.0758,0.0922,15.0933,34.8316,25.6556,34.0864,6.1786,0.2614,3.0938,1.0732,0.2942,0.0000,0.0000,0.0000,92.5018,-1.6615,4.9185,0.0000,0.0000,
13-03-2009 12:00:04,-15.09,0.9807,0.0045,-0.0135,15.0933,35.4407,24.0997,18.7767,6.1330,0.2085,1.5948,0.7427,0.3052,0.0000,-18.0181,4.4623,89.7187,-0.3591,3.0488,0.0010,0.0001,
26-03-2009 12:00:03,0,0.8394,0.0347,0.0155,14.9519,34.9319,24.8912,36.3652,6.1153,0.2106,2.2097,1.0330,0.3027,0.0000,0.0000,0.0000,90.4235,-1.0834,3.9513,0.0000,0.0000,
26-03-2009 12:00:03,-14.95,0.8394,-0.0028,-0.0199,14.9519,35.4175,23.8154,23.5153,5.9910,0.2002,1.2964,0.9541,0.4102,0.0000,-17.4860,4.0267,87.1992,-0.3429,3.0580,0.0010,0.0001,
27-03-2009 12:00:01,0,0.9289,-0.0238,-0.1281,15.0414,35.1844,24.4571,29.9563,6.0961,0.2102,1.8077,1.0523,0.3496,0.0000,0.0000,0.0000,89.5987,-1.3966,3.6148,0.0000,0.0000,
27-03-2009 12:00:01,-15.04,0.9289,0.1122,0.0893,15.0414,35.7386,23.0579,14.9458,6.1918,0.2099,0.9761,1.0494,0.4573,0.0000,-16.6842,5.7434,89.1015,-0.2563,2.8894,0.0010,0.0001,
