Date,Depth (m),H (mAHD),Vx (m/s),Vy (m/s),D (m),Salinity (psu),Temperature (C),Water Age (days),Oxygen (mg/L),GRN (mmol/m^3),CRYPT (mmol/m^3),DIATOM (mmol/m^3),DINO (mmol/m^3),MAC (mmol/m^3),Sed Oxy Demand (mmol/m^3),Atmos Oxy Flux (mmol/m^3),Oxy Sat (%),Phy GPP (mmol/m^3),TPHYS (mmol/m^3),Phy MPB (mmol/m^3),Phy BPP (mmol/m^3),
08-03-2009 12:00:01,0,0.8548,0.0059,-0.0030,7.2113,33.8690,26.8288,49.0372,5.3936,0.3518,8.9990,1.0036,0.4148,0.0000,0.0000,0.0000,81.9100,-2.8829,10.9629,0.0000,0.0000,
08-03-2009 12:00:01,-7.21,0.8548,0.0073,0.0108,7.2113,34.8263,24.9990,29.2390,4.6823,0.2157,1.9512,0.7543,0.4069,0.0000,-17.4550,12.4327,69.3198,-2.0272,3.5269,0.0010,0.0003,
09-03-2009 12:00:02,0,0.9159,0.0268,-0.0046,7.2724,33.8834,27.0005,48.4349,5.2785,0.3526,9.1658,1.0006,0.4250,0.0000,0.0000,0.0000,80.3972,-2.9074,11.1377,0.0000,0.0000,
09-03-2009 12:00:02,-7.27,0.9159,0.0034,0.0065,7.2724,34.8752,24.8601,28.1962,4.8485,0.2143,1.9462,0.8166,0.4312,0.0000,-17.5132,7.7019,71.6298,-1.9903,3.6071,0.0010,0.0003,
13-03-2009 12:00:04,0,0.9834,-0.0066,0.0124,7.3399,34.0155,26.8966,52.8627,5.4433,0.3117,7.5134,1.0027,0.2770,0.0000,0.0000,0.0000,82.8259,-0.9422,9.3009,0.0000,0.0000,
13-03-2009 12:00:04,-7.34,0.9834,0.0064,0.0091,7.3399,34.9155,24.6789,28.5227,4.7426,0.2113,2.1169,0.7261,0.4276,0.0000,-17.1187,10.4908,69.8644,-2.1315,3.6807,0.0010,0.0003,
26-03-2009 12:00:03,0,0.8458,-0.0039,-0.0023,7.2023,33.9106,25.8847,56.2605,5.7785,0.2730,8.3331,0.9037,0.2495,0.0000,0.0000,0.0000,86.3956,-0.9639,9.9554,0.0000,0.0000,
26-03-2009 12:00:03,-7.20,0.8458,0.0013,0.0060,7.2023,34.9579,24.2920,32.0030,4.4832,0.2144,1.8985,0.4728,0.2803,0.0000,-16.2379,5.8515,65.6202,-1.7832,3.0651,0.0010,0.0003,
27-03-2009 12:00:01,0,0.9376,0.0246,-0.0007,7.2940,33.9061,26.1724,54.9469,5.7336,0.2738,8.3031,0.8866,0.2566,0.0000,0.0000,0.0000,86.1396,-1.2592,9.9164,0.0000,0.0000,
27-03-2009 12:00:01,-7.29,0.9376,0.0021,0.0097,7.2940,34.9290,24.3521,33.0081,4.3703,0.2190,2.0576,0.4756,0.2790,0.0000,-16.1396,7.9296,64.0244,-1.8843,3.2304,0.0010,0.0003,
