Date,Depth (m),H (mAHD),Vx (m/s),Vy (m/s),D (m),Salinity (psu),Temperature (C),Water Age (days),Oxygen (mg/L),GRN (mmol/m^3),CRYPT (mmol/m^3),DIATOM (mmol/m^3),DINO (mmol/m^3),MAC (mmol/m^3),Sed Oxy Demand (mmol/m^3),Atmos Oxy Flux (mmol/m^3),Oxy Sat (%),Phy GPP (mmol/m^3),TPHYS (mmol/m^3),Phy MPB (mmol/m^3),Phy BPP (mmol/m^3),
08-03-2009 12:00:01,0,0.8434,0.0079,-0.0027,1.6749,30.9120,25.0616,97.2478,4.2190,0.2427,35.7860,0.8613,0.2014,0.0000,0.0000,0.0000,61.1495,-15.7178,37.2900,0.0000,0.0000,
08-03-2009 12:00:01,-1.67,0.8434,0.0290,0.0193,1.6749,31.0954,24.9430,96.5955,4.2103,0.2409,34.1962,0.8542,0.2234,0.0000,-41.5587,26.5618,60.9632,0.0000,35.7024,689.6760,120.0271,
09-03-2009 12:00:02,0,0.9127,0.0192,-0.0058,1.7443,31.0497,25.5905,97.3891,3.9261,0.2394,34.9568,0.8575,0.2006,0.0000,0.0000,0.0000,57.4679,-18.1950,36.4537,0.0000,0.0000,
09-03-2009 12:00:02,-1.74,0.9127,0.0190,0.0170,1.7443,31.2824,25.4286,96.4437,3.9692,0.2371,32.7378,0.8460,0.2251,0.0000,-42.0387,16.6907,58.0160,0.0000,34.2343,688.7089,122.3154,
13-03-2009 12:00:04,0,0.9802,0.0087,0.0030,1.8118,31.2807,25.5800,99.2779,3.3792,0.2335,36.4543,0.8421,0.2010,0.0000,0.0000,0.0000,49.5189,-20.6124,37.9298,0.0000,0.0000,
13-03-2009 12:00:04,-1.81,0.9802,0.0214,0.0121,1.8118,31.3668,25.3836,98.9441,3.4315,0.2278,35.2741,0.8124,0.2213,0.0000,-39.1547,30.8251,50.1421,0.0000,36.7233,678.0833,123.1304,
26-03-2009 12:00:03,0,0.8473,0.0068,-0.0105,1.6788,30.7953,23.4128,105.8092,3.8088,0.2112,42.6357,0.6018,0.2191,0.0000,0.0000,0.0000,53.6027,-16.7832,43.8643,0.0000,0.0000,
26-03-2009 12:00:03,-1.68,0.8473,0.0193,0.0185,1.6788,31.1088,23.3537,105.1439,3.7565,0.2046,40.6350,0.5943,0.2358,0.0000,-34.9509,19.7195,52.9078,0.0000,41.8570,658.5018,110.9208,
27-03-2009 12:00:01,0,0.9355,0.0218,-0.0097,1.7671,30.7924,23.7780,106.2564,3.6115,0.2138,43.0838,0.5867,0.2193,0.0000,0.0000,0.0000,51.1535,-21.9679,44.3002,0.0000,0.0000,
27-03-2009 12:00:01,-1.77,0.9355,0.0126,0.0198,1.7671,31.2463,23.9070,104.8899,3.4423,0.2086,40.8315,0.5863,0.2376,0.0000,-35.0014,27.6265,48.9948,-12.3347,42.0513,659.0339,112.4085,
28-03-2009 12:00:03,0,1.0003,0.0287,0.0061,1.8319,31.1130,24.2337,105.8189,3.4955,0.2153,42.9577,0.6069,0.2205,0.0000,0.0000,0.0000,49.9995,-26.0409,44.1973,0.0000,0.0000,
28-03-2009 12:00:03,-1.83,1.0003,0.0103,0.0128,1.8319,31.2529,24.0702,105.3255,3.5455,0.2081,41.2147,0.5868,0.2374,0.0000,-35.9483,33.6385,50.6109,-1.6152,42.4343,659.3855,112.5443,
29-03-2009 12:00:01,0,0.9479,0.0073,-0.0057,1.7795,30.8954,23.3636,106.8724,3.8181,0.2135,44.0879,0.5795,0.2335,0.0000,0.0000,0.0000,53.7179,-24.1333,45.3111,0.0000,0.0000,
29-03-2009 12:00:01,-1.78,0.9479,0.0228,0.0203,1.7795,31.1512,23.4828,106.2080,3.6772,0.2084,42.7049,0.5744,0.2302,0.0000,-34.9531,51.6209,51.9216,-12.0286,43.9010,657.4772,104.9217,
31-03-2009 12:00:00,0,0.9033,0.0244,0.0056,1.7349,30.8355,21.4330,107.5198,3.5730,0.2097,45.1861,0.5485,0.2528,0.0000,0.0000,0.0000,48.5392,-22.8072,46.3933,0.0000,0.0000,
31-03-2009 12:00:00,-1.73,0.9033,0.0197,0.0185,1.7349,30.9995,21.4657,107.1282,3.5789,0.2066,44.2391,0.5486,0.2533,0.0000,-29.5496,9.4913,48.6959,-16.7640,45.4305,645.2217,93.4561,
31-03-2009 12:00:04,0,0.9023,0.0239,0.0104,1.7339,31.3371,21.2612,16.3389,4.1251,0.4397,2.0105,5.6211,1.0088,0.0000,0.0000,0.0000,56.0290,-5.3369,9.2651,0.0000,0.0000,
31-03-2009 12:00:04,-1.73,0.9023,0.0194,0.0147,1.7339,31.3788,21.1380,16.3485,4.1910,0.4377,2.0119,5.5467,1.0502,0.0000,-30.9471,8.0506,56.8100,-3.3021,9.2183,346.8132,90.2927,
05-04-2009 12:00:04,0,0.7277,0.0095,0.0098,1.5593,31.3417,20.5472,21.2298,4.7234,0.2929,1.7194,3.7060,0.9000,0.0000,0.0000,0.0000,63.3214,-1.4019,6.8030,0.0000,0.0000,
05-04-2009 12:00:04,-1.56,0.7277,0.0266,0.0126,1.5593,31.3905,20.3639,21.2432,4.8329,0.2899,1.7137,3.6374,0.9839,0.0000,-30.9363,32.2501,64.5885,0.0000,6.8208,425.2939,105.2192,
06-04-2009 12:00:00,0,0.7901,-0.0008,0.0063,1.6217,31.5065,20.5332,22.2615,4.9275,0.2778,1.6808,3.5614,0.8642,0.0000,0.0000,0.0000,66.1036,-1.5665,6.5702,0.0000,0.0000,
06-04-2009 12:00:00,-1.62,0.7901,0.0269,0.0085,1.6217,31.5710,20.3176,22.2779,5.0378,0.2739,1.6706,3.4704,0.9508,0.0000,-31.3338,37.5307,67.3398,0.0000,6.5619,440.6106,105.5618,
07-04-2009 12:00:01,0,0.9333,0.0040,-0.0018,1.7649,31.6754,20.7405,23.2999,4.9884,0.2654,1.6899,3.5000,0.8366,0.0000,0.0000,0.0000,67.2442,-2.2289,6.4797,0.0000,0.0000,
07-04-2009 12:00:01,-1.76,0.9333,0.0217,0.0109,1.7649,31.7372,20.4778,23.3135,5.1010,0.2593,1.6617,3.3510,0.9181,0.0000,-31.8762,21.7073,68.4544,0.0000,6.3868,455.1828,105.5697,
09-04-2009 12:00:00,0,1.1461,0.0114,-0.0052,1.9776,31.7935,21.2252,25.2973,4.5475,0.2442,1.8011,3.4686,0.7754,0.0000,0.0000,0.0000,61.8903,-3.5813,6.4796,0.0000,0.0000,
09-04-2009 12:00:00,-1.98,1.1461,0.0111,0.0112,1.9776,31.9167,20.8012,25.3265,4.7272,0.2392,1.7422,3.2885,0.8663,0.0000,-31.7126,1.9898,63.8840,0.0000,6.3332,479.5244,104.8605,
13-04-2009 12:00:02,0,1.1622,0.0095,-0.0040,1.9938,31.2440,21.8674,28.8435,5.0747,0.2199,2.0814,3.3187,0.8509,0.0000,0.0000,0.0000,69.6528,-2.8555,6.6714,0.0000,0.0000,
13-04-2009 12:00:02,-1.99,1.1622,0.0224,0.0199,1.9938,32.3529,22.9568,29.2661,3.1373,0.2302,2.0743,3.5192,0.7534,0.0000,-31.0779,20.9309,44.1934,-2.4178,6.7591,514.7469,60.4973,
14-04-2009 12:00:03,0,1.1861,0.0144,-0.0058,2.0176,31.6787,21.0478,29.9709,3.7186,0.2255,2.2088,3.3689,0.7635,0.0000,0.0000,0.0000,50.4115,-6.1933,6.7574,0.0000,0.0000,
