Date,Depth (m),Vx (m/s),Vy (m/s),Salinity (psu),Temperature (C),Oxygen (mg/L),Oxygen Saturation (%),TSS (mg/L),Turbidity (NTU),Light (W/m2),PAR (W/m2),
15-03-2018 00:00:00,0.00,0.0000,0.0000,21.5050,24.6016,6.6201,0.0000,0.0000,0.0000,0.0000,0.0000,
15-03-2018 00:00:00,-0.25,0.0000,0.0000,21.5050,24.6016,6.6201,0.0000,0.0000,0.0000,0.0000,0.0000,
15-03-2018 00:00:00,-0.50,0.0000,0.0000,21.5050,24.6016,6.6201,0.0000,0.0000,0.0000,0.0000,0.0000,
15-03-2018 00:00:00,-0.75,0.0000,0.0000,21.5050,24.6016,6.6201,0.0000,0.0000,0.0000,0.0000,0.0000,
15-03-2018 00:00:00,-1.00,0.0000,0.0000,21.5050,24.6016,6.6201,0.0000,0.0000,0.0000,0.0000,0.0000,
15-03-2018 00:00:00,-1.25,0.0000,0.0000,21.5050,24.6016,6.6201,0.0000,0.0000,0.0000,0.0000,0.0000,
15-03-2018 00:00:00,-1.50,0.0000,0.0000,21.5050,24.6016,6.6201,0.0000,0.0000,0.0000,0.0000,0.0000,
15-03-2018 00:00:00,-1.75,0.0000,0.0000,21.5050,24.6016,6.6201,0.0000,0.0000,0.0000,0.0000,0.0000,
15-03-2018 00:00:00,-2.00,0.0000,0.0000,21.5050,24.6016,6.6201,0.0000,0.0000,0.0000,0.0000,0.0000,
15-03-2018 00:00:00,-2.25,0.0000,0.0000,21.5050,24.6016,6.6201,0.0000,0.0000,0.0000,0.0000,0.0000,
15-03-2018 00:00:00,-2.50,0.0000,0.0000,21.5050,24.6016,6.6201,0.0000,0.0000,0.0000,0.0000,0.0000,
15-03-2018 00:00:00,-2.75,0.0000,0.0000,21.5050,24.6016,6.6201,0.0000,0.0000,0.0000,0.0000,0.0000,
15-03-2018 00:00:00,-3.00,0.0000,0.0000,21.5050,24.6016,6.6201,0.0000,0.0000,0.0000,0.0000,0.0000,
15-03-2018 00:00:00,-3.25,0.0000,0.0000,21.5050,24.6016,6.6201,0.0000,0.0000,0.0000,0.0000,0.0000,
15-03-2018 00:00:00,-3.50,0.0000,0.0000,21.5050,24.6016,6.6201,0.0000,0.0000,0.0000,0.0000,0.0000,
15-03-2018 00:00:00,-3.75,0.0000,0.0000,21.5050,24.6016,6.6201,0.0000,0.0000,0.0000,0.0000,0.0000,
15-03-2018 04:00:01,0.00,0.1066,-0.1193,19.5098,24.0803,6.4964,86.7107,12.6424,2.9019,0.0000,0.0000,
15-03-2018 04:00:01,-0.25,0.1049,-0.1166,19.5136,24.1003,6.4963,86.7422,12.6408,2.9014,0.0000,0.0000,
15-03-2018 04:00:01,-0.50,0.1049,-0.1166,19.5136,24.1003,6.4963,86.7422,12.6408,2.9014,0.0000,0.0000,
15-03-2018 04:00:01,-0.75,0.0971,-0.1037,19.5476,24.1559,6.4960,86.8416,12.6332,2.8989,0.0000,0.0000,
15-03-2018 04:00:01,-1.00,0.0843,-0.0825,19.6963,24.2692,6.4964,87.0981,12.6209,2.8975,0.0000,0.0000,
15-03-2018 04:00:01,-1.25,0.0843,-0.0825,19.6963,24.2692,6.4964,87.0981,12.6209,2.8975,0.0000,0.0000,
15-03-2018 04:00:01,-1.50,0.0671,-0.0596,19.9986,24.3930,6.5008,87.5012,12.6248,2.9061,0.0000,0.0000,
15-03-2018 04:00:01,-1.75,0.0496,-0.0400,20.3578,24.4879,6.5057,87.8961,12.6457,2.9244,0.0000,0.0000,
15-03-2018 04:00:01,-2.00,0.0327,-0.0244,20.7025,24.5527,6.5065,88.1824,12.6662,2.9469,0.0000,0.0000,
15-03-2018 04:00:01,-2.25,0.0163,-0.0115,21.0094,24.5930,6.4934,88.2227,12.6722,2.9701,0.0000,0.0000,
15-03-2018 04:00:01,-2.50,0.0163,-0.0115,21.0094,24.5930,6.4934,88.2227,12.6722,2.9701,0.0000,0.0000,
15-03-2018 04:00:01,-2.75,0.0049,-0.0021,21.2198,24.6072,6.4877,88.2722,12.6910,2.9897,0.0000,0.0000,
15-03-2018 04:00:01,-3.00,0.0054,-0.0080,21.3578,24.6021,6.4577,87.9260,12.6026,2.9908,0.0000,0.0000,
