Date,Depth (m),Vx (m/s),Vy (m/s),Salinity (psu),Temperature (C),Oxygen (mg/L),Oxygen Saturation (%),TSS (mg/L),Turbidity (NTU),Light (W/m2),PAR (W/m2),
15-03-2016 00:00:00,0.00,0.0000,0.0000,32.0278,25.9234,6.3446,0.0000,0.0000,0.0000,0.0000,0.0000,
15-03-2016 00:00:00,-0.25,0.0000,0.0000,32.0278,25.9234,6.3446,0.0000,0.0000,0.0000,0.0000,0.0000,
15-03-2016 00:00:00,-0.50,0.0000,0.0000,32.0278,25.9234,6.3446,0.0000,0.0000,0.0000,0.0000,0.0000,
15-03-2016 00:00:00,-0.75,0.0000,0.0000,32.0278,25.9234,6.3446,0.0000,0.0000,0.0000,0.0000,0.0000,
15-03-2016 00:00:00,-1.00,0.0000,0.0000,32.0278,25.9234,6.3446,0.0000,0.0000,0.0000,0.0000,0.0000,
15-03-2016 00:00:00,-1.25,0.0000,0.0000,32.0278,25.9234,6.3446,0.0000,0.0000,0.0000,0.0000,0.0000,
15-03-2016 00:00:00,-1.50,0.0000,0.0000,32.0278,25.9234,6.3446,0.0000,0.0000,0.0000,0.0000,0.0000,
15-03-2016 00:00:00,-1.75,0.0000,0.0000,32.0278,25.9234,6.3446,0.0000,0.0000,0.0000,0.0000,0.0000,
15-03-2016 00:00:00,-2.00,0.0000,0.0000,32.0278,25.9234,6.3446,0.0000,0.0000,0.0000,0.0000,0.0000,
15-03-2016 00:00:00,-2.25,0.0000,0.0000,32.0278,25.9234,6.3446,0.0000,0.0000,0.0000,0.0000,0.0000,
15-03-2016 00:00:00,-2.50,0.0000,0.0000,32.0278,25.9234,6.3446,0.0000,0.0000,0.0000,0.0000,0.0000,
15-03-2016 00:00:00,-2.75,0.0000,0.0000,32.0278,25.9234,6.3446,0.0000,0.0000,0.0000,0.0000,0.0000,
15-03-2016 00:00:00,-3.00,0.0000,0.0000,32.0278,25.9234,6.3446,0.0000,0.0000,0.0000,0.0000,0.0000,
15-03-2016 04:00:01,0.00,-0.1116,-0.0466,31.3759,25.7409,6.3666,93.6038,8.6942,1.7925,0.0000,0.0000,
15-03-2016 04:00:01,-0.25,-0.1093,-0.0454,31.3801,25.7610,6.3655,93.6223,8.6892,1.7917,0.0000,0.0000,
15-03-2016 04:00:01,-0.50,-0.0966,-0.0391,31.4239,25.8243,6.3592,93.6534,8.6601,1.7866,0.0000,0.0000,
15-03-2016 04:00:01,-0.75,-0.0966,-0.0391,31.4239,25.8243,6.3592,93.6534,8.6601,1.7866,0.0000,0.0000,
15-03-2016 04:00:01,-1.00,-0.0786,-0.0307,31.5203,25.8813,6.3466,93.6101,8.6007,1.7766,0.0000,0.0000,
15-03-2016 04:00:01,-1.25,-0.0583,-0.0221,31.6448,25.9089,6.3327,93.5149,8.5277,1.7649,0.0000,0.0000,
15-03-2016 04:00:01,-1.50,-0.0378,-0.0140,31.7807,25.9161,6.3207,93.4207,8.4531,1.7542,0.0000,0.0000,
15-03-2016 04:00:01,-1.75,-0.0178,-0.0065,31.9292,25.9128,6.3063,93.2810,8.3694,1.7442,0.0000,0.0000,
15-03-2016 04:00:01,-2.00,0.0034,0.0019,32.1214,25.9013,6.2743,92.8896,8.2418,1.7316,0.0000,0.0000,
15-03-2016 04:00:01,-2.25,0.0034,0.0019,32.1214,25.9013,6.2743,92.8896,8.2418,1.7316,0.0000,0.0000,
15-03-2016 04:00:01,-2.50,0.0186,0.0093,32.2485,25.8926,6.1947,91.7644,8.0532,1.7172,0.0000,0.0000,
15-03-2016 04:00:01,-2.75,0.0162,0.0092,32.2452,25.8932,6.1732,91.4450,7.8403,1.7057,0.0000,0.0000,
15-03-2016 08:00:02,0.00,-0.0373,-0.0172,30.5977,24.9502,6.4597,93.2803,8.6873,1.7893,106.5410,47.9434,
15-03-2016 08:00:02,-0.25,-0.0247,-0.0116,30.8990,25.4349,6.4200,93.6437,8.6127,1.7843,83.8224,37.7201,
15-03-2016 08:00:02,-0.50,-0.0044,-0.0038,31.3067,25.7011,6.3698,93.5506,8.4908,1.7742,66.2840,29.8278,
15-03-2016 08:00:02,-0.75,-0.0044,-0.0038,31.3067,25.7011,6.3698,93.5506,8.4908,1.7742,66.2840,29.8278,
15-03-2016 08:00:02,-1.00,0.0179,0.0056,31.6291,25.7890,6.3374,93.3853,8.3785,1.7625,52.6499,23.6925,
15-03-2016 08:00:02,-1.25,0.0380,0.0149,31.9511,25.8344,6.3123,93.2571,8.2604,1.7486,42.3813,19.0716,
15-03-2016 08:00:02,-1.50,0.0540,0.0228,32.2557,25.8513,6.2900,93.1149,8.1338,1.7340,34.2577,15.4160,
15-03-2016 08:00:02,-1.75,0.0646,0.0283,32.5305,25.8480,6.2502,92.6634,7.9663,1.7184,27.8116,12.5152,
15-03-2016 08:00:02,-2.00,0.0693,0.0302,32.7755,25.8341,6.0909,90.4057,7.6814,1.6975,21.2229,9.5503,
15-03-2016 08:00:02,-2.25,0.0693,0.0302,32.7755,25.8341,6.0909,90.4057,7.6814,1.6975,21.2229,9.5503,
15-03-2016 08:00:02,-2.50,0.0601,0.0225,32.8011,25.8325,6.0666,90.0561,7.6373,1.6954,16.2119,7.2953,
15-03-2016 08:00:02,-2.75,0.0479,0.0169,32.7975,25.8329,6.0617,89.9826,7.4835,1.6870,14.4483,6.5017,
15-03-2016 12:00:03,0.00,0.1090,0.0362,29.7637,25.4539,6.5171,94.4797,9.2085,1.9846,810.7749,364.8487,
15-03-2016 12:00:03,-0.25,0.0901,0.0336,30.0857,25.4815,6.5020,94.4785,9.0736,1.9421,611.5955,275.2180,
15-03-2016 12:00:03,-0.50,0.0901,0.0336,30.0857,25.4815,6.5020,94.4785,9.0736,1.9421,611.5955,275.2180,
15-03-2016 12:00:03,-0.75,0.0754,0.0280,30.7251,25.5397,6.4900,94.7404,8.8180,1.8648,463.7823,208.7020,
