Date,Depth (m),Vx (m/s),Vy (m/s),Salinity (psu),Temperature (C),Oxygen (mg/L),Oxygen Saturation (%),TSS (mg/L),Turbidity (NTU),Light (W/m2),PAR (W/m2),
15-03-2018 00:00:00,0.00,0.0000,0.0000,7.4832,24.4557,6.9175,0.0000,0.0000,0.0000,0.0000,0.0000,
15-03-2018 00:00:00,-0.25,0.0000,0.0000,7.4832,24.4557,6.9175,0.0000,0.0000,0.0000,0.0000,0.0000,
15-03-2018 00:00:00,-0.50,0.0000,0.0000,7.4832,24.4557,6.9175,0.0000,0.0000,0.0000,0.0000,0.0000,
15-03-2018 00:00:00,-0.75,0.0000,0.0000,7.4832,24.4557,6.9175,0.0000,0.0000,0.0000,0.0000,0.0000,
15-03-2018 00:00:00,-1.00,0.0000,0.0000,7.4832,24.4557,6.9175,0.0000,0.0000,0.0000,0.0000,0.0000,
15-03-2018 00:00:00,-1.25,0.0000,0.0000,7.4832,24.4557,6.9175,0.0000,0.0000,0.0000,0.0000,0.0000,
15-03-2018 00:00:00,-1.50,0.0000,0.0000,7.4832,24.4557,6.9175,0.0000,0.0000,0.0000,0.0000,0.0000,
15-03-2018 04:00:01,0.00,-0.0377,-0.0549,5.8025,23.5649,5.3051,64.8342,10.2841,1.8771,0.0000,0.0000,
15-03-2018 04:00:01,-0.25,-0.0298,-0.0375,5.8772,23.6500,5.3786,65.8644,10.4453,1.9222,0.0000,0.0000,
15-03-2018 04:00:01,-0.50,-0.0298,-0.0375,5.8772,23.6500,5.3786,65.8644,10.4453,1.9222,0.0000,0.0000,
15-03-2018 04:00:01,-0.75,-0.0153,-0.0144,6.1175,23.7992,5.5779,68.5907,10.8989,2.0520,0.0000,0.0000,
15-03-2018 04:00:01,-1.00,0.0024,0.0053,6.5875,24.0022,5.9545,73.6968,11.7318,2.2968,0.0000,0.0000,
15-03-2018 04:00:01,-1.25,0.0024,0.0053,6.5875,24.0022,5.9545,73.6968,11.7318,2.2968,0.0000,0.0000,
15-03-2018 04:00:01,-1.50,0.0095,0.0130,7.1970,24.2738,6.3242,78.9409,12.4682,2.6346,0.0000,0.0000,
15-03-2018 08:00:01,0.00,0.0008,0.0013,5.6363,23.0896,4.8834,59.0939,9.3526,1.6664,23.5610,10.6024,
15-03-2018 08:00:01,-0.25,-0.0002,0.0018,5.6371,23.2742,4.8774,59.2274,9.3577,1.6680,12.9603,5.8321,
15-03-2018 08:00:01,-0.50,0.0018,0.0027,5.7434,23.6093,5.0265,61.4590,9.6207,1.7543,7.1032,3.1964,
15-03-2018 08:00:01,-0.75,0.0018,0.0027,5.7434,23.6093,5.0265,61.4590,9.6207,1.7543,7.1032,3.1964,
15-03-2018 08:00:01,-1.00,0.0041,0.0037,6.2625,23.9641,5.3874,66.5066,10.3908,2.0632,3.8369,1.7266,
15-03-2018 08:00:01,-1.25,0.0058,0.0056,6.9737,24.2336,5.5822,69.5382,10.9962,2.4465,2.1706,0.9768,
15-03-2018 12:00:00,0.00,-0.0039,-0.0046,5.7238,23.7741,5.1486,63.1386,9.2479,1.6815,520.8753,234.3939,
15-03-2018 12:00:00,-0.25,-0.0097,-0.0108,5.8398,23.9830,4.9711,61.2404,9.2957,1.7432,270.1358,121.5611,
15-03-2018 12:00:00,-0.50,-0.0097,-0.0108,5.8398,23.9830,4.9711,61.2404,9.2957,1.7432,270.1358,121.5611,
15-03-2018 12:00:00,-0.75,-0.0094,-0.0121,6.4350,24.1957,5.2726,65.4332,10.1044,2.0823,138.0957,62.1431,
15-03-2018 12:00:00,-1.00,-0.0082,-0.0088,7.3762,24.3874,6.0479,75.7270,11.8777,2.6483,68.9191,31.0136,
15-03-2018 12:00:00,-1.25,-0.0082,-0.0088,7.3762,24.3874,6.0479,75.7270,11.8777,2.6483,68.9191,31.0136,
15-03-2018 16:00:02,0.00,-0.0073,-0.0078,5.7947,25.6316,5.5997,71.0827,9.0376,1.6691,549.1860,247.1337,
15-03-2018 16:00:02,-0.25,-0.0127,-0.0156,6.0133,25.2772,5.2335,66.0898,9.1906,1.7671,276.7170,124.5227,
15-03-2018 16:00:02,-0.50,-0.0127,-0.0156,6.0133,25.2772,5.2335,66.0898,9.1906,1.7671,276.7170,124.5227,
15-03-2018 16:00:02,-0.75,-0.0112,-0.0147,6.5719,24.9434,5.5217,69.5274,10.1904,2.1196,137.6298,61.9334,
15-03-2018 16:00:02,-1.00,-0.0081,-0.0090,7.5829,24.8204,6.2503,78.9786,12.0717,2.7547,66.2562,29.8153,
15-03-2018 16:00:02,-1.25,-0.0081,-0.0090,7.5829,24.8204,6.2503,78.9786,12.0717,2.7547,66.2562,29.8153,
15-03-2018 20:00:01,0.00,-0.0077,-0.0065,5.9175,24.8202,5.7209,71.6055,8.9413,1.7091,3.4747,1.5636,
15-03-2018 20:00:01,-0.25,-0.0050,-0.0063,6.3216,25.4563,5.4478,69.1416,9.5154,1.9420,1.6806,0.7563,
15-03-2018 20:00:01,-0.50,-0.0050,-0.0063,6.3216,25.4563,5.4478,69.1416,9.5154,1.9420,1.6806,0.7563,
15-03-2018 20:00:01,-0.75,-0.0011,-0.0030,6.9265,25.1147,5.8079,73.5073,10.6509,2.3378,0.7980,0.3591,
15-03-2018 20:00:01,-1.00,-0.0018,-0.0008,7.9971,24.9534,6.4199,81.5104,12.5554,3.0112,0.3643,0.1639,
15-03-2018 20:00:01,-1.25,-0.0018,-0.0008,7.9971,24.9534,6.4199,81.5104,12.5554,3.0112,0.3643,0.1639,
15-03-2018 20:00:01,-1.50,0.0034,0.0002,8.8400,24.8896,6.8867,87.7562,14.0496,3.5385,0.1922,0.0865,
16-03-2018 00:00:01,0.00,-0.0220,-0.0264,6.3468,24.1779,5.7197,70.9230,9.5962,1.9800,0.0000,0.0000,
16-03-2018 00:00:01,-0.25,-0.0166,-0.0210,6.9161,24.8562,6.0286,75.9380,10.7404,2.3637,0.0000,0.0000,
16-03-2018 00:00:01,-0.50,-0.0166,-0.0210,6.9161,24.8562,6.0286,75.9380,10.7404,2.3637,0.0000,0.0000,
16-03-2018 00:00:01,-0.75,-0.0113,-0.0152,7.5077,24.8940,6.4152,81.1362,11.7600,2.7279,0.0000,0.0000,
16-03-2018 00:00:01,-1.00,-0.0113,-0.0152,7.5077,24.8940,6.4152,81.1362,11.7600,2.7279,0.0000,0.0000,
16-03-2018 00:00:01,-1.25,-0.0094,-0.0104,8.7896,24.8760,6.9979,89.1263,13.7263,3.4284,0.0000,0.0000,
16-03-2018 00:00:01,-1.50,-0.0051,-0.0083,9.7854,24.8585,7.2673,93.0546,14.7208,3.8441,0.0000,0.0000,
16-03-2018 04:00:03,0.00,-0.0176,-0.0233,6.3831,23.4258,5.4077,66.1373,9.0910,1.8880,0.0000,0.0000,
16-03-2018 04:00:03,-0.25,-0.0145,-0.0169,6.3987,23.5577,5.4486,66.8070,9.1622,1.9135,0.0000,0.0000,
16-03-2018 04:00:03,-0.50,-0.0145,-0.0169,6.3987,23.5577,5.4486,66.8070,9.1622,1.9135,0.0000,0.0000,
16-03-2018 04:00:03,-0.75,-0.0080,-0.0091,6.8827,24.3603,5.8361,72.8334,10.0753,2.2480,0.0000,0.0000,
16-03-2018 04:00:03,-1.00,-0.0003,-0.0010,7.7730,24.7048,6.5024,82.0798,11.5195,2.7725,0.0000,0.0000,
16-03-2018 04:00:03,-1.25,-0.0003,-0.0010,7.7730,24.7048,6.5024,82.0798,11.5195,2.7725,0.0000,0.0000,
16-03-2018 04:00:03,-1.50,0.0036,0.0044,9.1720,24.8040,6.8276,87.0323,13.1187,3.4450,0.0000,0.0000,
16-03-2018 08:00:00,0.00,-0.0112,-0.0220,6.4256,23.1572,4.5444,55.3130,7.5351,1.5270,92.3229,41.5453,
16-03-2018 08:00:00,-0.25,-0.0093,-0.0157,6.4277,23.1785,4.5532,55.4435,7.5539,1.5325,49.5152,22.2818,
16-03-2018 08:00:00,-0.50,-0.0053,-0.0026,6.4399,23.2135,4.5986,56.0368,7.6423,1.5592,26.5884,11.9648,
16-03-2018 08:00:00,-0.75,-0.0053,-0.0026,6.4399,23.2135,4.5986,56.0368,7.6423,1.5592,26.5884,11.9648,
16-03-2018 08:00:00,-1.00,0.0015,0.0084,6.5414,23.3927,4.8493,59.3252,8.0518,1.7052,14.3565,6.4604,
16-03-2018 08:00:00,-1.25,0.0077,0.0117,7.8177,24.3513,5.9285,74.3706,10.4156,2.6263,8.1415,3.6637,
16-03-2018 12:00:02,0.00,-0.0102,-0.0095,6.3076,24.1038,4.4779,55.4369,7.0068,1.3760,581.1204,261.5042,
16-03-2018 12:00:02,-0.25,-0.0073,-0.0092,6.3215,23.8723,4.4199,54.4884,7.0045,1.3890,295.4996,132.9748,
16-03-2018 12:00:02,-0.50,-0.0073,-0.0092,6.3215,23.8723,4.4199,54.4884,7.0045,1.3890,295.4996,132.9748,
16-03-2018 12:00:02,-0.75,-0.0030,-0.0059,6.4855,23.7144,4.5606,56.1110,7.2786,1.5444,150.9772,67.9397,
16-03-2018 12:00:02,-1.00,-0.0023,-0.0016,7.7152,24.2065,5.8286,72.8805,9.4182,2.3556,79.2318,35.6543,
16-03-2018 12:00:02,-1.25,0.0036,0.0013,8.7503,24.5113,6.9798,88.2855,10.7824,2.8784,46.0936,20.7421,
16-03-2018 16:00:03,0.00,-0.0117,-0.0147,6.2667,25.9243,5.0520,64.6427,6.8045,1.3470,591.5478,266.1965,
16-03-2018 16:00:03,-0.25,-0.0178,-0.0214,6.2824,25.5292,4.6542,59.1343,6.7340,1.3837,289.4503,130.2526,
16-03-2018 16:00:03,-0.50,-0.0178,-0.0214,6.2824,25.5292,4.6542,59.1343,6.7340,1.3837,289.4503,130.2526,
16-03-2018 16:00:03,-0.75,-0.0152,-0.0201,6.7089,25.0042,4.9183,62.0466,7.3628,1.6682,145.3355,65.4010,
16-03-2018 16:00:03,-1.00,-0.0108,-0.0125,7.7943,24.8178,5.9958,75.8503,8.8801,2.2549,76.3281,34.3477,
16-03-2018 16:00:03,-1.25,-0.0108,-0.0125,7.7943,24.8178,5.9958,75.8503,8.8801,2.2549,76.3281,34.3477,
16-03-2018 20:00:01,0.00,-0.0040,-0.0063,6.2902,24.5689,5.4204,67.6756,6.7026,1.3664,2.7668,1.2451,
