Date,TN (mg/L) Surface MIN,TN (mg/L) Surface MEAN,TN (mg/L) Surface MEDIAN,TN (mg/L) Surface MAX,TN (mg/L) Bottom MIN,TN (mg/L) Bottom MEAN,TN (mg/L) Bottom MEDIAN,TN (mg/L) Bottom MAX,TP (mg/L) Surface MIN,TP (mg/L) Surface MEAN,TP (mg/L) Surface MEDIAN,TP (mg/L) Surface MAX,TP (mg/L) Bottom MIN,TP (mg/L) Bottom MEAN,TP (mg/L) Bottom MEDIAN,TP (mg/L) Bottom MAX,Oxygen (mg/L) Surface MIN,Oxygen (mg/L) Surface MEAN,Oxygen (mg/L) Surface MEDIAN,Oxygen (mg/L) Surface MAX,Oxygen (mg/L) Bottom MIN,Oxygen (mg/L) Bottom MEAN,Oxygen (mg/L) Bottom MEDIAN,Oxygen (mg/L) Bottom MAX,TCHLA (ug/L) Surface MIN,TCHLA (ug/L) Surface MEAN,TCHLA (ug/L) Surface MEDIAN,TCHLA (ug/L) Surface MAX,TCHLA (ug/L) Bottom MIN,TCHLA (ug/L) Bottom MEAN,TCHLA (ug/L) Bottom MEDIAN,TCHLA (ug/L) Bottom MAX,Turbidity (NTU) Surface MIN,Turbidity (NTU) Surface MEAN,Turbidity (NTU) Surface MEDIAN,Turbidity (NTU) Surface MAX,Turbidity (NTU) Bottom MIN,Turbidity (NTU) Bottom MEAN,Turbidity (NTU) Bottom MEDIAN,Turbidity (NTU) Bottom MAX,Temperature (C) Surface MIN,Temperature (C) Surface MEAN,Temperature (C) Surface MEDIAN,Temperature (C) Surface MAX,Temperature (C) Bottom MIN,Temperature (C) Bottom MEAN,Temperature (C) Bottom MEDIAN,Temperature (C) Bottom MAX,Salinity (psu) Surface MIN,Salinity (psu) Surface MEAN,Salinity (psu) Surface MEDIAN,Salinity (psu) Surface MAX,Salinity (psu) Bottom MIN,Salinity (psu) Bottom MEAN,Salinity (psu) Bottom MEDIAN,Salinity (psu) Bottom MAX,
15/03/2015 00:00:00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.1250,3.1186,5.7076,0.0000,3.1250,3.1186,5.7076,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,22.7259,23.3523,24.5391,0.0000,22.7259,23.3523,24.5391,0.0000,30.3598,31.1123,35.5461,0.0000,30.3598,31.1123,35.5461,
15/03/2015 04:00:02,0.0000,1.1980,1.3156,1.3258,0.0000,1.2129,1.3105,1.3215,0.0000,0.1112,0.1226,0.1229,0.0000,0.1126,0.1221,0.1227,0.0000,3.8221,3.8637,5.5380,0.0000,3.7196,3.7745,5.4649,0.0000,12.7080,13.7095,14.5474,0.0000,12.5628,13.4988,14.2606,0.0000,1.7190,1.7512,3.4642,0.0000,1.6723,1.7447,3.1384,0.0000,22.3570,22.9412,24.3776,0.0000,22.3594,22.9609,24.3692,0.0000,29.1033,31.0984,35.1361,0.0000,29.7538,31.0993,35.1358,
15/03/2015 08:00:00,0.0000,1.1728,1.2978,1.3258,0.0000,1.1861,1.2951,1.3156,0.0000,0.1094,0.1214,0.1229,0.0000,0.1106,0.1211,0.1226,0.0000,4.7522,4.8926,6.4102,0.0000,4.6451,4.7865,6.4102,0.0000,11.8578,12.8089,14.5474,0.0000,11.7317,12.6418,13.7738,0.0000,1.7464,1.7528,3.5188,0.0000,1.7053,1.7473,3.2812,0.0000,22.1854,22.7824,24.3564,0.0000,22.1805,22.7878,24.1603,0.0000,28.5966,30.8640,35.0274,0.0000,29.1645,30.8923,35.0208,
15/03/2015 12:00:04,0.0000,1.1644,1.2741,1.3054,0.0000,1.1765,1.2728,1.3035,0.0000,0.1086,0.1191,0.1221,0.0000,0.1096,0.1190,0.1219,0.0000,5.7232,5.8453,7.2002,0.0000,5.6380,5.7792,7.2002,0.0000,12.1532,13.0278,13.7901,0.0000,12.0396,12.8725,13.6975,0.0000,1.7771,1.7568,3.4371,0.0000,1.7398,1.7498,3.1307,0.0000,22.7388,23.1465,24.3201,0.0000,22.7244,23.1419,24.2780,0.0000,28.7612,30.7891,35.4462,0.0000,29.2780,30.8079,35.4437,
15/03/2015 16:00:02,0.0000,1.1503,1.2508,1.2882,0.0000,1.1736,1.2490,1.2852,0.0000,0.1072,0.1168,0.1208,0.0000,0.1091,0.1167,0.1205,0.0000,6.2599,6.3826,7.4657,0.0000,6.2175,6.3405,7.4657,0.0000,13.1373,13.9231,14.6269,0.0000,13.0100,13.7422,14.5253,0.0000,1.8373,1.7618,3.2075,0.0000,1.7663,1.7523,2.7621,0.0000,23.6658,23.9150,24.7595,0.0000,23.6199,23.8841,24.7676,0.0000,28.6563,30.8340,35.4985,0.0000,29.6724,30.8732,35.4966,
15/03/2015 20:00:00,0.0000,1.1317,1.2252,1.2729,0.0000,1.1689,1.2347,1.2704,0.0000,0.1055,0.1146,0.1196,0.0000,0.1088,0.1156,0.1194,0.0000,6.3514,6.4649,7.3977,0.0000,6.2441,6.3661,7.3977,0.0000,13.2376,14.0680,14.7483,0.0000,13.1462,13.9087,14.6648,0.0000,1.8650,1.7841,2.8932,0.0000,1.7613,1.7522,2.4042,0.0000,23.5520,23.7557,24.7043,0.0000,23.7073,23.8951,24.7979,0.0000,28.4404,30.6001,35.5181,0.0000,29.9268,30.8608,35.5176,
16/03/2015 00:00:03,0.0000,1.1231,1.1978,1.2594,0.0000,1.1579,1.2239,1.2577,0.0000,0.1050,0.1121,0.1184,0.0000,0.1083,0.1152,0.1183,0.0000,6.2960,6.3453,7.3104,0.0000,6.0227,6.1013,7.0465,0.0000,12.6009,13.3710,14.1212,0.0000,12.3573,13.1120,14.0168,0.0000,1.8747,1.8505,2.7140,0.0000,1.7703,1.7611,2.3301,0.0000,22.9388,23.2022,24.4209,0.0000,23.3233,23.5587,24.7433,0.0000,28.1733,29.8857,35.4030,0.0000,29.6324,30.6277,35.4091,
16/03/2015 04:00:00,0.0000,1.1126,1.1631,1.2566,0.0000,1.1324,1.1960,1.2475,0.0000,0.1044,0.1094,0.1184,0.0000,0.1065,0.1129,0.1177,0.0000,6.1945,6.2459,7.2292,0.0000,5.8766,5.9806,7.0444,0.0000,11.9060,12.6603,14.0078,0.0000,11.4925,12.2289,13.3153,0.0000,1.8838,1.8678,2.8759,0.0000,1.8044,1.8158,2.5876,0.0000,22.4358,22.6732,24.1178,0.0000,22.8136,23.0473,24.7268,0.0000,27.8791,28.7696,35.2420,0.0000,28.8946,29.9069,35.2851,
16/03/2015 08:00:01,0.0000,1.1105,1.1691,1.2566,0.0000,1.1241,1.1833,1.2430,0.0000,0.1046,0.1103,0.1184,0.0000,0.1061,0.1120,0.1174,0.0000,5.9449,5.9718,7.0444,0.0000,5.7207,5.8323,7.0444,0.0000,11.3456,12.0412,14.0078,0.0000,10.9830,11.6294,13.3153,0.0000,1.8708,1.8550,2.7582,0.0000,1.8099,1.8187,2.4951,0.0000,22.1228,22.3393,23.8996,0.0000,22.4009,22.6233,24.7025,0.0000,27.9934,28.9392,35.2649,0.0000,28.7734,29.5652,35.2676,
16/03/2015 12:00:01,0.0000,1.1092,1.1763,1.2468,0.0000,1.1148,1.1782,1.2327,0.0000,0.1045,0.1111,0.1167,0.0000,0.1049,0.1115,0.1159,0.0000,6.1442,6.2478,7.2355,0.0000,6.0787,6.1987,7.2355,0.0000,11.8021,12.4824,14.0078,0.0000,11.6234,12.2732,13.3153,0.0000,1.8312,1.8150,2.7913,0.0000,1.8031,1.7932,2.4522,0.0000,22.7737,22.9806,24.1904,0.0000,22.7881,22.9951,24.5580,0.0000,28.7042,29.7660,35.4735,0.0000,29.0628,30.1681,35.4719,
