Date,TN (mg/L) Surface MIN,TN (mg/L) Surface MEAN,TN (mg/L) Surface MEDIAN,TN (mg/L) Surface MAX,TN (mg/L) Bottom MIN,TN (mg/L) Bottom MEAN,TN (mg/L) Bottom MEDIAN,TN (mg/L) Bottom MAX,TP (mg/L) Surface MIN,TP (mg/L) Surface MEAN,TP (mg/L) Surface MEDIAN,TP (mg/L) Surface MAX,TP (mg/L) Bottom MIN,TP (mg/L) Bottom MEAN,TP (mg/L) Bottom MEDIAN,TP (mg/L) Bottom MAX,Oxygen (mg/L) Surface MIN,Oxygen (mg/L) Surface MEAN,Oxygen (mg/L) Surface MEDIAN,Oxygen (mg/L) Surface MAX,Oxygen (mg/L) Bottom MIN,Oxygen (mg/L) Bottom MEAN,Oxygen (mg/L) Bottom MEDIAN,Oxygen (mg/L) Bottom MAX,TCHLA (ug/L) Surface MIN,TCHLA (ug/L) Surface MEAN,TCHLA (ug/L) Surface MEDIAN,TCHLA (ug/L) Surface MAX,TCHLA (ug/L) Bottom MIN,TCHLA (ug/L) Bottom MEAN,TCHLA (ug/L) Bottom MEDIAN,TCHLA (ug/L) Bottom MAX,Turbidity (NTU) Surface MIN,Turbidity (NTU) Surface MEAN,Turbidity (NTU) Surface MEDIAN,Turbidity (NTU) Surface MAX,Turbidity (NTU) Bottom MIN,Turbidity (NTU) Bottom MEAN,Turbidity (NTU) Bottom MEDIAN,Turbidity (NTU) Bottom MAX,Temperature (C) Surface MIN,Temperature (C) Surface MEAN,Temperature (C) Surface MEDIAN,Temperature (C) Surface MAX,Temperature (C) Bottom MIN,Temperature (C) Bottom MEAN,Temperature (C) Bottom MEDIAN,Temperature (C) Bottom MAX,Salinity (psu) Surface MIN,Salinity (psu) Surface MEAN,Salinity (psu) Surface MEDIAN,Salinity (psu) Surface MAX,Salinity (psu) Bottom MIN,Salinity (psu) Bottom MEAN,Salinity (psu) Bottom MEDIAN,Salinity (psu) Bottom MAX,
15/03/2015 00:00:00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.8666,4.8397,5.6697,0.0000,3.8666,4.8397,5.6697,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,17.7395,22.6595,23.9624,0.0000,17.7395,22.6595,23.9624,0.0000,8.3309,10.2205,14.1778,0.0000,8.3309,10.2205,14.1778,
15/03/2015 04:00:02,0.0000,1.3831,1.7013,2.4576,0.0000,1.3405,1.5835,2.4456,0.0000,0.1416,0.1495,0.2958,0.0000,0.1336,0.1298,0.2945,0.0000,4.2157,5.2787,6.2029,0.0000,3.9842,5.2733,6.2029,0.0000,5.3133,7.1679,8.3404,0.0000,5.1728,7.0072,8.0926,0.0000,2.9362,3.3530,5.5301,0.0000,2.8252,3.0891,5.5002,0.0000,17.3910,22.2336,23.0586,0.0000,17.6249,22.2373,24.7962,0.0000,7.8099,10.1487,11.8422,0.0000,8.5015,10.1540,17.2520,
15/03/2015 08:00:00,0.0000,1.3466,1.6603,2.4106,0.0000,1.2927,1.4593,2.4042,0.0000,0.1388,0.1413,0.2875,0.0000,0.1284,0.1111,0.2870,0.0000,4.8376,6.0828,7.5524,0.0000,4.4358,6.0828,7.5524,0.0000,4.9509,6.5283,8.2955,0.0000,4.8029,6.3925,8.0479,0.0000,2.9167,3.2872,5.3720,0.0000,2.7773,2.8657,5.3262,0.0000,17.5832,22.0452,23.3031,0.0000,17.9069,22.0452,24.9681,0.0000,7.8544,9.6039,12.4721,0.0000,8.8615,9.6009,18.0426,
15/03/2015 12:00:04,0.0000,1.3543,1.5832,2.6014,0.0000,1.3063,1.4647,2.5917,0.0000,0.1362,0.1282,0.3299,0.0000,0.1269,0.1173,0.3292,0.0000,5.5167,5.9461,8.1569,0.0000,4.9637,5.9151,8.1569,0.0000,5.0233,6.2768,7.4880,0.0000,4.8192,6.1590,7.3686,0.0000,2.9365,3.1279,5.9592,0.0000,2.8089,2.9677,5.9422,0.0000,19.0455,22.8131,24.1486,0.0000,19.2801,22.8125,24.9600,0.0000,8.8171,9.8679,14.2280,0.0000,9.7965,9.8625,18.1028,
15/03/2015 16:00:02,0.0000,1.4196,1.5302,2.5453,0.0000,1.3802,1.4834,2.5386,0.0000,0.1420,0.1203,0.3332,0.0000,0.1344,0.1110,0.3327,0.0000,5.9750,6.9198,8.0756,0.0000,5.3322,6.9203,8.0756,0.0000,5.5020,6.4177,7.8639,0.0000,5.1606,6.2093,7.7478,0.0000,3.1332,3.0123,6.9516,0.0000,3.0211,2.9097,6.9354,0.0000,21.0392,24.1808,24.8995,0.0000,21.0948,24.1710,24.9957,0.0000,9.5265,10.1441,14.2670,0.0000,10.3586,10.1493,18.0669,
15/03/2015 20:00:00,0.0000,1.4433,1.5100,2.2576,0.0000,1.4098,1.4803,2.2496,0.0000,0.1457,0.1151,0.2941,0.0000,0.1390,0.1100,0.2937,0.0000,6.0104,6.8459,7.7420,0.0000,5.2661,6.7859,7.7420,0.0000,5.5496,6.2370,7.8415,0.0000,5.1159,5.9149,7.7089,0.0000,3.3541,2.9578,8.3128,0.0000,3.2373,2.8996,8.2996,0.0000,21.5722,23.9569,24.6993,0.0000,21.7057,24.0236,24.9900,0.0000,9.7409,10.2092,14.5059,0.0000,10.5251,10.5862,18.0646,
16/03/2015 00:00:03,0.0000,1.4407,1.5295,2.1509,0.0000,1.4103,1.5207,2.1353,0.0000,0.1529,0.1577,0.2785,0.0000,0.1471,0.1588,0.2806,0.0000,5.8867,6.5243,7.4706,0.0000,5.1434,6.5058,7.4686,0.0000,5.1500,5.7377,7.4912,0.0000,4.7413,5.5255,7.2782,0.0000,3.9378,3.8477,10.1991,0.0000,3.8191,3.8363,10.1863,0.0000,21.2081,23.1656,24.2913,0.0000,21.4138,23.2041,24.9734,0.0000,8.9772,9.2208,14.4751,0.0000,9.6865,9.4335,18.0282,
16/03/2015 04:00:00,0.0000,1.3234,1.6439,2.1509,0.0000,1.2537,1.3483,2.1353,0.0000,0.1547,0.1691,0.2759,0.0000,0.1405,0.1234,0.2746,0.0000,5.9408,6.3726,7.4576,0.0000,5.1091,6.3693,7.4576,0.0000,4.5473,5.1759,6.9769,0.0000,4.3034,4.9944,6.8867,0.0000,5.1364,4.6919,11.2116,0.0000,4.8706,4.6811,11.1947,0.0000,20.3188,21.6724,23.7819,0.0000,20.6992,21.7220,24.9537,0.0000,6.7790,6.9520,14.3844,0.0000,7.7972,7.0465,17.9781,
16/03/2015 08:00:01,0.0000,1.1945,1.6664,2.1509,0.0000,1.1057,1.3336,2.1353,0.0000,0.1468,0.1762,0.2759,0.0000,0.1261,0.0902,0.2746,0.0000,5.8229,6.1026,7.4573,0.0000,4.9259,6.0001,7.4573,0.0000,4.1849,4.6864,6.6536,0.0000,3.9999,4.5417,6.3325,0.0000,5.9744,5.3547,11.3128,0.0000,5.5715,5.3060,11.2925,0.0000,19.5928,20.9296,23.4273,0.0000,20.1993,21.0267,24.9310,0.0000,5.4967,4.9365,12.4385,0.0000,6.9155,5.2148,17.9205,
16/03/2015 12:00:01,0.0000,1.1436,1.6099,2.1509,0.0000,1.0705,1.3278,2.1353,0.0000,0.1291,0.1512,0.2759,0.0000,0.1139,0.0885,0.2746,0.0000,5.8133,6.3082,7.4573,0.0000,4.9548,6.3015,7.4573,0.0000,4.2966,4.6288,6.6536,0.0000,3.9965,4.5168,6.3403,0.0000,5.3973,3.8313,11.2025,0.0000,5.1293,3.8199,11.1886,0.0000,20.8011,22.1032,23.7725,0.0000,21.0565,22.0935,24.9048,0.0000,6.8505,6.0246,13.0474,0.0000,7.8745,6.0907,17.7084,
16/03/2015 16:00:01,0.0000,1.2101,1.5299,1.7982,0.0000,1.1693,1.3345,1.7953,0.0000,0.1246,0.1311,0.2316,0.0000,0.1166,0.1260,0.2313,0.0002,6.0483,6.3082,7.4633,0.0002,5.2653,6.3021,7.4633,0.0000,4.7007,5.3947,7.0456,0.0000,4.2944,4.5562,6.9480,0.0000,4.6157,3.3454,10.8464,0.0000,4.4618,3.3406,10.8364,0.0006,22.6545,24.3279,24.8945,0.0006,22.6917,24.3279,24.9826,0.0001,8.8891,11.2337,14.1842,0.0001,9.5455,11.4042,17.4171,
16/03/2015 20:00:02,0.0000,1.1957,1.4951,1.7745,0.0000,1.1559,1.3336,1.7673,0.0000,0.1235,0.1262,0.2282,0.0000,0.1148,0.1209,0.2279,0.0002,6.1513,6.4893,7.3825,0.0002,5.2648,6.2824,7.3727,0.0000,4.6196,5.2498,7.1040,0.0000,4.2107,4.3833,7.0085,0.0000,4.7095,3.3389,10.8065,0.0000,4.5024,3.3339,10.7964,0.0006,22.8438,23.9701,24.6347,0.0006,22.9909,24.3696,24.9449,0.0001,8.9168,11.0241,14.2126,0.0001,9.6470,11.7743,17.2941,
17/03/2015 00:00:00,0.0000,1.1482,1.4786,1.7395,0.0000,1.1171,1.3269,1.7319,0.0000,0.1222,0.1220,0.2211,0.0000,0.1140,0.1123,0.2203,0.0085,5.9612,6.3092,7.2748,0.0085,5.0408,6.0879,7.2730,0.0000,4.2729,4.5254,6.7997,0.0000,3.9070,4.1003,6.6758,0.0000,5.1559,3.9486,11.0433,0.0000,4.8583,3.7601,11.0288,0.0283,22.3629,23.1635,24.2114,0.0283,22.6372,23.6331,24.9341,0.0032,8.2303,8.8996,14.2850,0.0032,9.0932,10.4544,17.2442,
